ID,Clues,SolutionGrid
Pt1_7x6_level3-0,"There are 6 different favourite beverages: 7up, hot-chocolate, lemonade, milk, tea, water
The people have 6 different hobbies: collecting, drawing, filmmaking, photography, puzzles, video-games
The people have 6 different jobs:  dancer, dressmaker, lawyer, manager, paramedic, security-guard
The people perfer 6 different movie-genres: crime, documentary, drama, satire, spy, zombie
There are 6 different nationalities: canadian, chinese, colombian, italian, spanish, turkish
The people prefer 6 different types of sport: badminton, cricket, parkour, snowboarding, soccer, surfing
The people use 6 different means of transport: boat, car, quad-bike, roller, taxi, trike
 1. the person drinking milk is on the right of the person watching crime movies##1
 2. the person driving the car is on the left or right of the person driving the roller
 3. the person drinking lemonade is the person who's sport is cricket##1
 4. the dancer is the person watching zombie movies##1
 5. the manager is on the far left##1
 6. the spanish is on the left or right of the dressmaker
 7. the person who's sport is badminton is on the left or right of the chinese
 8. the person drinking tea is on the left or right of the person drinking milk
 9. the person watching crime movies is on the left or right of the person driving the quad-bike
10. the canadian is the person who's hobby is video-games##1
11. the person who's hobby is drawing is on the left or right of the canadian
12. the paramedic is on the far right##1
13. the turkish is the person who's sport is surfing##1
14. the person who's sport is parkour is on the right of the person watching drama movies##1
15. the turkish is on the left or right of the person who's sport is snowboarding
16. the person who's hobby is photography is on the right of the person watching satire movies##1
17. the person who's hobby is puzzles is on the left or right of the person watching spy movies
18. the canadian is the lawyer##1
19. the person driving the roller is the person drinking water##1
20. the dressmaker is between the security-guard and the person watching documentary movies##2
21. the person driving the car is on the far left##1
22. the spanish is the person watching documentary movies##1
23. the person watching zombie movies is on the left or right of the chinese
24. the italian is on the left or right of the person who's sport is surfing
25. the person who's hobby is filmmaking is on the far left##1
26. the lawyer is on the left or right of the person drinking water
27. the italian is on the left of the person watching satire movies##1
28. the person drinking hot-chocolate is on the left of the person driving the trike##1
29. the canadian is the person drinking hot-chocolate##1
30. the paramedic is on the far left or far right
31. the person driving the taxi is on the right of the person drinking 7up##1
32. the person drinking hot-chocolate is the person driving the quad-bike##1","{'Beverage': ['lemonade', 'water', 'hot-chocolate', '7up', 'milk', 'tea'], 'Hobby': ['filmmaking', 'puzzles', 'video-games', 'drawing', 'collecting', 'photography'], 'Job': ['manager', 'dancer', 'lawyer', 'security-guard', 'dressmaker', 'paramedic'], 'Movie-Genre': ['spy', 'zombie', 'drama', 'crime', 'satire', 'documentary'], 'Nationality': ['chinese', 'colombian', 'canadian', 'italian', 'turkish', 'spanish'], 'Sport': ['cricket', 'badminton', 'soccer', 'parkour', 'surfing', 'snowboarding'], 'Transport': ['car', 'roller', 'quad-bike', 'trike', 'taxi', 'boat']}"
Pt1_7x6_level3-1,"There are 6 different favourite beverages: 7up, lemonade, milk, soy-milk, sprite, tea
The people perfer 6 different movie-genres: adventure, comedy, crime, fantasy, sports, western
The people prefer 6 different music-genres: hip-hop, pop, reggae, rock, salsa, soul
There are 6 different nationalities: australian, colombian, nigerian, polish, spanish, thai
6 different pets are kept: bird, chinchilla, goat, hedgehog, horse, pony
The people prefer 6 different types of sport: badminton, handball, sailing, skateboarding, snowboarding, surfing
The people use 6 different means of transport: bus, helicopter, jet-ski, ship, subway, trike
 1. the owner of the goat is on the left of the person who's sport is sailing##1
 2. the person watching western movies is the fan of reggae##1
 3. the polish is on the right of the person watching adventure movies##1
 4. the person driving the ship is the nigerian##1
 5. the fan of soul is the person drinking soy-milk##1
 6. the person driving the jet-ski is the person watching western movies##1
 7. the fan of hip-hop is on the left or right of the spanish
 8. the thai is on the right of the person drinking lemonade##1
 9. the fan of salsa is on the left or right of the owner of the horse
10. the person who's sport is badminton is on the far left or far right
11. the fan of soul is on the left of the person who's sport is handball##1
12. the person drinking sprite is the owner of the chinchilla##1
13. the person who's sport is badminton is on the left of the spanish##1
14. the owner of the goat is on the left or right of the person drinking sprite
15. the spanish is the owner of the goat##1
16. the person watching comedy movies is on the left or right of the person drinking soy-milk
17. the owner of the bird is on the left of the person who's sport is surfing##1
18. the fan of hip-hop is on the left of the person driving the helicopter##1
19. the person watching sports movies is the person drinking lemonade##1
20. the owner of the horse is the nigerian##1
21. the colombian is the person drinking tea##1
22. the person watching comedy movies is on the left of the person watching fantasy movies##1
23. the person drinking milk is on the left of the nigerian##1
24. the owner of the goat is the person watching adventure movies##1
25. the person driving the jet-ski is the person watching western movies##1
26. the person drinking lemonade is on the left or right of the fan of salsa
27. the person who's sport is sailing is the owner of the pony##1
28. the person driving the bus is on the left or right of the person driving the ship
29. the fan of pop is on the left or right of the fan of reggae
30. the person driving the trike is on the right of the person who's sport is skateboarding##1","{'Beverage': ['sprite', '7up', 'lemonade', 'milk', 'soy-milk', 'tea'], 'Movie-Genre': ['western', 'adventure', 'sports', 'comedy', 'fantasy', 'crime'], 'Music-Genre': ['reggae', 'pop', 'hip-hop', 'salsa', 'soul', 'rock'], 'Nationality': ['australian', 'spanish', 'polish', 'thai', 'nigerian', 'colombian'], 'Pet': ['chinchilla', 'goat', 'pony', 'bird', 'horse', 'hedgehog'], 'Sport': ['badminton', 'skateboarding', 'sailing', 'snowboarding', 'surfing', 'handball'], 'Transport': ['jet-ski', 'subway', 'trike', 'helicopter', 'ship', 'bus']}"
Pt1_7x6_level3-2,"There are 6 different favourite beverages: 7up, coffee, cola, iced-tea, soy-milk, tea
There 6 different types of food: cabbage, cherry, grapes, kale, kiwi, mango
The people have 6 different hobbies: board-games, card-games, dancing, gardening, reading, rock-climbing
The people prefer 6 different music-genres: classical, disco, folk, gospel, punk, soul
There are 6 different nationalities: american, australian, colombian, indian, japanese, spanish
6 different pets are kept: frog, goldfish, mouse, rabbit, snake, turtle
The people prefer 6 different types of sport: biathlon, ice-hockey, rowing, skiing, tennis, weightlifting
 1. the spanish is on the right of the person who's sport is tennis##1
 2. the person who's hobby is gardening is on the left or right of the owner of the goldfish
 3. the fan of soul is on the left or right of the person who's sport is skiing
 4. the fan of soul is on the left or right of the owner of the mouse
 5. the person who's hobby is dancing is the person eating kiwi##1
 6. the person eating kiwi is on the right of the person who's sport is biathlon##1
 7. the person drinking soy-milk is on the right of the colombian##1
 8. the owner of the frog is on the far left or far right
 9. the person who's sport is tennis is on the far left or far right
10. the person drinking iced-tea is on the left of the person drinking soy-milk##1
11. the owner of the turtle is the person who's hobby is reading##1
12. the japanese is on the right of the owner of the rabbit##1
13. the person who's hobby is dancing is between the person eating cherry and the person who's hobby is card-games##2
14. the fan of folk is the owner of the mouse##1
15. the indian is the person who's hobby is board-games##1
16. the person eating grapes is on the left or right of the australian
17. the person eating grapes is on the left or right of the person who's sport is ice-hockey
18. the person who's hobby is dancing is on the right of the person drinking soy-milk##1
19. the owner of the goldfish is between the person eating grapes and the fan of disco##2
20. the indian is on the far right##1
21. the person eating cabbage is on the left of the person who's hobby is board-games##1
22. the owner of the turtle is on the far left or far right
23. the australian is on the left or right of the person who's hobby is board-games
24. the person drinking tea is on the far left or far right
25. the person eating kale is the colombian##1
26. the person who's sport is weightlifting is on the left or right of the person drinking coffee
27. the american is on the left or right of the fan of gospel
28. the person drinking 7up is on the right of the spanish##1
29. the owner of the mouse is between the person who's sport is weightlifting and the person who's hobby is board-games##2
30. the fan of disco is between the fan of punk and the fan of gospel##2
31. the person who's hobby is rock-climbing is on the left of the fan of soul##1
32. the person who's sport is skiing is on the left of the person drinking tea##1","{'Beverage': ['iced-tea', 'soy-milk', '7up', 'cola', 'coffee', 'tea'], 'Food': ['kale', 'cherry', 'kiwi', 'grapes', 'cabbage', 'mango'], 'Hobby': ['reading', 'gardening', 'dancing', 'card-games', 'rock-climbing', 'board-games'], 'Music-Genre': ['punk', 'disco', 'gospel', 'classical', 'folk', 'soul'], 'Nationality': ['colombian', 'spanish', 'japanese', 'american', 'australian', 'indian'], 'Pet': ['turtle', 'rabbit', 'goldfish', 'snake', 'mouse', 'frog'], 'Sport': ['tennis', 'biathlon', 'ice-hockey', 'weightlifting', 'skiing', 'rowing']}"
Pt1_7x6_level3-3,"There are 6 different favourite beverages: 7up, coffee, cola, iced-tea, lemonade, soy-milk
There 6 different types of food: cherry, corn, eggplant, nectarine, pomegranate, raspberry
The people have 6 different hobbies: baking, camping, cooking, dancing, reading, traveling
The people have 6 different jobs:  bartender, coach, designer, dressmaker, musician, photographer
The people perfer 6 different movie-genres: adventure, animation, crime, musical, scientific, western
There are 6 different nationalities: british, french, german, polish, spanish, turkish
6 different pets are kept: chinchilla, ferret, fish, hedgehog, mouse, rabbit
 1. the owner of the chinchilla is on the right of the person watching adventure movies##1
 2. the person who's hobby is baking is on the left or right of the person eating eggplant
 3. the person who's hobby is traveling is on the right of the owner of the mouse##1
 4. the person drinking soy-milk is the person eating pomegranate##1
 5. the owner of the rabbit is on the left or right of the turkish
 6. the owner of the fish is the photographer##1
 7. the person watching crime movies is on the right of the person eating nectarine##1
 8. the person who's hobby is cooking is on the far left##1
 9. the bartender is on the left of the person watching animation movies##1
10. the person watching western movies is the person drinking iced-tea##1
11. the person who's hobby is dancing is between the person drinking iced-tea and the person drinking soy-milk##2
12. the person who's hobby is camping is on the left of the person eating nectarine##1
13. the owner of the rabbit is on the left or right of the owner of the chinchilla
14. the german is the person who's hobby is cooking##1
15. the french is on the left of the owner of the ferret##1
16. the person eating corn is on the left or right of the coach
17. the british is the person watching animation movies##1
18. the person eating cherry is on the left or right of the owner of the fish
19. the person watching adventure movies is on the left or right of the turkish
20. the person watching adventure movies is on the left of the person drinking cola##1
21. the owner of the mouse is the person eating raspberry##1
22. the owner of the fish is on the left or right of the person drinking 7up
23. the person who's hobby is cooking is on the left or right of the person who's hobby is dancing
24. the person drinking coffee is on the far right##1
25. the person drinking 7up is on the left of the person eating raspberry##1
26. the owner of the hedgehog is the person eating cherry##1
27. the person drinking soy-milk is on the far left##1
28. the person watching musical movies is the photographer##1
29. the french is on the right of the owner of the rabbit##1
30. the person watching crime movies is on the left or right of the polish
31. the owner of the mouse is on the left or right of the dressmaker
32. the musician is on the left or right of the photographer
33. the person watching crime movies is on the left of the person watching animation movies##1","{'Beverage': ['soy-milk', '7up', 'iced-tea', 'lemonade', 'cola', 'coffee'], 'Food': ['pomegranate', 'cherry', 'raspberry', 'nectarine', 'corn', 'eggplant'], 'Hobby': ['cooking', 'dancing', 'camping', 'traveling', 'baking', 'reading'], 'Job': ['photographer', 'musician', 'designer', 'dressmaker', 'bartender', 'coach'], 'Movie-Genre': ['musical', 'scientific', 'western', 'adventure', 'crime', 'animation'], 'Nationality': ['german', 'spanish', 'turkish', 'polish', 'french', 'british'], 'Pet': ['fish', 'hedgehog', 'mouse', 'rabbit', 'chinchilla', 'ferret']}"
Pt1_7x6_level3-4,"There are 6 different favourite beverages: almond-milk, cola, fanta, hot-chocolate, juice, soy-milk
There 6 different types of food: apricot, banana, garlic, mango, pomegranate, zucchini
The people have 6 different hobbies: card-games, chess, drawing, gardening, singing, video-games
The people perfer 6 different movie-genres: epic, martial-arts, sports, spy, superhero, zombie
The people prefer 6 different music-genres: classical, dubstep, hip-hop, r&b, reggae, rock
6 different pets are kept: cat, fish, guinea-pig, hedgehog, horse, rabbit
The people prefer 6 different types of sport: badminton, baseball, basketball, rowing, skateboarding, water-polo
 1. the person who's sport is rowing is on the left or right of the person eating garlic
 2. the owner of the horse is on the left or right of the fan of r&b
 3. the person who's sport is basketball is on the left or right of the person watching martial-arts movies
 4. the person who's hobby is gardening is on the left or right of the person who's sport is badminton
 5. the fan of rock is the person who's hobby is video-games##1
 6. the owner of the fish is the person watching superhero movies##1
 7. the person who's sport is basketball is on the far right##1
 8. the person watching epic movies is on the left of the fan of dubstep##1
 9. the person eating pomegranate is on the right of the person who's sport is rowing##1
10. the person who's sport is water-polo is on the far left##1
11. the person watching zombie movies is the person who's hobby is gardening##1
12. the person eating mango is the owner of the hedgehog##1
13. the owner of the cat is on the right of the person who's sport is skateboarding##1
14. the fan of reggae is on the far right##1
15. the person watching martial-arts movies is between the person drinking almond-milk and the person watching sports movies##2
16. the person who's hobby is gardening is the person eating zucchini##1
17. the person drinking soy-milk is on the left or right of the fan of reggae
18. the person eating mango is on the right of the fan of rock##1
19. the person who's hobby is video-games is on the right of the person watching sports movies##1
20. the person drinking cola is on the left or right of the person who's hobby is drawing
21. the person who's sport is badminton is the fan of hip-hop##1
22. the person who's hobby is chess is on the far left or far right
23. the person drinking juice is on the right of the person watching superhero movies##1
24. the owner of the fish is the person who's hobby is card-games##1
25. the person eating garlic is on the left or right of the person eating apricot
26. the person who's hobby is video-games is on the right of the person who's hobby is drawing##1
27. the fan of classical is on the left or right of the owner of the fish
28. the fan of r&b is on the far left##1
29. the person drinking juice is on the left of the person who's sport is badminton##1
30. the owner of the guinea-pig is on the left or right of the fan of rock
31. the owner of the cat is on the left of the person drinking hot-chocolate##1
32. the person eating banana is the person watching superhero movies##1","{'Beverage': ['fanta', 'juice', 'cola', 'hot-chocolate', 'soy-milk', 'almond-milk'], 'Food': ['banana', 'zucchini', 'garlic', 'apricot', 'pomegranate', 'mango'], 'Hobby': ['card-games', 'gardening', 'singing', 'drawing', 'video-games', 'chess'], 'Movie-Genre': ['superhero', 'zombie', 'epic', 'sports', 'martial-arts', 'spy'], 'Music-Genre': ['r&b', 'classical', 'hip-hop', 'dubstep', 'rock', 'reggae'], 'Pet': ['fish', 'horse', 'cat', 'guinea-pig', 'rabbit', 'hedgehog'], 'Sport': ['water-polo', 'skateboarding', 'badminton', 'rowing', 'baseball', 'basketball']}"
Pt1_7x6_level3-5,"There are 6 different favourite beverages: almond-milk, coffee, hot-chocolate, lemonade, milk, soy-milk
There 6 different types of food: avocado, blueberry, corn, eggplant, peach, radish
The people have 6 different hobbies: camping, cooking, filmmaking, fishing, magic-tricks, rock-climbing
The people have 6 different jobs:  accountant, dressmaker, engineer, firefighter, scientist, security-guard
The people perfer 6 different movie-genres: comedy, drama, mystery, scientific, superhero, thriller
The people prefer 6 different music-genres: classical, folk, funk, metal, pop, punk
The people prefer 6 different types of sport: lacrosse, skateboarding, skiing, snowboarding, surfing, tennis
 1. the fan of pop is on the right of the person who's hobby is fishing##1
 2. the person drinking almond-milk is the person who's sport is skateboarding##1
 3. the person who's sport is skiing is on the right of the person who's hobby is camping##1
 4. the person who's sport is tennis is on the left or right of the person who's hobby is cooking
 5. the fan of pop is on the left of the person eating avocado##1
 6. the person watching superhero movies is on the right of the person drinking lemonade##1
 7. the person who's sport is surfing is on the left or right of the firefighter
 8. the firefighter is between the person who's sport is surfing and the person who's sport is skiing##2
 9. the accountant is the person drinking soy-milk##1
10. the person who's sport is snowboarding is on the far left##1
11. the person watching scientific movies is on the left or right of the person who's hobby is filmmaking
12. the person who's hobby is fishing is on the left or right of the fan of classical
13. the person eating avocado is on the left or right of the person watching mystery movies
14. the fan of classical is between the person eating eggplant and the fan of punk##2
15. the person eating corn is on the far right##1
16. the fan of pop is the person who's hobby is camping##1
17. the fan of pop is between the person drinking hot-chocolate and the person drinking coffee##2
18. the fan of metal is on the left or right of the fan of classical
19. the person eating avocado is on the right of the person watching drama movies##1
20. the fan of funk is on the right of the person drinking milk##1
21. the person who's sport is skateboarding is on the right of the person eating peach##1
22. the person eating avocado is on the left or right of the person who's sport is tennis
23. the security-guard is the person drinking coffee##1
24. the person who's hobby is rock-climbing is on the right of the person who's sport is snowboarding##1
25. the fan of folk is on the left or right of the scientist
26. the person who's sport is lacrosse is on the right of the person eating avocado##1
27. the person who's sport is snowboarding is on the left of the person who's sport is skateboarding##1
28. the person eating blueberry is the person who's sport is tennis##1
29. the person who's sport is skateboarding is on the left or right of the fan of punk
30. the person drinking lemonade is the person watching thriller movies##1
31. the person eating radish is on the right of the engineer##1","{'Beverage': ['lemonade', 'almond-milk', 'coffee', 'milk', 'hot-chocolate', 'soy-milk'], 'Food': ['peach', 'radish', 'eggplant', 'blueberry', 'avocado', 'corn'], 'Hobby': ['magic-tricks', 'rock-climbing', 'fishing', 'camping', 'cooking', 'filmmaking'], 'Job': ['engineer', 'dressmaker', 'security-guard', 'firefighter', 'scientist', 'accountant'], 'Movie-Genre': ['thriller', 'superhero', 'comedy', 'drama', 'scientific', 'mystery'], 'Music-Genre': ['punk', 'classical', 'metal', 'pop', 'funk', 'folk'], 'Sport': ['snowboarding', 'skateboarding', 'surfing', 'tennis', 'skiing', 'lacrosse']}"
Pt1_7x6_level3-6,"The people have 6 different hobbies: board-games, chess, magic-tricks, puzzles, rock-climbing, sudoku
The people perfer 6 different movie-genres: horror, martial-arts, musical, mystery, scientific, zombie
The people prefer 6 different music-genres: ambient, electronic, funk, hip-hop, rock, salsa
There are 6 different nationalities: argentine, brazilian, colombian, egyptian, french, japanese
6 different pets are kept: chinchilla, goat, hamster, mouse, rabbit, rat
The people prefer 6 different types of sport: baseball, handball, rugby, skateboarding, skiing, weightlifting
The people use 6 different means of transport: airplane, boat, roller, scooter, ship, taxi
 1. the owner of the chinchilla is on the far left or far right
 2. the person who's sport is weightlifting is the person driving the scooter##1
 3. the person watching musical movies is between the person watching martial-arts movies and the person watching mystery movies##2
 4. the colombian is on the left or right of the owner of the chinchilla
 5. the person who's hobby is sudoku is on the far left or far right
 6. the owner of the rabbit is on the right of the owner of the hamster##1
 7. the person driving the airplane is on the right of the person driving the boat##1
 8. the person who's sport is rugby is on the left of the person who's hobby is board-games##1
 9. the person driving the scooter is the person who's hobby is chess##1
10. the person watching zombie movies is on the far right##1
11. the person who's sport is handball is between the egyptian and the fan of funk##2
12. the colombian is on the left of the person driving the taxi##1
13. the owner of the chinchilla is on the left or right of the person who's hobby is magic-tricks
14. the owner of the rabbit is the japanese##1
15. the fan of hip-hop is the person who's hobby is sudoku##1
16. the person who's sport is handball is on the left of the person who's sport is baseball##1
17. the person driving the ship is the fan of rock##1
18. the person watching mystery movies is on the left or right of the person driving the ship
19. the person watching mystery movies is the fan of electronic##1
20. the person driving the scooter is on the left of the fan of funk##1
21. the owner of the chinchilla is on the left or right of the person who's sport is skiing
22. the brazilian is the owner of the rat##1
23. the brazilian is on the left of the person watching musical movies##1
24. the owner of the hamster is on the far left or far right
25. the person who's hobby is rock-climbing is the person watching horror movies##1
26. the argentine is on the left or right of the person who's sport is rugby
27. the french is on the far left or far right
28. the owner of the goat is on the left or right of the owner of the mouse
29. the person driving the ship is on the right of the person driving the airplane##1
30. the owner of the goat is on the right of the owner of the mouse##1
31. the person who's hobby is magic-tricks is the fan of ambient##1
32. the owner of the rat is on the left or right of the person driving the ship
33. the person who's hobby is sudoku is the person driving the taxi##1
34. the person who's hobby is magic-tricks is the person driving the roller##1","{'Hobby': ['chess', 'rock-climbing', 'board-games', 'puzzles', 'magic-tricks', 'sudoku'], 'Movie-Genre': ['scientific', 'horror', 'mystery', 'musical', 'martial-arts', 'zombie'], 'Music-Genre': ['salsa', 'funk', 'electronic', 'rock', 'ambient', 'hip-hop'], 'Nationality': ['argentine', 'japanese', 'brazilian', 'egyptian', 'colombian', 'french'], 'Pet': ['hamster', 'rabbit', 'rat', 'mouse', 'goat', 'chinchilla'], 'Sport': ['weightlifting', 'rugby', 'handball', 'baseball', 'skiing', 'skateboarding'], 'Transport': ['scooter', 'boat', 'airplane', 'ship', 'roller', 'taxi']}"
Pt1_7x6_level3-7,"There are 6 different favourite beverages: fanta, hot-chocolate, lemonade, mirinda, sprite, tea
The people have 6 different hobbies: baking, camping, dancing, filmmaking, fishing, traveling
The people have 6 different jobs:  architect, entrepreneur, journalist, security-guard, teacher, videographer
The people perfer 6 different movie-genres: adventure, crime, mystery, romance, scientific, zombie
The people prefer 6 different music-genres: ambient, classical, d&b, dubstep, gospel, r&b
There are 6 different nationalities: argentine, australian, indonesian, italian, japanese, russian
The people prefer 6 different types of sport: badminton, cricket, skateboarding, skiing, tennis, volleyball
 1. the videographer is the fan of dubstep##1
 2. the italian is the person who's sport is volleyball##1
 3. the person who's sport is cricket is on the right of the person drinking mirinda##1
 4. the person who's sport is skateboarding is the person drinking fanta##1
 5. the person drinking sprite is on the left or right of the person watching adventure movies
 6. the fan of r&b is on the left or right of the person watching romance movies
 7. the person drinking lemonade is on the left or right of the person watching mystery movies
 8. the person watching zombie movies is on the far left or far right
 9. the argentine is on the left or right of the person who's sport is skateboarding
10. the person watching crime movies is on the left or right of the person who's sport is volleyball
11. the person who's hobby is camping is on the far left or far right
12. the journalist is on the left or right of the person who's sport is tennis
13. the person watching zombie movies is the australian##1
14. the architect is the fan of classical##1
15. the italian is the security-guard##1
16. the person watching crime movies is on the left of the person who's hobby is filmmaking##1
17. the argentine is on the left or right of the person who's hobby is fishing
18. the person drinking fanta is on the right of the fan of ambient##1
19. the person watching adventure movies is on the right of the person who's hobby is baking##1
20. the indonesian is on the left or right of the argentine
21. the person who's hobby is traveling is the fan of ambient##1
22. the person watching scientific movies is between the person who's hobby is filmmaking and the person watching romance movies##2
23. the person drinking tea is the person who's hobby is dancing##1
24. the fan of ambient is on the left or right of the indonesian
25. the person drinking fanta is on the left or right of the japanese
26. the entrepreneur is on the left of the person watching romance movies##1
27. the person drinking sprite is the person who's sport is badminton##1
28. the fan of r&b is between the person who's sport is skateboarding and the australian##2
29. the person who's hobby is camping is on the left or right of the japanese
30. the entrepreneur is between the person watching romance movies and the person who's hobby is filmmaking##2
31. the journalist is the fan of d&b##1
32. the person who's hobby is traveling is the fan of ambient##1
33. the person watching mystery movies is on the right of the fan of classical##1
34. the fan of dubstep is on the left or right of the security-guard
35. the person who's sport is badminton is on the far left or far right
36. the person who's hobby is dancing is on the left or right of the fan of d&b","{'Beverage': ['sprite', 'mirinda', 'hot-chocolate', 'fanta', 'tea', 'lemonade'], 'Hobby': ['baking', 'filmmaking', 'traveling', 'fishing', 'dancing', 'camping'], 'Job': ['videographer', 'security-guard', 'entrepreneur', 'architect', 'teacher', 'journalist'], 'Movie-Genre': ['crime', 'adventure', 'scientific', 'romance', 'mystery', 'zombie'], 'Music-Genre': ['dubstep', 'gospel', 'ambient', 'classical', 'r&b', 'd&b'], 'Nationality': ['russian', 'italian', 'argentine', 'indonesian', 'japanese', 'australian'], 'Sport': ['badminton', 'volleyball', 'cricket', 'skateboarding', 'tennis', 'skiing']}"
Pt1_7x6_level3-8,"There are 6 different favourite beverages: 7up, almond-milk, coffee, hot-chocolate, mirinda, water
There 6 different types of food: apricot, corn, cranberry, pepper, strawberry, watermelon
The people have 6 different hobbies: baking, fishing, magic-tricks, puzzles, skydiving, video-games
The people have 6 different jobs:  designer, electrician, fisherman, mechanic, photographer, software-developer
The people perfer 6 different movie-genres: drama, epic, martial-arts, romance, sports, time-travel
The people prefer 6 different music-genres: blues, dubstep, folk, hip-hop, indie, salsa
6 different pets are kept: bird, ferret, fish, goat, mouse, pony
 1. the owner of the mouse is the fan of folk##1
 2. the software-developer is on the left of the fan of blues##1
 3. the person drinking water is on the left of the fisherman##1
 4. the designer is on the left of the person eating strawberry##1
 5. the fan of salsa is between the person who's hobby is baking and the person who's hobby is skydiving##2
 6. the person who's hobby is video-games is the fan of blues##1
 7. the fan of dubstep is on the left or right of the person watching sports movies
 8. the person eating apricot is on the left of the designer##1
 9. the person eating corn is on the right of the mechanic##1
10. the person who's hobby is magic-tricks is the designer##1
11. the electrician is on the far left or far right
12. the person drinking almond-milk is the fan of indie##1
13. the mechanic is the owner of the mouse##1
14. the electrician is on the right of the owner of the pony##1
15. the owner of the goat is on the left or right of the person watching martial-arts movies
16. the owner of the pony is between the fan of salsa and the electrician##2
17. the owner of the fish is on the left or right of the fisherman
18. the owner of the bird is on the left or right of the person drinking mirinda
19. the person watching time-travel movies is on the left or right of the fan of salsa
20. the owner of the ferret is on the far left or far right
21. the person watching romance movies is the person drinking 7up##1
22. the person eating strawberry is between the person who's hobby is magic-tricks and the person drinking coffee##2
23. the person watching sports movies is on the far left##1
24. the mechanic is the person who's hobby is fishing##1
25. the person who's hobby is magic-tricks is on the right of the person drinking mirinda##1
26. the person eating watermelon is on the left or right of the person drinking coffee
27. the person eating apricot is the mechanic##1
28. the person eating pepper is on the right of the person eating strawberry##1
29. the person watching epic movies is on the right of the designer##1
30. the fan of hip-hop is between the owner of the fish and the person watching drama movies##2
31. the owner of the mouse is the person watching sports movies##1
32. the person who's hobby is skydiving is on the right of the owner of the fish##1","{'Beverage': ['mirinda', 'water', 'hot-chocolate', 'coffee', 'almond-milk', '7up'], 'Food': ['apricot', 'corn', 'strawberry', 'pepper', 'watermelon', 'cranberry'], 'Hobby': ['fishing', 'magic-tricks', 'baking', 'puzzles', 'skydiving', 'video-games'], 'Job': ['mechanic', 'designer', 'fisherman', 'photographer', 'software-developer', 'electrician'], 'Movie-Genre': ['sports', 'drama', 'epic', 'martial-arts', 'time-travel', 'romance'], 'Music-Genre': ['folk', 'dubstep', 'hip-hop', 'salsa', 'indie', 'blues'], 'Pet': ['mouse', 'bird', 'goat', 'fish', 'pony', 'ferret']}"
Pt1_7x6_level3-9,"There are 6 different favourite beverages: 7up, fanta, juice, mirinda, tea, water
The people have 6 different hobbies: card-games, filmmaking, fishing, puzzles, skydiving, writing
The people have 6 different jobs:  bartender, dancer, electrician, librarian, nurse, photographer
The people prefer 6 different music-genres: blues, indie, jazz, reggae, soul, trance
6 different pets are kept: cat, frog, goldfish, guinea-pig, horse, rabbit
The people prefer 6 different types of sport: badminton, rowing, surfing, swimming, tennis, water-polo
The people use 6 different means of transport: airplane, bike, motorbike, snowmobile, trike, van
 1. the person driving the motorbike is the fan of blues##1
 2. the photographer is on the right of the person who's hobby is filmmaking##1
 3. the person who's sport is rowing is between the dancer and the owner of the horse##2
 4. the person drinking tea is the dancer##1
 5. the fan of reggae is on the far left##1
 6. the owner of the goldfish is on the left of the person driving the van##1
 7. the person who's hobby is filmmaking is the owner of the horse##1
 8. the owner of the frog is on the far right##1
 9. the fan of soul is the person drinking water##1
10. the nurse is on the left or right of the person who's sport is tennis
11. the person who's hobby is puzzles is on the right of the person who's hobby is fishing##1
12. the owner of the rabbit is the person drinking mirinda##1
13. the person drinking juice is the electrician##1
14. the person who's hobby is skydiving is on the far left or far right
15. the person who's hobby is skydiving is on the left of the person driving the snowmobile##1
16. the bartender is on the right of the person who's hobby is fishing##1
17. the person drinking tea is on the left of the person who's sport is rowing##1
18. the person drinking mirinda is on the left or right of the person who's hobby is card-games
19. the person who's sport is badminton is on the left of the fan of indie##1
20. the fan of indie is between the dancer and the person who's sport is surfing##2
21. the owner of the guinea-pig is on the far left##1
22. the photographer is on the left or right of the person drinking fanta
23. the fan of soul is on the right of the fan of trance##1
24. the fan of soul is on the right of the person drinking mirinda##1
25. the person driving the bike is on the far left##1
26. the person who's hobby is puzzles is on the left or right of the person drinking water
27. the photographer is on the left of the bartender##1
28. the person who's hobby is filmmaking is the librarian##1
29. the fan of indie is on the left of the person driving the airplane##1
30. the person who's hobby is card-games is on the far right##1
31. the person who's hobby is puzzles is on the left of the person driving the trike##1
32. the person who's sport is water-polo is the photographer##1","{'Beverage': ['tea', 'juice', 'fanta', '7up', 'mirinda', 'water'], 'Hobby': ['skydiving', 'writing', 'filmmaking', 'fishing', 'puzzles', 'card-games'], 'Job': ['dancer', 'electrician', 'librarian', 'photographer', 'bartender', 'nurse'], 'Music-Genre': ['reggae', 'indie', 'jazz', 'blues', 'trance', 'soul'], 'Pet': ['guinea-pig', 'cat', 'horse', 'goldfish', 'rabbit', 'frog'], 'Sport': ['badminton', 'rowing', 'surfing', 'water-polo', 'tennis', 'swimming'], 'Transport': ['bike', 'snowmobile', 'airplane', 'motorbike', 'van', 'trike']}"
