ID,Clues,SolutionGrid
Pt1_4x2_level3-0,"There are 2 different favourite beverages: fanta, soy-milk
The people have 2 different jobs:  musician, social-worker
There are 2 different nationalities: italian, mexican
The people use 2 different means of transport: airplane, bike
1. the social-worker is on the left or right of the person drinking fanta
2. the musician is on the right of the social-worker##1
3. the person driving the bike is on the right of the italian##1","{'Beverage': ['soy-milk', 'fanta'], 'Job': ['social-worker', 'musician'], 'Nationality': ['italian', 'mexican'], 'Transport': ['airplane', 'bike']}"
Pt1_4x2_level3-1,"There 2 different types of food: cauliflower, watermelon
The people prefer 2 different music-genres: punk, r&b
2 different pets are kept: cat, rabbit
The people use 2 different means of transport: airplane, scooter
1. the owner of the cat is on the left or right of the person driving the scooter
2. the person eating watermelon is on the left of the fan of r&b##1
3. the person driving the scooter is on the far left##1","{'Food': ['watermelon', 'cauliflower'], 'Music-Genre': ['punk', 'r&b'], 'Pet': ['rabbit', 'cat'], 'Transport': ['scooter', 'airplane']}"
Pt1_4x2_level3-2,"The people have 2 different hobbies: board-games, hiking
The people have 2 different jobs:  analyst, project-manager
The people prefer 2 different music-genres: folk, r&b
The people use 2 different means of transport: quad-bike, scooter
1. the fan of r&b is on the far right##1
2. the person who's hobby is hiking is on the left of the analyst##1
3. the person driving the scooter is on the left or right of the person driving the quad-bike
4. the person driving the scooter is on the left of the fan of r&b##1","{'Hobby': ['hiking', 'board-games'], 'Job': ['project-manager', 'analyst'], 'Music-Genre': ['folk', 'r&b'], 'Transport': ['scooter', 'quad-bike']}"
Pt1_4x2_level3-3,"There are 2 different favourite beverages: cola, tea
The people perfer 2 different movie-genres: action, epic
The people prefer 2 different music-genres: disco, trance
2 different pets are kept: hamster, rat
1. the fan of disco is on the left or right of the owner of the rat
2. the person drinking tea is the owner of the hamster##1
3. the person drinking cola is on the right of the person watching epic movies##1","{'Beverage': ['tea', 'cola'], 'Movie-Genre': ['epic', 'action'], 'Music-Genre': ['disco', 'trance'], 'Pet': ['hamster', 'rat']}"
Pt1_4x2_level3-4,"There are 2 different favourite beverages: 7up, fanta
There 2 different types of food: kale, kiwi
The people have 2 different jobs:  accountant, entrepreneur
The people prefer 2 different types of sport: climbing, tennis
1. the person eating kiwi is on the left or right of the person drinking 7up
2. the person eating kiwi is on the right of the person eating kale##1
3. the accountant is on the left of the person who's sport is tennis##1","{'Beverage': ['7up', 'fanta'], 'Food': ['kale', 'kiwi'], 'Job': ['accountant', 'entrepreneur'], 'Sport': ['climbing', 'tennis']}"
Pt1_4x2_level3-5,"There are 2 different favourite beverages: mirinda, sprite
There 2 different types of food: asparagus, garlic
The people have 2 different hobbies: hiking, skydiving
2 different pets are kept: bird, goldfish
1. the person drinking mirinda is on the left or right of the person who's hobby is skydiving
2. the person drinking sprite is on the left or right of the owner of the bird
3. the person eating asparagus is on the left of the owner of the bird##1","{'Beverage': ['sprite', 'mirinda'], 'Food': ['asparagus', 'garlic'], 'Hobby': ['skydiving', 'hiking'], 'Pet': ['goldfish', 'bird']}"
Pt1_4x2_level3-6,"The people have 2 different hobbies: video-games, writing
The people perfer 2 different movie-genres: drama, epic
2 different pets are kept: goat, pony
The people use 2 different means of transport: scooter, skateboard
1. the person driving the scooter is on the left or right of the owner of the pony
2. the person driving the skateboard is on the left of the person who's hobby is writing##1
3. the person driving the scooter is the person watching drama movies##1","{'Hobby': ['video-games', 'writing'], 'Movie-Genre': ['epic', 'drama'], 'Pet': ['pony', 'goat'], 'Transport': ['skateboard', 'scooter']}"
Pt1_4x2_level3-7,"The people have 2 different jobs:  bartender, lawyer
2 different pets are kept: cat, dog
The people prefer 2 different types of sport: sailing, swimming
The people use 2 different means of transport: quad-bike, roller
1. the person driving the roller is on the left or right of the person who's sport is sailing
2. the owner of the cat is the person who's sport is sailing##1
3. the person driving the quad-bike is on the left of the bartender##1","{'Job': ['lawyer', 'bartender'], 'Pet': ['cat', 'dog'], 'Sport': ['sailing', 'swimming'], 'Transport': ['quad-bike', 'roller']}"
Pt1_4x2_level3-8,"The people perfer 2 different movie-genres: scientific, sports
There are 2 different nationalities: mexican, nigerian
2 different pets are kept: cat, rat
The people prefer 2 different types of sport: climbing, golf
1. the owner of the rat is on the left or right of the person who's sport is golf
2. the person watching scientific movies is on the left of the person who's sport is golf##1
3. the owner of the cat is on the right of the nigerian##1","{'Movie-Genre': ['scientific', 'sports'], 'Nationality': ['nigerian', 'mexican'], 'Pet': ['rat', 'cat'], 'Sport': ['climbing', 'golf']}"
Pt1_4x2_level3-9,"There 2 different types of food: asparagus, cauliflower
The people prefer 2 different music-genres: folk, metal
2 different pets are kept: ferret, turtle
The people prefer 2 different types of sport: basketball, climbing
1. the person who's sport is basketball is on the left or right of the owner of the turtle
2. the person eating cauliflower is on the right of the owner of the turtle##1
3. the owner of the turtle is on the left of the fan of folk##1","{'Food': ['asparagus', 'cauliflower'], 'Music-Genre': ['metal', 'folk'], 'Pet': ['turtle', 'ferret'], 'Sport': ['climbing', 'basketball']}"
