ID,Clues,SolutionGrid
Pt1_1x5_level3-0,"The people perfer 5 different movie-genres: documentary, musical, satire, sports, western
1. the person watching western movies is on the right of the person watching documentary movies##1
2. the person watching satire movies is on the right of the person watching musical movies##1
3. the person watching sports movies is on the right of the person watching western movies##1
4. the person watching documentary movies is on the left or right of the person watching satire movies
5. the person watching western movies is on the left or right of the person watching sports movies","{'Movie-Genre': ['musical', 'satire', 'documentary', 'western', 'sports']}"
Pt1_1x5_level3-1,"The people have 5 different jobs:  architect, entrepreneur, fisherman, journalist, mechanic
1. the fisherman is on the right of the architect##1
2. the fisherman is on the left of the entrepreneur##1
3. the architect is on the left or right of the journalist
4. the entrepreneur is on the left of the mechanic##1","{'Job': ['journalist', 'architect', 'fisherman', 'entrepreneur', 'mechanic']}"
Pt1_1x5_level3-2,"The people have 5 different jobs:  coach, dancer, fisherman, paramedic, security-guard
1. the fisherman is on the right of the coach##1
2. the security-guard is on the far left or far right
3. the fisherman is on the left of the security-guard##1
4. the dancer is on the left or right of the coach","{'Job': ['paramedic', 'dancer', 'coach', 'fisherman', 'security-guard']}"
Pt1_1x5_level3-3,"The people use 5 different means of transport: bike, bus, car, helicopter, taxi
1. the person driving the bus is on the far left##1
2. the person driving the taxi is on the right of the person driving the bike##1
3. the person driving the helicopter is between the person driving the bike and the person driving the car##2
4. the person driving the bus is on the left or right of the person driving the car","{'Transport': ['bus', 'car', 'helicopter', 'bike', 'taxi']}"
Pt1_1x5_level3-4,"The people perfer 5 different movie-genres: crime, horror, musical, sports, western
1. the person watching sports movies is on the left or right of the person watching crime movies
2. the person watching crime movies is in the middle##1
3. the person watching crime movies is on the left or right of the person watching musical movies
4. the person watching western movies is on the left of the person watching sports movies##1","{'Movie-Genre': ['western', 'sports', 'crime', 'musical', 'horror']}"
Pt1_1x5_level3-5,"5 different pets are kept: cat, goat, hamster, horse, pony
1. the owner of the pony is on the left of the owner of the hamster##1
2. the owner of the cat is on the left or right of the owner of the hamster
3. the owner of the horse is on the left of the owner of the goat##1
4. the owner of the goat is between the owner of the horse and the owner of the pony##2
5. the owner of the pony is on the left of the owner of the hamster##1","{'Pet': ['horse', 'goat', 'pony', 'hamster', 'cat']}"
Pt1_1x5_level3-6,"There are 5 different favourite beverages: cola, juice, mirinda, soy-milk, sprite
1. the person drinking juice is on the right of the person drinking sprite##1
2. the person drinking cola is between the person drinking mirinda and the person drinking juice##2
3. the person drinking sprite is on the far left or far right","{'Beverage': ['sprite', 'juice', 'cola', 'mirinda', 'soy-milk']}"
Pt1_1x5_level3-7,"The people prefer 5 different music-genres: d&b, dubstep, metal, pop, soul
1. the fan of dubstep is between the fan of pop and the fan of metal##2
2. the fan of pop is in the middle##1
3. the fan of d&b is on the left of the fan of soul##1
4. the fan of soul is on the left or right of the fan of pop
5. the fan of soul is on the right of the fan of d&b##1","{'Music-Genre': ['d&b', 'soul', 'pop', 'dubstep', 'metal']}"
Pt1_1x5_level3-8,"The people have 5 different jobs:  chef, freelancer, lawyer, scientist, social-worker
1. the freelancer is on the left of the chef##1
2. the lawyer is on the left or right of the scientist
3. the lawyer is in the middle##1
4. the scientist is on the left of the social-worker##1","{'Job': ['freelancer', 'chef', 'lawyer', 'scientist', 'social-worker']}"
Pt1_1x5_level3-9,"The people prefer 5 different types of sport: badminton, cycling, handball, ice-hockey, tennis
1. the person who's sport is ice-hockey is on the left or right of the person who's sport is cycling
2. the person who's sport is handball is on the left or right of the person who's sport is badminton
3. the person who's sport is ice-hockey is on the far right##1
4. the person who's sport is handball is on the left of the person who's sport is cycling##1","{'Sport': ['tennis', 'badminton', 'handball', 'cycling', 'ice-hockey']}"
