ID,Clues,SolutionGrid
Pt1_5x7_level5-0,"There 7 different types of food: cauliflower, kiwi, lime, nectarine, onion, plum, strawberry
The people have 7 different hobbies: board-games, chess, gardening, photography, singing, sudoku, woodworking
The people have 7 different jobs:  accountant, analyst, chef, musician, nurse, project-manager, security-guard
The people prefer 7 different music-genres: country, hip-hop, house, jazz, metal, punk, techno
There are 7 different nationalities: british, canadian, chinese, dutch, french, indonesian, malaysian
 1. the project-manager is the person who's hobby is gardening##1
 2. the canadian is on the left of the fan of metal##1
 3. the person eating kiwi is on the left or right of the person who's hobby is woodworking##3
 4. the person eating strawberry is on the left or right of the french##3
 5. the person who's hobby is singing is somewhere to the left of the person eating kiwi
 6. the person who's hobby is gardening is somewhere to the left of the security-guard
 7. the person who's hobby is sudoku is somewhere to the right of the chinese
 8. the security-guard is somewhere to the right of the person who's hobby is board-games
 9. the person eating cauliflower is on the left or right of the security-guard##3
10. the fan of techno is on the far left##1
11. the chef is somewhere to the right of the fan of jazz
12. the person eating lime is somewhere to the left of the person eating onion
13. the person who's hobby is singing is on the right of the person who's hobby is gardening##1
14. the person eating lime is between the person who's hobby is chess and the malaysian##2
15. the fan of hip-hop is somewhere to the right of the canadian
16. the french is in an even position##4
17. the person who's hobby is woodworking is on the far right##1
18. the fan of house is on the right of the dutch##1
19. the canadian is on the left of the indonesian##1
20. the person eating onion is somewhere to the left of the fan of jazz
21. the fan of metal is somewhere to the left of the person who's hobby is gardening
22. the person who's hobby is sudoku is on the right of the musician##1
23. the canadian is somewhere to the left of the fan of jazz
24. the canadian is on the right of the accountant##1
25. the fan of punk is on the right of the fan of house##1
26. the analyst is in an odd position##4
27. the fan of hip-hop is the chef##1
28. the person eating nectarine is on the left of the person who's hobby is photography##1
29. the person eating kiwi is somewhere to the left of the person eating cauliflower
30. the person who's hobby is board-games is somewhere to the left of the canadian
31. the nurse is somewhere to the right of the malaysian
32. the security-guard is on the right of the musician##1
33. the chef is somewhere to the right of the accountant
34. the musician is on the left or right of the person eating plum##3","{'Food': ['nectarine', 'lime', 'onion', 'plum', 'strawberry', 'kiwi', 'cauliflower'], 'Hobby': ['board-games', 'photography', 'chess', 'gardening', 'singing', 'sudoku', 'woodworking'], 'Job': ['accountant', 'nurse', 'analyst', 'project-manager', 'musician', 'security-guard', 'chef'], 'Music-Genre': ['techno', 'country', 'metal', 'jazz', 'house', 'punk', 'hip-hop'], 'Nationality': ['malaysian', 'canadian', 'indonesian', 'dutch', 'chinese', 'french', 'british']}"
Pt1_5x7_level5-1,"There are 7 different favourite beverages: almond-milk, cola, fanta, iced-tea, juice, mirinda, soy-milk
The people have 7 different hobbies: baking, card-games, cooking, hiking, photography, puzzles, traveling
The people have 7 different jobs:  analyst, architect, electrician, entrepreneur, photographer, software-developer, writer
There are 7 different nationalities: american, brazilian, canadian, dutch, italian, japanese, pakistani
The people prefer 7 different types of sport: basketball, cricket, handball, snowboarding, swimming, volleyball, weightlifting
 1. the person who's hobby is traveling is on the left or right of the person who's sport is basketball##3
 2. the person who's sport is snowboarding is somewhere to the right of the person who's sport is swimming
 3. the person who's sport is weightlifting is on the left or right of the person who's hobby is card-games##3
 4. the person drinking cola is somewhere to the left of the person who's sport is basketball
 5. the person who's hobby is puzzles is the person drinking soy-milk##1
 6. the person who's hobby is hiking is on the left of the photographer##1
 7. the american is the photographer##1
 8. the person who's sport is swimming is on the right of the person who's sport is volleyball##1
 9. the person drinking cola is on the left of the brazilian##1
10. the architect is in an even position##4
11. the italian is on the left of the person who's sport is cricket##1
12. the brazilian is the person who's hobby is hiking##1
13. the person drinking iced-tea is on the left or right of the electrician##3
14. the person who's sport is handball is on the right of the person who's hobby is puzzles##1
15. the japanese is the person drinking fanta##1
16. the entrepreneur is somewhere to the right of the electrician
17. the person who's hobby is puzzles is the writer##1
18. the person who's hobby is puzzles is the canadian##1
19. the dutch is between the analyst and the person who's sport is cricket##2
20. the person who's sport is cricket is somewhere to the right of the person drinking cola
21. the canadian is somewhere to the right of the entrepreneur
22. the person drinking soy-milk is on the left or right of the dutch##3
23. the person who's hobby is puzzles is somewhere to the right of the person who's hobby is photography
24. the person who's sport is cricket is somewhere to the right of the entrepreneur
25. the person drinking soy-milk is somewhere to the right of the person drinking almond-milk
26. the person who's hobby is hiking is on the left or right of the pakistani##3
27. the entrepreneur is on the right of the pakistani##1
28. the person who's hobby is cooking is on the far right##1
29. the italian is somewhere to the left of the person who's sport is weightlifting
30. the person who's sport is snowboarding is somewhere to the right of the entrepreneur
31. the entrepreneur is somewhere to the right of the person who's hobby is baking
32. the architect is somewhere to the right of the canadian
33. the person who's hobby is traveling is on the left or right of the person who's sport is swimming##3
34. the american is on the left of the person drinking juice##1","{'Beverage': ['cola', 'iced-tea', 'almond-milk', 'juice', 'soy-milk', 'mirinda', 'fanta'], 'Hobby': ['baking', 'hiking', 'traveling', 'photography', 'puzzles', 'card-games', 'cooking'], 'Job': ['electrician', 'entrepreneur', 'photographer', 'software-developer', 'writer', 'architect', 'analyst'], 'Nationality': ['pakistani', 'brazilian', 'american', 'italian', 'canadian', 'dutch', 'japanese'], 'Sport': ['volleyball', 'swimming', 'snowboarding', 'basketball', 'cricket', 'handball', 'weightlifting']}"
Pt1_5x7_level5-2,"There are 7 different favourite beverages: 7up, coffee, hot-chocolate, iced-tea, lemonade, tea, water
There 7 different types of food: artichoke, broccoli, cabbage, grapes, peach, plum, raspberry
There are 7 different nationalities: american, canadian, chinese, dutch, egyptian, japanese, malaysian
The people prefer 7 different types of sport: biathlon, handball, rowing, skateboarding, snowboarding, swimming, tennis
The people use 7 different means of transport: bus, jet-ski, quad-bike, ship, skateboard, trike, van
 1. the person eating raspberry is somewhere to the right of the person drinking coffee
 2. the person drinking coffee is on the left of the person eating plum##1
 3. the person driving the trike is somewhere to the left of the person who's sport is skateboarding
 4. the malaysian is on the left or right of the person eating artichoke##3
 5. the chinese is the person who's sport is rowing##1
 6. the malaysian is on the left of the person eating artichoke##1
 7. the person drinking coffee is somewhere to the left of the person who's sport is handball
 8. the person who's sport is skateboarding is the japanese##1
 9. the person eating cabbage is on the right of the person eating raspberry##1
10. the canadian is somewhere to the right of the person eating broccoli
11. the person drinking water is on the far left or far right##3
12. the person driving the trike is on the left or right of the person driving the skateboard##3
13. the person eating grapes is the dutch##1
14. the egyptian is the person drinking lemonade##1
15. the person driving the van is the person eating artichoke##1
16. the person eating raspberry is somewhere to the right of the american
17. the person drinking iced-tea is on the left or right of the person drinking hot-chocolate##3
18. the person driving the skateboard is in an even position##4
19. the person driving the quad-bike is on the left or right of the person driving the bus##3
20. the person drinking lemonade is somewhere to the right of the person drinking iced-tea
21. the japanese is on the left or right of the person who's sport is swimming##3
22. the person driving the skateboard is on the right of the person who's sport is tennis##1
23. the person who's sport is handball is on the left of the person eating cabbage##1
24. the person eating peach is in the middle##1
25. the person driving the bus is somewhere to the left of the person drinking tea
26. the american is on the far left or far right##3
27. the person drinking hot-chocolate is on the left of the person eating raspberry##1
28. the person drinking water is on the far left or far right##3
29. the person driving the trike is somewhere to the left of the canadian
30. the person who's sport is biathlon is somewhere to the right of the person eating grapes
31. the person who's sport is skateboarding is somewhere to the left of the person drinking hot-chocolate
32. the person driving the ship is on the left of the person drinking hot-chocolate##1
33. the egyptian is on the left of the person driving the jet-ski##1
34. the dutch is the person drinking iced-tea##1
35. the person who's sport is biathlon is somewhere to the left of the person drinking lemonade
36. the person who's sport is handball is the person driving the bus##1","{'Beverage': ['coffee', '7up', 'iced-tea', 'hot-chocolate', 'lemonade', 'tea', 'water'], 'Food': ['broccoli', 'plum', 'grapes', 'peach', 'raspberry', 'cabbage', 'artichoke'], 'Nationality': ['american', 'japanese', 'dutch', 'canadian', 'egyptian', 'malaysian', 'chinese'], 'Sport': ['tennis', 'skateboarding', 'swimming', 'biathlon', 'handball', 'snowboarding', 'rowing'], 'Transport': ['trike', 'skateboard', 'ship', 'quad-bike', 'bus', 'jet-ski', 'van']}"
Pt1_5x7_level5-3,"There 7 different types of food: artichoke, asparagus, cabbage, peach, peas, pineapple, zucchini
The people have 7 different hobbies: camping, card-games, chess, dancing, rock-climbing, traveling, woodworking
The people have 7 different jobs:  accountant, bartender, designer, freelancer, journalist, nurse, project-manager
The people prefer 7 different music-genres: country, d&b, funk, house, reggae, salsa, soul
The people prefer 7 different types of sport: cricket, ice-hockey, lacrosse, rowing, soccer, swimming, tennis
 1. the person who's hobby is chess is somewhere to the left of the bartender
 2. the fan of country is on the left of the person who's hobby is traveling##1
 3. the freelancer is the fan of soul##1
 4. the person who's sport is soccer is on the right of the bartender##1
 5. the designer is somewhere to the right of the person who's sport is lacrosse
 6. the fan of country is somewhere to the left of the designer
 7. the person who's sport is rowing is on the left or right of the person who's sport is tennis##3
 8. the person eating peach is somewhere to the left of the bartender
 9. the freelancer is between the person eating cabbage and the fan of funk##2
10. the person eating peas is somewhere to the right of the person who's hobby is chess
11. the person who's sport is swimming is on the left or right of the person eating peas##3
12. the person who's sport is lacrosse is on the right of the person who's hobby is traveling##1
13. the person eating pineapple is on the left or right of the person eating peas##3
14. the person who's hobby is traveling is on the left of the person who's hobby is chess##1
15. the person eating pineapple is in an odd position##4
16. the person who's sport is soccer is the fan of d&b##1
17. the freelancer is somewhere to the left of the fan of house
18. the fan of house is on the left of the person who's hobby is rock-climbing##1
19. the person who's sport is rowing is somewhere to the right of the person who's sport is tennis
20. the person who's hobby is traveling is somewhere to the left of the person who's hobby is chess
21. the accountant is on the left or right of the person who's sport is swimming##3
22. the person eating artichoke is somewhere to the left of the person eating cabbage
23. the fan of reggae is on the right of the person eating peas##1
24. the person who's hobby is chess is on the left of the person who's hobby is camping##1
25. the person who's hobby is traveling is the person who's sport is cricket##1
26. the person eating peach is somewhere to the left of the person who's sport is lacrosse
27. the fan of funk is somewhere to the right of the person eating zucchini
28. the journalist is the person who's hobby is woodworking##1
29. the person eating cabbage is on the left or right of the fan of salsa##3
30. the nurse is somewhere to the right of the person eating peach
31. the fan of house is on the left or right of the fan of salsa##3
32. the person who's hobby is camping is on the left or right of the person eating asparagus##3
33. the person who's hobby is card-games is somewhere to the left of the person who's hobby is dancing
34. the person who's hobby is rock-climbing is somewhere to the right of the freelancer
35. the bartender is somewhere to the right of the designer","{'Food': ['zucchini', 'peach', 'artichoke', 'cabbage', 'asparagus', 'peas', 'pineapple'], 'Hobby': ['woodworking', 'traveling', 'chess', 'camping', 'rock-climbing', 'card-games', 'dancing'], 'Job': ['journalist', 'project-manager', 'freelancer', 'designer', 'bartender', 'accountant', 'nurse'], 'Music-Genre': ['country', 'funk', 'soul', 'house', 'salsa', 'd&b', 'reggae'], 'Sport': ['ice-hockey', 'cricket', 'lacrosse', 'tennis', 'rowing', 'soccer', 'swimming']}"
Pt1_5x7_level5-4,"There are 7 different favourite beverages: almond-milk, coffee, fanta, iced-tea, juice, tea, water
The people have 7 different jobs:  dancer, dressmaker, librarian, security-guard, social-worker, teacher, videographer
The people prefer 7 different music-genres: blues, indie, metal, r&b, reggae, rock, trance
There are 7 different nationalities: american, dutch, indian, italian, malaysian, russian, thai
The people prefer 7 different types of sport: biathlon, cricket, ice-hockey, lacrosse, snowboarding, volleyball, weightlifting
 1. the fan of blues is on the left of the teacher##1
 2. the person drinking juice is the person who's sport is weightlifting##1
 3. the russian is somewhere to the left of the person drinking iced-tea
 4. the person who's sport is weightlifting is somewhere to the right of the person who's sport is lacrosse
 5. the fan of rock is on the left of the fan of r&b##1
 6. the person drinking juice is on the far left or far right##3
 7. the person who's sport is snowboarding is somewhere to the left of the american
 8. the person who's sport is cricket is somewhere to the left of the person who's sport is biathlon
 9. the malaysian is on the far left or far right##3
10. the thai is on the right of the fan of blues##1
11. the dutch is in an even position##4
12. the person drinking almond-milk is on the left of the person who's sport is lacrosse##1
13. the person drinking water is on the right of the person drinking coffee##1
14. the dutch is in an even position##4
15. the dancer is on the left or right of the librarian##3
16. the russian is somewhere to the right of the person drinking fanta
17. the italian is the librarian##1
18. the person drinking water is on the left of the person drinking tea##1
19. the dancer is on the right of the fan of r&b##1
20. the person who's sport is snowboarding is somewhere to the right of the dutch
21. the fan of indie is the thai##1
22. the fan of rock is somewhere to the left of the indian
23. the security-guard is the person who's sport is lacrosse##1
24. the person who's sport is cricket is somewhere to the left of the person who's sport is ice-hockey
25. the person drinking iced-tea is somewhere to the left of the librarian
26. the person drinking juice is the videographer##1
27. the fan of metal is somewhere to the left of the thai
28. the dressmaker is somewhere to the right of the malaysian
29. the thai is in an even position##4
30. the social-worker is somewhere to the left of the dressmaker
31. the librarian is somewhere to the right of the dancer
32. the russian is somewhere to the left of the videographer
33. the american is on the far left or far right##3
34. the person who's sport is ice-hockey is somewhere to the left of the fan of r&b
35. the person drinking water is on the right of the fan of trance##1
36. the person who's sport is cricket is the person drinking fanta##1
37. the videographer is on the right of the person who's sport is biathlon##1
38. the indian is somewhere to the left of the dancer","{'Beverage': ['fanta', 'almond-milk', 'iced-tea', 'coffee', 'water', 'tea', 'juice'], 'Job': ['social-worker', 'dressmaker', 'security-guard', 'dancer', 'librarian', 'teacher', 'videographer'], 'Music-Genre': ['metal', 'rock', 'r&b', 'trance', 'blues', 'indie', 'reggae'], 'Nationality': ['malaysian', 'russian', 'indian', 'dutch', 'italian', 'thai', 'american'], 'Sport': ['cricket', 'ice-hockey', 'lacrosse', 'volleyball', 'snowboarding', 'biathlon', 'weightlifting']}"
Pt1_5x7_level5-5,"The people have 7 different hobbies: chess, cooking, drawing, magic-tricks, reading, singing, video-games
The people have 7 different jobs:  journalist, librarian, photographer, pilot, police-officer, scientist, teacher
The people perfer 7 different movie-genres: adventure, documentary, drama, musical, satire, scientific, superhero
7 different pets are kept: cat, dog, frog, goat, goldfish, rabbit, turtle
The people prefer 7 different types of sport: baseball, cricket, cycling, parkour, sailing, surfing, weightlifting
 1. the owner of the cat is somewhere to the right of the person who's sport is weightlifting
 2. the journalist is on the right of the person who's hobby is reading##1
 3. the person who's sport is sailing is somewhere to the left of the teacher
 4. the person who's hobby is video-games is on the left or right of the person who's hobby is reading##3
 5. the person who's hobby is singing is somewhere to the right of the police-officer
 6. the owner of the goldfish is the person who's sport is surfing##1
 7. the person who's sport is cycling is in an odd position##4
 8. the teacher is on the left or right of the person who's sport is cricket##3
 9. the person who's sport is sailing is on the left or right of the person who's hobby is magic-tricks##3
10. the person who's hobby is singing is on the left of the teacher##1
11. the owner of the goat is somewhere to the right of the person who's sport is sailing
12. the journalist is on the left or right of the scientist##3
13. the person who's hobby is cooking is on the right of the owner of the frog##1
14. the person who's sport is parkour is somewhere to the left of the owner of the frog
15. the owner of the frog is on the left or right of the person watching satire movies##3
16. the person watching musical movies is on the far left##1
17. the owner of the dog is in the middle##1
18. the owner of the goat is on the right of the person who's sport is surfing##1
19. the person who's sport is cricket is on the left of the person watching scientific movies##1
20. the person who's hobby is video-games is somewhere to the left of the person who's hobby is drawing
21. the owner of the goat is on the right of the person watching superhero movies##1
22. the owner of the cat is in an odd position##4
23. the librarian is the person who's hobby is cooking##1
24. the owner of the rabbit is the person watching satire movies##1
25. the librarian is on the left or right of the person who's sport is weightlifting##3
26. the person who's hobby is reading is on the right of the person who's sport is parkour##1
27. the person who's sport is sailing is between the journalist and the pilot##2
28. the person who's hobby is chess is on the left of the person watching documentary movies##1
29. the pilot is on the left of the person who's hobby is reading##1
30. the owner of the dog is in an even position##4
31. the person who's sport is baseball is between the person watching drama movies and the person who's sport is surfing##2
32. the person watching musical movies is somewhere to the left of the police-officer
33. the police-officer is somewhere to the right of the person who's sport is baseball
34. the person watching adventure movies is somewhere to the right of the journalist
35. the owner of the frog is in an odd position##4
36. the person who's hobby is cooking is on the right of the person who's hobby is magic-tricks##1","{'Hobby': ['video-games', 'reading', 'magic-tricks', 'cooking', 'chess', 'singing', 'drawing'], 'Job': ['pilot', 'scientist', 'journalist', 'librarian', 'police-officer', 'photographer', 'teacher'], 'Movie-Genre': ['musical', 'satire', 'drama', 'adventure', 'superhero', 'documentary', 'scientific'], 'Pet': ['turtle', 'rabbit', 'frog', 'dog', 'goldfish', 'goat', 'cat'], 'Sport': ['parkour', 'sailing', 'weightlifting', 'baseball', 'surfing', 'cricket', 'cycling']}"
Pt1_5x7_level5-6,"The people have 7 different jobs:  accountant, firefighter, fisherman, lawyer, photographer, scientist, writer
The people prefer 7 different music-genres: folk, hip-hop, indie, metal, reggae, rock, salsa
There are 7 different nationalities: argentine, brazilian, colombian, german, indian, indonesian, italian
The people prefer 7 different types of sport: badminton, baseball, handball, ice-hockey, tennis, volleyball, water-polo
The people use 7 different means of transport: airplane, bike, boat, quad-bike, ship, skateboard, tram
 1. the italian is on the left of the person who's sport is water-polo##1
 2. the argentine is somewhere to the right of the fan of metal
 3. the fan of reggae is on the far right##1
 4. the person driving the bike is the fan of hip-hop##1
 5. the brazilian is the brazilian##1
 6. the italian is on the right of the person driving the airplane##1
 7. the person driving the bike is on the left of the person who's sport is volleyball##1
 8. the fan of metal is somewhere to the left of the fan of indie
 9. the person driving the tram is the person who's sport is handball##1
10. the person driving the skateboard is on the far right##1
11. the fan of rock is on the left or right of the italian##3
12. the person who's sport is ice-hockey is somewhere to the left of the indonesian
13. the scientist is on the left of the accountant##1
14. the person who's sport is baseball is in the middle##1
15. the brazilian is somewhere to the left of the indonesian
16. the photographer is somewhere to the right of the person who's sport is ice-hockey
17. the lawyer is in an odd position##4
18. the scientist is somewhere to the right of the indian
19. the fan of indie is on the left or right of the person who's sport is water-polo##3
20. the accountant is somewhere to the left of the argentine
21. the colombian is somewhere to the left of the indian
22. the person driving the ship is on the left of the fan of salsa##1
23. the person driving the boat is between the person who's sport is tennis and the german##2
24. the brazilian is on the left of the firefighter##1
25. the argentine is on the left or right of the writer##3
26. the person who's sport is badminton is the fan of salsa##1
27. the fisherman is the fan of metal##1
28. the person driving the ship is somewhere to the right of the person driving the quad-bike
29. the writer is on the right of the accountant##1
30. the fan of salsa is the person who's sport is badminton##1
31. the fan of salsa is somewhere to the left of the scientist
32. the fan of folk is on the far left##1
33. the fan of hip-hop is on the left of the fan of rock##1
34. the writer is somewhere to the left of the person driving the skateboard
35. the fan of salsa is somewhere to the right of the fisherman","{'Job': ['lawyer', 'fisherman', 'firefighter', 'scientist', 'accountant', 'writer', 'photographer'], 'Music-Genre': ['folk', 'metal', 'salsa', 'hip-hop', 'rock', 'indie', 'reggae'], 'Nationality': ['colombian', 'brazilian', 'indian', 'german', 'indonesian', 'italian', 'argentine'], 'Sport': ['ice-hockey', 'tennis', 'badminton', 'baseball', 'volleyball', 'handball', 'water-polo'], 'Transport': ['quad-bike', 'ship', 'boat', 'bike', 'airplane', 'tram', 'skateboard']}"
Pt1_5x7_level5-7,"There are 7 different favourite beverages: almond-milk, coffee, cola, hot-chocolate, iced-tea, milk, mirinda
There 7 different types of food: cranberry, garlic, kiwi, pepper, potato, radish, zucchini
There are 7 different nationalities: argentine, french, german, malaysian, mexican, nigerian, russian
7 different pets are kept: chinchilla, fish, goat, guinea-pig, hamster, lizard, rabbit
The people prefer 7 different types of sport: badminton, biathlon, cricket, golf, handball, rugby, soccer
 1. the nigerian is on the left or right of the person who's sport is cricket##3
 2. the owner of the chinchilla is on the left of the argentine##1
 3. the person eating radish is on the left or right of the person drinking almond-milk##3
 4. the person who's sport is soccer is on the left of the person who's sport is handball##1
 5. the person who's sport is cricket is on the left or right of the person who's sport is soccer##3
 6. the french is somewhere to the right of the person eating cranberry
 7. the owner of the lizard is somewhere to the left of the owner of the rabbit
 8. the owner of the guinea-pig is somewhere to the right of the person who's sport is biathlon
 9. the person eating pepper is on the left of the person who's sport is soccer##1
10. the owner of the lizard is somewhere to the right of the person drinking iced-tea
11. the owner of the fish is on the left of the owner of the goat##1
12. the person eating radish is somewhere to the left of the person who's sport is cricket
13. the person who's sport is cricket is the person who's sport is cricket##1
14. the mexican is somewhere to the right of the owner of the guinea-pig
15. the person eating potato is between the person who's sport is badminton and the person drinking iced-tea##2
16. the person eating zucchini is on the far left##1
17. the owner of the guinea-pig is somewhere to the right of the person eating potato
18. the person eating radish is somewhere to the left of the person drinking almond-milk
19. the person drinking hot-chocolate is on the left or right of the nigerian##3
20. the russian is on the left of the person eating potato##1
21. the person drinking iced-tea is somewhere to the right of the person drinking hot-chocolate
22. the person eating pepper is somewhere to the right of the person drinking cola
23. the person drinking iced-tea is on the left or right of the person who's sport is biathlon##3
24. the person who's sport is cricket is somewhere to the left of the owner of the rabbit
25. the person eating potato is the owner of the goat##1
26. the mexican is on the left of the person drinking coffee##1
27. the owner of the rabbit is on the left or right of the person eating cranberry##3
28. the malaysian is in an even position##4
29. the person eating radish is somewhere to the left of the owner of the chinchilla
30. the person drinking milk is on the right of the person drinking mirinda##1
31. the person eating garlic is somewhere to the left of the owner of the hamster
32. the person who's sport is golf is on the right of the owner of the goat##1
33. the french is in an even position##4
34. the person eating cranberry is on the right of the person eating pepper##1
35. the person eating radish is on the left of the person drinking almond-milk##1
36. the person eating zucchini is on the far left or far right##3","{'Beverage': ['cola', 'hot-chocolate', 'iced-tea', 'almond-milk', 'coffee', 'mirinda', 'milk'], 'Food': ['zucchini', 'potato', 'radish', 'pepper', 'cranberry', 'garlic', 'kiwi'], 'Nationality': ['russian', 'malaysian', 'nigerian', 'mexican', 'argentine', 'french', 'german'], 'Pet': ['fish', 'goat', 'guinea-pig', 'chinchilla', 'lizard', 'rabbit', 'hamster'], 'Sport': ['badminton', 'biathlon', 'golf', 'cricket', 'soccer', 'handball', 'rugby']}"
Pt1_5x7_level5-8,"There 7 different types of food: artichoke, cabbage, lemon, lime, plum, raspberry, tomato
The people perfer 7 different movie-genres: action, adventure, comedy, family, horror, thriller, time-travel
The people prefer 7 different music-genres: electronic, house, indie, punk, r&b, salsa, techno
7 different pets are kept: bird, chinchilla, ferret, frog, goldfish, mouse, rabbit
The people use 7 different means of transport: airplane, bus, quad-bike, roller, snowmobile, subway, trike
 1. the person watching horror movies is somewhere to the right of the person driving the trike
 2. the person watching horror movies is somewhere to the left of the person eating lemon
 3. the person eating plum is on the left or right of the person eating cabbage##3
 4. the person driving the bus is somewhere to the right of the fan of techno
 5. the owner of the frog is somewhere to the right of the person eating cabbage
 6. the fan of house is on the left or right of the fan of salsa##3
 7. the person watching time-travel movies is on the left of the owner of the rabbit##1
 8. the person eating tomato is the owner of the ferret##1
 9. the person watching horror movies is somewhere to the right of the person driving the airplane
10. the person watching time-travel movies is somewhere to the left of the person driving the roller
11. the person eating lemon is between the owner of the bird and the owner of the frog##2
12. the person eating lemon is on the left or right of the owner of the frog##3
13. the person watching thriller movies is somewhere to the left of the fan of punk
14. the person watching comedy movies is somewhere to the left of the owner of the goldfish
15. the person eating raspberry is in an even position##4
16. the person driving the quad-bike is on the left of the person driving the airplane##1
17. the person eating lime is on the left or right of the person driving the trike##3
18. the owner of the goldfish is on the left or right of the fan of techno##3
19. the person watching family movies is somewhere to the left of the person driving the bus
20. the person driving the quad-bike is on the far left or far right##3
21. the person driving the airplane is somewhere to the left of the person eating raspberry
22. the owner of the goldfish is on the left or right of the person driving the quad-bike##3
23. the person watching family movies is somewhere to the left of the person watching adventure movies
24. the person driving the roller is between the fan of indie and the owner of the bird##2
25. the fan of indie is somewhere to the right of the person eating lime
26. the fan of electronic is on the left or right of the owner of the rabbit##3
27. the fan of house is somewhere to the right of the person watching family movies
28. the person driving the bus is the fan of house##1
29. the owner of the goldfish is somewhere to the left of the person watching adventure movies
30. the person watching action movies is on the left or right of the person eating tomato##3
31. the person driving the subway is the person eating tomato##1
32. the person eating lemon is on the right of the person eating lime##1
33. the owner of the chinchilla is on the far left##1
34. the person eating artichoke is on the left or right of the fan of house##3
35. the person watching family movies is somewhere to the right of the person driving the airplane
36. the fan of indie is between the fan of r&b and the person eating tomato##2
37. the person eating plum is on the right of the person eating cabbage##1","{'Food': ['cabbage', 'plum', 'artichoke', 'lime', 'lemon', 'raspberry', 'tomato'], 'Movie-Genre': ['comedy', 'time-travel', 'family', 'horror', 'thriller', 'action', 'adventure'], 'Music-Genre': ['techno', 'electronic', 'salsa', 'house', 'r&b', 'indie', 'punk'], 'Pet': ['chinchilla', 'goldfish', 'rabbit', 'bird', 'mouse', 'frog', 'ferret'], 'Transport': ['quad-bike', 'airplane', 'trike', 'bus', 'roller', 'snowmobile', 'subway']}"
Pt1_5x7_level5-9,"There 7 different types of food: corn, cucumber, kale, kiwi, onion, papaya, strawberry
The people have 7 different jobs:  architect, fisherman, librarian, pilot, police-officer, teacher, writer
There are 7 different nationalities: american, brazilian, canadian, colombian, german, italian, russian
7 different pets are kept: cat, chinchilla, frog, goat, hedgehog, pony, rat
The people use 7 different means of transport: bus, car, roller, scooter, skateboard, subway, train
 1. the colombian is in an even position##4
 2. the writer is somewhere to the left of the person eating kiwi
 3. the canadian is the person eating kiwi##1
 4. the owner of the chinchilla is somewhere to the left of the owner of the cat
 5. the writer is somewhere to the left of the owner of the cat
 6. the person driving the scooter is on the right of the person driving the bus##1
 7. the russian is somewhere to the left of the person eating cucumber
 8. the writer is on the left or right of the italian##3
 9. the owner of the pony is on the far left##1
10. the person driving the skateboard is on the far right##1
11. the owner of the cat is on the left or right of the person eating cucumber##3
12. the person driving the roller is on the right of the fisherman##1
13. the architect is in an even position##4
14. the pilot is somewhere to the left of the brazilian
15. the person driving the train is somewhere to the left of the brazilian
16. the person driving the skateboard is on the right of the german##1
17. the person eating cucumber is between the brazilian and the american##2
18. the person eating kiwi is somewhere to the right of the person driving the scooter
19. the person eating papaya is on the far left##1
20. the fisherman is somewhere to the right of the owner of the frog
21. the police-officer is on the left or right of the colombian##3
22. the person eating onion is on the left or right of the architect##3
23. the owner of the hedgehog is the person driving the bus##1
24. the police-officer is somewhere to the right of the person eating kale
25. the person eating strawberry is somewhere to the right of the russian
26. the person eating strawberry is the person eating strawberry##1
27. the owner of the rat is on the left or right of the pilot##3
28. the person eating cucumber is on the left of the teacher##1
29. the person eating strawberry is the person driving the car##1
30. the police-officer is on the left of the person driving the subway##1
31. the italian is the owner of the pony##1
32. the owner of the frog is the architect##1
33. the owner of the goat is in an odd position##4
34. the owner of the goat is on the left of the canadian##1
35. the owner of the rat is in an odd position##4
36. the american is somewhere to the right of the person driving the train","{'Food': ['papaya', 'kale', 'onion', 'kiwi', 'strawberry', 'cucumber', 'corn'], 'Job': ['librarian', 'writer', 'police-officer', 'architect', 'fisherman', 'pilot', 'teacher'], 'Nationality': ['italian', 'colombian', 'russian', 'canadian', 'american', 'german', 'brazilian'], 'Pet': ['pony', 'hedgehog', 'goat', 'frog', 'rat', 'chinchilla', 'cat'], 'Transport': ['train', 'bus', 'scooter', 'subway', 'car', 'roller', 'skateboard']}"
