ID,Clues,SolutionGrid
Pt1_4x5_level2-0,"There are 5 different favourite beverages: 7up, almond-milk, coffee, lemonade, tea
The people perfer 5 different movie-genres: crime, family, satire, western, zombie
There are 5 different nationalities: british, chinese, egyptian, malaysian, turkish
5 different pets are kept: bird, chinchilla, lizard, rabbit, rat
 1. the owner of the rat is on the right of the owner of the lizard##1
 2. the person watching satire movies is on the left of the person drinking almond-milk##1
 3. the person watching zombie movies is on the left of the owner of the bird##1
 4. the person drinking coffee is the person drinking coffee##1
 5. the owner of the bird is the person watching crime movies##1
 6. the person drinking tea is on the left of the person drinking coffee##1
 7. the british is on the left of the egyptian##1
 8. the person drinking lemonade is on the right of the owner of the rabbit##1
 9. the person drinking lemonade is on the far right##1
10. the person drinking 7up is on the left of the owner of the lizard##1
11. the person drinking tea is between the chinese and the person watching zombie movies
12. the malaysian is on the left of the person watching family movies##1
13. the turkish is on the right of the person drinking coffee##1","{'Beverage': ['7up', 'almond-milk', 'tea', 'coffee', 'lemonade'], 'Movie-Genre': ['satire', 'family', 'western', 'zombie', 'crime'], 'Nationality': ['malaysian', 'chinese', 'british', 'egyptian', 'turkish'], 'Pet': ['chinchilla', 'lizard', 'rat', 'rabbit', 'bird']}"
Pt1_4x5_level2-1,"The people have 5 different hobbies: gardening, hiking, reading, skydiving, writing
The people prefer 5 different music-genres: country, d&b, disco, r&b, techno
There are 5 different nationalities: chinese, dutch, indian, polish, spanish
The people use 5 different means of transport: helicopter, quad-bike, roller, scooter, skateboard
 1. the person driving the skateboard is in the middle##1
 2. the fan of techno is on the left of the person who's hobby is gardening##1
 3. the person who's hobby is hiking is on the right of the person driving the skateboard##1
 4. the person who's hobby is writing is on the right of the dutch##1
 5. the person driving the quad-bike is between the chinese and the fan of techno
 6. the person driving the scooter is the person who's hobby is hiking##1
 7. the fan of country is on the left of the person driving the helicopter##1
 8. the indian is the fan of r&b##1
 9. the indian is on the right of the person who's hobby is hiking##1
10. the fan of disco is on the right of the fan of d&b##1
11. the indian is the person who's hobby is reading##1
12. the person driving the quad-bike is on the right of the spanish##1","{'Hobby': ['skydiving', 'gardening', 'writing', 'hiking', 'reading'], 'Music-Genre': ['techno', 'd&b', 'disco', 'country', 'r&b'], 'Nationality': ['spanish', 'dutch', 'chinese', 'polish', 'indian'], 'Transport': ['roller', 'quad-bike', 'skateboard', 'scooter', 'helicopter']}"
Pt1_4x5_level2-2,"The people have 5 different hobbies: collecting, filmmaking, puzzles, rock-climbing, singing
The people perfer 5 different movie-genres: adventure, documentary, family, martial-arts, superhero
The people prefer 5 different music-genres: ambient, gospel, metal, pop, reggae
The people prefer 5 different types of sport: badminton, basketball, rowing, tennis, volleyball
 1. the person who's hobby is singing is the fan of gospel##1
 2. the person who's sport is tennis is in the middle##1
 3. the fan of pop is in the middle##1
 4. the person watching adventure movies is in the middle##1
 5. the person who's hobby is singing is on the right of the person who's sport is basketball##1
 6. the person who's hobby is filmmaking is on the left of the fan of ambient##1
 7. the fan of reggae is on the left of the person who's sport is rowing##1
 8. the person watching adventure movies is on the right of the person watching documentary movies##1
 9. the fan of metal is on the far left##1
10. the person who's sport is badminton is the person watching martial-arts movies##1
11. the person who's hobby is puzzles is on the right of the person who's sport is volleyball##1
12. the person who's hobby is rock-climbing is on the right of the fan of reggae##1
13. the person who's sport is volleyball is between the person watching superhero movies and the person who's hobby is puzzles","{'Hobby': ['collecting', 'singing', 'puzzles', 'filmmaking', 'rock-climbing'], 'Movie-Genre': ['superhero', 'documentary', 'adventure', 'martial-arts', 'family'], 'Music-Genre': ['metal', 'gospel', 'pop', 'reggae', 'ambient'], 'Sport': ['basketball', 'volleyball', 'tennis', 'badminton', 'rowing']}"
Pt1_4x5_level2-3,"There 5 different types of food: artichoke, onion, papaya, tomato, watermelon
The people have 5 different hobbies: cooking, puzzles, singing, skydiving, woodworking
The people prefer 5 different music-genres: dubstep, funk, indie, reggae, rock
There are 5 different nationalities: british, egyptian, indonesian, japanese, pakistani
 1. the egyptian is on the far left##1
 2. the person who's hobby is cooking is on the right of the fan of funk##1
 3. the person eating onion is on the left of the person eating artichoke##1
 4. the pakistani is between the fan of reggae and the person eating tomato
 5. the person eating onion is on the right of the person who's hobby is singing##1
 6. the fan of rock is on the right of the indonesian##1
 7. the person who's hobby is singing is on the right of the person eating papaya##1
 8. the person who's hobby is woodworking is the fan of funk##1
 9. the fan of rock is in the middle##1
10. the fan of reggae is the british##1
11. the person who's hobby is skydiving is on the right of the person who's hobby is singing##1
12. the british is on the right of the fan of indie##1
13. the fan of funk is on the far left##1","{'Food': ['watermelon', 'papaya', 'tomato', 'onion', 'artichoke'], 'Hobby': ['woodworking', 'cooking', 'singing', 'skydiving', 'puzzles'], 'Music-Genre': ['funk', 'dubstep', 'rock', 'indie', 'reggae'], 'Nationality': ['egyptian', 'indonesian', 'japanese', 'pakistani', 'british']}"
Pt1_4x5_level2-4,"There are 5 different favourite beverages: almond-milk, juice, lemonade, milk, mirinda
There 5 different types of food: apricot, broccoli, lettuce, orange, watermelon
The people have 5 different jobs:  dancer, lawyer, manager, social-worker, writer
The people prefer 5 different types of sport: climbing, parkour, skateboarding, volleyball, weightlifting
 1. the person who's sport is parkour is on the right of the dancer##1
 2. the person eating orange is on the left of the person who's sport is climbing##1
 3. the person drinking mirinda is on the right of the person who's sport is volleyball##1
 4. the person drinking lemonade is between the person who's sport is parkour and the person eating apricot
 5. the person eating watermelon is on the left of the person who's sport is skateboarding##1
 6. the person drinking milk is on the left of the person eating orange##1
 7. the person drinking milk is on the left of the lawyer##1
 8. the writer is on the left of the person who's sport is skateboarding##1
 9. the person drinking juice is on the far right##1
10. the person drinking juice is on the right of the dancer##1
11. the person eating apricot is on the left of the person eating lettuce##1
12. the social-worker is on the left of the dancer##1
13. the person eating lettuce is on the right of the person drinking almond-milk##1","{'Beverage': ['milk', 'mirinda', 'almond-milk', 'lemonade', 'juice'], 'Food': ['watermelon', 'orange', 'apricot', 'lettuce', 'broccoli'], 'Job': ['writer', 'lawyer', 'social-worker', 'dancer', 'manager'], 'Sport': ['volleyball', 'skateboarding', 'climbing', 'weightlifting', 'parkour']}"
Pt1_4x5_level2-5,"There are 5 different favourite beverages: fanta, iced-tea, soy-milk, sprite, water
The people perfer 5 different movie-genres: family, mystery, sports, thriller, zombie
There are 5 different nationalities: argentine, australian, french, polish, turkish
The people prefer 5 different types of sport: badminton, baseball, rowing, skiing, volleyball
 1. the person watching family movies is on the right of the person drinking fanta##1
 2. the person who's sport is rowing is on the right of the person watching sports movies##1
 3. the person drinking water is on the right of the person drinking iced-tea##1
 4. the person drinking sprite is on the right of the french##1
 5. the person who's sport is volleyball is on the right of the person who's sport is badminton##1
 6. the person drinking water is between the person watching zombie movies and the person who's sport is baseball
 7. the person who's sport is rowing is the turkish##1
 8. the australian is on the far right##1
 9. the person watching sports movies is on the right of the french##1
10. the person who's sport is skiing is on the far right##1
11. the person watching thriller movies is between the person watching zombie movies and the person who's sport is baseball
12. the person drinking fanta is on the right of the polish##1
13. the person watching zombie movies is on the far left##1","{'Beverage': ['iced-tea', 'water', 'sprite', 'fanta', 'soy-milk'], 'Movie-Genre': ['zombie', 'thriller', 'sports', 'mystery', 'family'], 'Nationality': ['argentine', 'french', 'polish', 'turkish', 'australian'], 'Sport': ['badminton', 'volleyball', 'baseball', 'rowing', 'skiing']}"
Pt1_4x5_level2-6,"The people have 5 different hobbies: collecting, fishing, magic-tricks, photography, skydiving
There are 5 different nationalities: colombian, egyptian, french, mexican, turkish
5 different pets are kept: dog, ferret, horse, pony, rat
The people use 5 different means of transport: helicopter, roller, ship, skateboard, taxi
 1. the person driving the ship is on the left of the person who's hobby is photography##1
 2. the person driving the ship is on the far left##1
 3. the owner of the rat is the person driving the roller##1
 4. the owner of the horse is between the person who's hobby is magic-tricks and the egyptian
 5. the person driving the skateboard is on the left of the person driving the roller##1
 6. the person who's hobby is skydiving is in the middle##1
 7. the turkish is on the right of the colombian##1
 8. the mexican is on the far right##1
 9. the owner of the pony is the turkish##1
10. the owner of the dog is on the left of the person driving the taxi##1
11. the owner of the pony is on the right of the colombian##1
12. the owner of the dog is the person who's hobby is fishing##1
13. the owner of the horse is on the left of the mexican##1","{'Hobby': ['fishing', 'photography', 'skydiving', 'collecting', 'magic-tricks'], 'Nationality': ['colombian', 'turkish', 'egyptian', 'french', 'mexican'], 'Pet': ['dog', 'pony', 'ferret', 'horse', 'rat'], 'Transport': ['ship', 'taxi', 'helicopter', 'skateboard', 'roller']}"
Pt1_4x5_level2-7,"The people have 5 different hobbies: camping, drawing, skydiving, sudoku, woodworking
The people perfer 5 different movie-genres: documentary, drama, epic, romance, thriller
The people prefer 5 different music-genres: dubstep, house, r&b, rock, trance
There are 5 different nationalities: french, indian, italian, polish, thai
 1. the polish is in the middle##1
 2. the person who's hobby is woodworking is on the right of the indian##1
 3. the fan of house is on the far right##1
 4. the person watching documentary movies is the italian##1
 5. the fan of r&b is on the right of the italian##1
 6. the person watching drama movies is on the right of the polish##1
 7. the italian is on the left of the person who's hobby is skydiving##1
 8. the person watching epic movies is the fan of dubstep##1
 9. the person who's hobby is sudoku is on the far left##1
10. the fan of rock is on the left of the french##1
11. the fan of r&b is between the person watching epic movies and the person who's hobby is sudoku
12. the person watching romance movies is on the right of the person watching drama movies##1
13. the person who's hobby is camping is on the far right##1","{'Hobby': ['sudoku', 'skydiving', 'woodworking', 'drawing', 'camping'], 'Movie-Genre': ['documentary', 'thriller', 'epic', 'drama', 'romance'], 'Music-Genre': ['trance', 'r&b', 'dubstep', 'rock', 'house'], 'Nationality': ['italian', 'indian', 'polish', 'thai', 'french']}"
Pt1_4x5_level2-8,"There are 5 different favourite beverages: hot-chocolate, juice, sprite, tea, water
The people have 5 different jobs:  accountant, doctor, journalist, librarian, videographer
5 different pets are kept: bird, frog, goldfish, lizard, turtle
The people use 5 different means of transport: bus, car, jet-ski, roller, subway
 1. the accountant is on the left of the person drinking tea##1
 2. the person driving the bus is on the far left##1
 3. the person driving the roller is on the far right##1
 4. the person drinking sprite is the accountant##1
 5. the journalist is in the middle##1
 6. the person drinking water is on the left of the person driving the jet-ski##1
 7. the videographer is the owner of the turtle##1
 8. the person drinking tea is between the owner of the goldfish and the person driving the car
 9. the owner of the frog is on the left of the owner of the bird##1
10. the person driving the car is the person drinking hot-chocolate##1
11. the owner of the frog is the doctor##1","{'Beverage': ['water', 'sprite', 'tea', 'hot-chocolate', 'juice'], 'Job': ['videographer', 'accountant', 'journalist', 'doctor', 'librarian'], 'Pet': ['turtle', 'goldfish', 'lizard', 'frog', 'bird'], 'Transport': ['bus', 'jet-ski', 'subway', 'car', 'roller']}"
Pt1_4x5_level2-9,"The people have 5 different jobs:  bartender, chef, dancer, manager, nurse
There are 5 different nationalities: argentine, australian, dutch, thai, turkish
5 different pets are kept: cat, dog, hedgehog, lizard, rabbit
The people use 5 different means of transport: airplane, scooter, snowmobile, trike, van
 1. the bartender is between the owner of the lizard and the chef
 2. the person driving the trike is on the right of the person driving the van##1
 3. the turkish is on the right of the person driving the van##1
 4. the person driving the airplane is in the middle##1
 5. the dancer is the dutch##1
 6. the argentine is between the owner of the hedgehog and the manager
 7. the australian is on the right of the dutch##1
 8. the dutch is the person driving the snowmobile##1
 9. the owner of the hedgehog is on the right of the bartender##1
10. the owner of the rabbit is on the right of the person driving the airplane##1
11. the dancer is on the left of the bartender##1
12. the owner of the cat is on the far right##1","{'Job': ['dancer', 'bartender', 'chef', 'nurse', 'manager'], 'Nationality': ['dutch', 'australian', 'thai', 'argentine', 'turkish'], 'Pet': ['lizard', 'dog', 'hedgehog', 'rabbit', 'cat'], 'Transport': ['snowmobile', 'scooter', 'airplane', 'van', 'trike']}"
