ID,Clues,SolutionGrid
Pt1_3x4_level6-0,"The people have 4 different jobs:  analyst, doctor, manager, nurse
There are 4 different nationalities: american, french, malaysian, spanish
The people prefer 4 different types of sport: cricket, ice-hockey, skateboarding, soccer
 1. the manager is in an odd position##4
 2. the nurse is on the left or right of the person who's sport is cricket##3
 3. the spanish is on the right of the doctor##1
 4. the malaysian is the person who's sport is cricket##1
 5. the american is on the right of the person who's sport is soccer##1
 6. the person who's sport is cricket is in an even position##4
 7. the analyst is the person who's sport is ice-hockey##1
 8. the manager is on the right of the doctor##1
 9. the person who's sport is ice-hockey is not the nurse
10. the person who's sport is soccer is on the left or right of the person who's sport is cricket##3
11. the person who's sport is soccer is somewhere to the left of the analyst##5","{'Job': ['nurse', 'doctor', 'manager', 'analyst'], 'Nationality': ['french', 'malaysian', 'spanish', 'american'], 'Sport': ['skateboarding', 'cricket', 'soccer', 'ice-hockey']}"
Pt1_3x4_level6-1,"The people have 4 different jobs:  engineer, journalist, scientist, writer
The people prefer 4 different music-genres: classical, electronic, funk, rock
The people prefer 4 different types of sport: baseball, golf, handball, soccer
 1. the person who's sport is baseball is on the left or right of the person who's sport is soccer##3
 2. the fan classical is in an even position##4
 3. the scientist is somewhere to the left of the person who's sport is golf##5
 4. the writer is on the left or right of the fan rock##3
 5. the scientist is not the fan funk
 6. the person who's sport is soccer is between the person who's sport is baseball and the engineer##2
 7. the scientist is in an odd position##4
 8. the writer is between the engineer and the fan electronic##2
 9. the fan funk is somewhere to the right of the fan classical##5
10. the person who's sport is handball is in an even position##4
11. the scientist is in an odd position##4","{'Job': ['scientist', 'writer', 'engineer', 'journalist'], 'Music-Genre': ['electronic', 'classical', 'rock', 'funk'], 'Sport': ['baseball', 'soccer', 'golf', 'handball']}"
Pt1_3x4_level6-2,"The people have 4 different hobbies: baking, cooking, fishing, woodworking
The people perfer 4 different movie-genres: satire, sports, superhero, thriller
The people prefer 4 different types of sport: baseball, skiing, snowboarding, soccer
1. the person who's hobby is fishing is between the person who's hobby is woodworking and the person watching thriller movies##2
2. the person who's hobby is fishing is between the person watching thriller movies and the person watching satire movies##2
3. the person watching satire movies is not the person who's hobby is baking
4. the person watching sports movies is on the right of the person watching satire movies##1
5. the person who's sport is skiing is on the right of the person who's hobby is cooking##1
6. the person who's sport is skiing is the person who's hobby is baking##1
7. the person who's sport is soccer is between the person who's sport is baseball and the person watching superhero movies##2","{'Hobby': ['woodworking', 'fishing', 'cooking', 'baking'], 'Movie-Genre': ['satire', 'sports', 'thriller', 'superhero'], 'Sport': ['snowboarding', 'baseball', 'soccer', 'skiing']}"
Pt1_3x4_level6-3,"There 4 different types of food: cauliflower, garlic, pomegranate, watermelon
The people have 4 different jobs:  dressmaker, fisherman, project-manager, social-worker
The people use 4 different means of transport: bike, bus, subway, van
 1. the person driving the bike is on the far left or far right##3
 2. the social-worker is not the person eating watermelon
 3. the social-worker is on the right of the person driving the bike##1
 4. the person eating watermelon is between the fisherman and the person driving the van##2
 5. the project-manager is somewhere to the left of the dressmaker##5
 6. the person eating garlic is on the far right##1
 7. the person eating garlic is in an even position##4
 8. the person driving the subway is somewhere to the right of the person driving the bus##5
 9. the person eating pomegranate is on the left or right of the person eating cauliflower##3
10. the person eating watermelon is on the left or right of the person eating pomegranate##3
11. the person eating garlic is on the right of the person eating watermelon##1","{'Food': ['cauliflower', 'pomegranate', 'watermelon', 'garlic'], 'Job': ['project-manager', 'social-worker', 'dressmaker', 'fisherman'], 'Transport': ['bike', 'van', 'bus', 'subway']}"
Pt1_3x4_level6-4,"There 4 different types of food: blueberry, carrot, mango, pepper
The people perfer 4 different movie-genres: fantasy, martial-arts, spy, superhero
There are 4 different nationalities: american, pakistani, russian, turkish
1. the person watching spy movies is not the turkish
2. the russian is between the person eating mango and the pakistani##2
3. the american is somewhere to the left of the person watching superhero movies##5
4. the person watching fantasy movies is on the left of the person watching superhero movies##1
5. the person eating blueberry is not the person watching fantasy movies
6. the person eating mango is somewhere to the right of the person eating pepper##5
7. the person watching superhero movies is between the russian and the american##2
8. the person eating pepper is on the left of the person watching martial-arts movies##1","{'Food': ['carrot', 'blueberry', 'pepper', 'mango'], 'Movie-Genre': ['fantasy', 'superhero', 'spy', 'martial-arts'], 'Nationality': ['american', 'pakistani', 'russian', 'turkish']}"
Pt1_3x4_level6-5,"There are 4 different favourite beverages: 7up, milk, mirinda, sprite
The people prefer 4 different types of sport: basketball, climbing, rugby, surfing
The people use 4 different means of transport: airplane, scooter, snowmobile, subway
 1. the person driving the scooter is on the far left or far right##3
 2. the person driving the airplane is somewhere to the right of the person who's sport is climbing##5
 3. the person driving the subway is not the person drinking milk
 4. the person who's sport is rugby is not the person driving the snowmobile
 5. the person drinking milk is on the right of the person driving the snowmobile##1
 6. the person drinking milk is not the person who's sport is rugby
 7. the person drinking sprite is not the person driving the airplane
 8. the person who's sport is climbing is somewhere to the left of the person drinking milk##5
 9. the person who's sport is basketball is somewhere to the left of the person driving the subway##5
10. the person who's sport is surfing is somewhere to the left of the person driving the snowmobile##5
11. the person drinking 7up is on the left of the person drinking mirinda##1","{'Beverage': ['7up', 'mirinda', 'milk', 'sprite'], 'Sport': ['surfing', 'climbing', 'basketball', 'rugby'], 'Transport': ['scooter', 'snowmobile', 'airplane', 'subway']}"
Pt1_3x4_level6-6,"There are 4 different favourite beverages: almond-milk, hot-chocolate, juice, soy-milk
There 4 different types of food: apple, avocado, radish, raspberry
4 different pets are kept: frog, guinea-pig, pony, turtle
1. the person drinking almond-milk is in an odd position##4
2. the person drinking soy-milk is the owner of the guinea-pig##1
3. the owner of the frog is not the person eating raspberry
4. the owner of the frog is between the owner of the pony and the owner of the guinea-pig##2
5. the person drinking juice is on the right of the owner of the pony##1
6. the person eating avocado is somewhere to the right of the person eating apple##5
7. the owner of the turtle is on the left of the person eating radish##1
8. the person eating raspberry is on the far left##1
9. the person eating apple is the person eating apple##1","{'Beverage': ['almond-milk', 'hot-chocolate', 'juice', 'soy-milk'], 'Food': ['raspberry', 'radish', 'apple', 'avocado'], 'Pet': ['turtle', 'pony', 'frog', 'guinea-pig']}"
Pt1_3x4_level6-7,"There 4 different types of food: asparagus, corn, lime, radish
The people have 4 different jobs:  architect, fisherman, freelancer, social-worker
4 different pets are kept: cat, goldfish, hedgehog, rat
 1. the owner of the cat is somewhere to the left of the person eating lime##5
 2. the owner of the hedgehog is between the owner of the cat and the social-worker##2
 3. the social-worker is the person eating lime##1
 4. the owner of the rat is somewhere to the left of the person eating asparagus##5
 5. the owner of the rat is not the architect
 6. the person eating radish is the fisherman##1
 7. the owner of the hedgehog is on the left or right of the owner of the cat##3
 8. the person eating corn is not the owner of the rat
 9. the fisherman is not the owner of the hedgehog
10. the architect is on the right of the social-worker##1
11. the social-worker is somewhere to the left of the owner of the goldfish##5","{'Food': ['radish', 'corn', 'lime', 'asparagus'], 'Job': ['fisherman', 'freelancer', 'social-worker', 'architect'], 'Pet': ['cat', 'hedgehog', 'rat', 'goldfish']}"
Pt1_3x4_level6-8,"There are 4 different favourite beverages: 7up, almond-milk, sprite, water
The people have 4 different jobs:  dressmaker, entrepreneur, project-manager, social-worker
The people prefer 4 different music-genres: punk, r&b, salsa, techno
1. the person drinking water is between the dressmaker and the person drinking 7up##2
2. the social-worker is on the left of the person drinking 7up##1
3. the fan techno is on the left or right of the dressmaker##3
4. the entrepreneur is on the right of the person drinking 7up##1
5. the person drinking 7up is in an even position##4
6. the fan r&b is on the right of the person drinking sprite##1
7. the person drinking almond-milk is not the fan salsa","{'Beverage': ['sprite', '7up', 'water', 'almond-milk'], 'Job': ['social-worker', 'project-manager', 'entrepreneur', 'dressmaker'], 'Music-Genre': ['salsa', 'r&b', 'techno', 'punk']}"
Pt1_3x4_level6-9,"There 4 different types of food: artichoke, cherry, radish, watermelon
The people have 4 different hobbies: cooking, reading, woodworking, writing
The people use 4 different means of transport: roller, train, tram, van
1. the person who's hobby is cooking is somewhere to the right of the person who's hobby is reading##5
2. the person who's hobby is woodworking is not the person driving the tram
3. the person driving the roller is on the left of the person who's hobby is woodworking##1
4. the person who's hobby is cooking is on the left or right of the person eating radish##3
5. the person eating radish is somewhere to the left of the person driving the tram##5
6. the person who's hobby is woodworking is on the left of the person eating artichoke##1
7. the person driving the train is on the left of the person who's hobby is writing##1
8. the person who's hobby is writing is not the person driving the train
9. the person eating cherry is on the right of the person eating artichoke##1","{'Food': ['watermelon', 'radish', 'artichoke', 'cherry'], 'Hobby': ['reading', 'woodworking', 'cooking', 'writing'], 'Transport': ['roller', 'van', 'train', 'tram']}"
