ID,Clues,SolutionGrid
Pt1_2x3_level9-0,"There are 3 different nationalities: egyptian, german, mexican
3 different pets are kept: hamster, horse, rabbit
1. the owner of the rabbit is on the left or right of the owner of the horse##3
2. the mexican is not to the left of the german##8
3. the owner of the rabbit is somewhere to the right of the owner of the horse##5
4. the owner of the hamster and the german have the same parity positions
5. the owner of the hamster is not to the left of the mexican##8
6. the owner of the rabbit is on the left of the egyptian##1","{'Nationality': ['german', 'mexican', 'egyptian'], 'Pet': ['horse', 'rabbit', 'hamster']}"
Pt1_2x3_level9-1,"The people have 3 different hobbies: cooking, dancing, hiking
The people use 3 different means of transport: airplane, quad-bike, ship
1. the person who's hobby is cooking is in the middle##1
2. the person driving the airplane and the person who's hobby is hiking have different parity positions
3. the person who's hobby is dancing is somewhere to the left of the person driving the quad-bike##5
4. the person driving the airplane is between the person driving the quad-bike and the person driving the ship##2","{'Hobby': ['dancing', 'cooking', 'hiking'], 'Transport': ['ship', 'airplane', 'quad-bike']}"
Pt1_2x3_level9-2,"There 3 different types of food: blueberry, carrot, cucumber
3 different pets are kept: fish, guinea-pig, horse
1. the person eating cucumber is not to the left of the owner of the horse##8
2. the person eating cucumber is between the owner of the fish and the person eating carrot##2
3. the owner of the horse is not to the right of the person eating carrot##8
4. the person eating carrot is the owner of the guinea-pig##1
5. the person eating carrot and the owner of the fish have the same parity positions","{'Food': ['blueberry', 'cucumber', 'carrot'], 'Pet': ['fish', 'horse', 'guinea-pig']}"
Pt1_2x3_level9-3,"The people perfer 3 different movie-genres: documentary, romance, western
3 different pets are kept: frog, lizard, mouse
1. the owner of the lizard is on the left of the person watching romance movies##1
2. the person watching documentary movies is somewhere to the right of the owner of the frog##5
3. the person watching documentary movies is on the far left or far right##3
4. the person watching documentary movies and the owner of the lizard have the same parity positions","{'Movie-Genre': ['western', 'romance', 'documentary'], 'Pet': ['lizard', 'frog', 'mouse']}"
Pt1_2x3_level9-4,"There are 3 different favourite beverages: cola, tea, water
The people prefer 3 different music-genres: country, hip-hop, metal
1. the person drinking water is the person drinking water##1
2. the person drinking tea is somewhere to the right of the person drinking cola##5
3. the person drinking water and the fan country have the same parity positions
4. the person drinking water is on the left of the fan metal##1
5. the fan hip-hop is somewhere to the right of the person drinking water##5","{'Beverage': ['water', 'cola', 'tea'], 'Music-Genre': ['country', 'metal', 'hip-hop']}"
Pt1_2x3_level9-5,"There are 3 different nationalities: chinese, french, nigerian
The people prefer 3 different types of sport: parkour, skateboarding, surfing
1. the chinese is somewhere to the left of the nigerian##5
2. the person who's sport is surfing is somewhere between the person who's sport is skateboarding and the french##7
3. the chinese and the person who's sport is parkour have different parity positions
4. the person who's sport is surfing is not to the left of the person who's sport is surfing##8","{'Nationality': ['french', 'chinese', 'nigerian'], 'Sport': ['parkour', 'surfing', 'skateboarding']}"
Pt1_2x3_level9-6,"The people have 3 different jobs:  engineer, entrepreneur, pilot
There are 3 different nationalities: brazilian, japanese, pakistani
1. the japanese is on the left of the entrepreneur##1
2. the pilot is not to the left of the brazilian##8
3. the pilot and the brazilian have different parity positions
4. the pilot is on the far left or far right##3
5. the brazilian is on the left or right of the pakistani##3","{'Job': ['engineer', 'entrepreneur', 'pilot'], 'Nationality': ['japanese', 'brazilian', 'pakistani']}"
Pt1_2x3_level9-7,"There 3 different types of food: kale, lemon, pear
The people have 3 different jobs:  dancer, designer, journalist
1. the person eating lemon is the journalist##1
2. the journalist is not to the right of the dancer##8
3. the dancer and the person eating kale have the same parity positions
4. the person eating kale is somewhere to the right of the designer##5
5. the person eating pear is between the journalist and the dancer##2
6. the person eating kale and the dancer have the same parity positions","{'Food': ['lemon', 'pear', 'kale'], 'Job': ['journalist', 'designer', 'dancer']}"
Pt1_2x3_level9-8,"There are 3 different favourite beverages: milk, sprite, tea
The people have 3 different jobs:  chef, doctor, fisherman
1. the fisherman is not to the left of the doctor##8
2. the person drinking sprite and the fisherman have different parity positions
3. the doctor is between the fisherman and the person drinking milk##2","{'Beverage': ['milk', 'sprite', 'tea'], 'Job': ['chef', 'doctor', 'fisherman']}"
Pt1_2x3_level9-9,"The people have 3 different jobs:  coach, paramedic, writer
The people prefer 3 different music-genres: indie, punk, soul
1. the fan punk is on the left of the fan soul##1
2. the fan indie and the coach have the same parity positions
3. the paramedic is the fan punk##1
4. the fan indie is on the right of the fan soul##1
5. the paramedic is somewhere to the left of the coach##5","{'Job': ['paramedic', 'writer', 'coach'], 'Music-Genre': ['punk', 'soul', 'indie']}"
