ID,Clues,SolutionGrid
Pt1_7x2_level9-0,"There are 2 different favourite beverages: lemonade, soy-milk
There 2 different types of food: garlic, radish
The people have 2 different hobbies: baking, puzzles
The people have 2 different jobs:  architect, firefighter
The people perfer 2 different movie-genres: family, superhero
The people prefer 2 different music-genres: dubstep, reggae
There are 2 different nationalities: dutch, german
1. the person drinking lemonade and the german have the same parity positions
2. the person watching superhero movies is on the far left##1
3. the fan reggae is not to the left of the firefighter##8
4. the firefighter and the dutch have different parity positions
5. the person eating radish is not to the right of the fan reggae##8
6. the person who's hobby is baking is somewhere to the left of the fan dubstep##5","{'Beverage': ['lemonade', 'soy-milk'], 'Food': ['radish', 'garlic'], 'Hobby': ['baking', 'puzzles'], 'Job': ['firefighter', 'architect'], 'Movie-Genre': ['superhero', 'family'], 'Music-Genre': ['reggae', 'dubstep'], 'Nationality': ['german', 'dutch']}"
Pt1_7x2_level9-1,"There are 2 different favourite beverages: almond-milk, iced-tea
There 2 different types of food: avocado, cabbage
The people have 2 different jobs:  doctor, lawyer
The people perfer 2 different movie-genres: scientific, spy
There are 2 different nationalities: brazilian, polish
2 different pets are kept: cat, rat
The people use 2 different means of transport: motorbike, snowmobile
1. the polish is not to the right of the lawyer##8
2. the person driving the snowmobile is somewhere to the left of the person drinking almond-milk##5
3. the person eating avocado is on the right of the person driving the snowmobile##1
4. the person eating cabbage is on the left or right of the owner of the cat##3
5. the polish is the person drinking iced-tea##1
6. the person watching spy movies and the person eating cabbage have the same parity positions
7. the person eating avocado is not to the right of the lawyer##8","{'Beverage': ['iced-tea', 'almond-milk'], 'Food': ['cabbage', 'avocado'], 'Job': ['doctor', 'lawyer'], 'Movie-Genre': ['spy', 'scientific'], 'Nationality': ['polish', 'brazilian'], 'Pet': ['rat', 'cat'], 'Transport': ['snowmobile', 'motorbike']}"
Pt1_7x2_level9-2,"There 2 different types of food: papaya, strawberry
The people have 2 different hobbies: filmmaking, puzzles
The people have 2 different jobs:  architect, police-officer
The people perfer 2 different movie-genres: family, fantasy
2 different pets are kept: hedgehog, turtle
The people prefer 2 different types of sport: golf, volleyball
The people use 2 different means of transport: ship, train
1. the person driving the train is not to the left of the owner of the hedgehog##8
2. the person driving the ship is somewhere to the right of the person who's sport is volleyball##5
3. the person driving the train is on the left or right of the person who's sport is golf##3
4. the person eating papaya is on the right of the person eating strawberry##1
5. the person who's hobby is puzzles is somewhere to the left of the person watching family movies##5
6. the architect and the person who's sport is golf have different parity positions
7. the architect is not to the right of the person eating strawberry##8","{'Food': ['strawberry', 'papaya'], 'Hobby': ['puzzles', 'filmmaking'], 'Job': ['architect', 'police-officer'], 'Movie-Genre': ['fantasy', 'family'], 'Pet': ['hedgehog', 'turtle'], 'Sport': ['volleyball', 'golf'], 'Transport': ['train', 'ship']}"
Pt1_7x2_level9-3,"There are 2 different favourite beverages: iced-tea, soy-milk
There 2 different types of food: apple, garlic
The people have 2 different jobs:  photographer, pilot
The people perfer 2 different movie-genres: mystery, thriller
The people prefer 2 different music-genres: reggae, techno
There are 2 different nationalities: chinese, german
2 different pets are kept: ferret, fish
1. the pilot is in an odd position##4
2. the person eating garlic is on the left or right of the owner of the ferret##3
3. the person watching mystery movies is on the left of the german##1
4. the owner of the ferret and the person drinking soy-milk have the same parity positions
5. the owner of the fish is somewhere to the left of the fan reggae##5","{'Beverage': ['iced-tea', 'soy-milk'], 'Food': ['garlic', 'apple'], 'Job': ['pilot', 'photographer'], 'Movie-Genre': ['mystery', 'thriller'], 'Music-Genre': ['techno', 'reggae'], 'Nationality': ['chinese', 'german'], 'Pet': ['fish', 'ferret']}"
Pt1_7x2_level9-4,"There are 2 different favourite beverages: cola, sprite
There 2 different types of food: onion, potato
The people prefer 2 different music-genres: disco, hip-hop
There are 2 different nationalities: canadian, indonesian
2 different pets are kept: mouse, pony
The people prefer 2 different types of sport: sailing, snowboarding
The people use 2 different means of transport: skateboard, trike
1. the indonesian is not to the right of the fan disco##8
2. the person who's sport is snowboarding is on the far left##1
3. the canadian is not to the left of the person drinking cola##8
4. the person driving the skateboard is on the left of the person drinking cola##1
5. the owner of the mouse and the person eating onion have different parity positions
6. the owner of the pony is on the left or right of the canadian##3
7. the fan hip-hop is on the right of the person eating onion##1","{'Beverage': ['sprite', 'cola'], 'Food': ['onion', 'potato'], 'Music-Genre': ['disco', 'hip-hop'], 'Nationality': ['indonesian', 'canadian'], 'Pet': ['pony', 'mouse'], 'Sport': ['snowboarding', 'sailing'], 'Transport': ['skateboard', 'trike']}"
Pt1_7x2_level9-5,"There are 2 different favourite beverages: fanta, sprite
The people have 2 different jobs:  electrician, firefighter
The people perfer 2 different movie-genres: disaster, horror
The people prefer 2 different music-genres: gospel, rock
There are 2 different nationalities: colombian, japanese
2 different pets are kept: hedgehog, snake
The people prefer 2 different types of sport: basketball, tennis
1. the electrician is somewhere to the right of the person who's sport is tennis##5
2. the person drinking sprite and the person watching horror movies have the same parity positions
3. the person watching disaster movies is on the right of the person who's sport is tennis##1
4. the owner of the hedgehog is not the fan rock##6
5. the japanese is not to the right of the owner of the snake##8
6. the person watching disaster movies and the owner of the hedgehog have the same parity positions","{'Beverage': ['sprite', 'fanta'], 'Job': ['firefighter', 'electrician'], 'Movie-Genre': ['horror', 'disaster'], 'Music-Genre': ['rock', 'gospel'], 'Nationality': ['japanese', 'colombian'], 'Pet': ['snake', 'hedgehog'], 'Sport': ['tennis', 'basketball']}"
Pt1_7x2_level9-6,"There are 2 different favourite beverages: cola, soy-milk
There 2 different types of food: broccoli, peas
The people have 2 different hobbies: drawing, video-games
The people perfer 2 different movie-genres: mystery, zombie
There are 2 different nationalities: canadian, dutch
2 different pets are kept: ferret, hamster
The people prefer 2 different types of sport: handball, parkour
1. the owner of the hamster is on the left of the person eating peas##1
2. the person drinking soy-milk and the person who's hobby is video-games have the same parity positions
3. the person who's hobby is video-games is not to the right of the person eating peas##8
4. the dutch is somewhere to the right of the person drinking cola##5
5. the person who's hobby is video-games and the person who's sport is handball have different parity positions
6. the person drinking soy-milk is the person watching zombie movies##1","{'Beverage': ['cola', 'soy-milk'], 'Food': ['broccoli', 'peas'], 'Hobby': ['drawing', 'video-games'], 'Movie-Genre': ['mystery', 'zombie'], 'Nationality': ['canadian', 'dutch'], 'Pet': ['hamster', 'ferret'], 'Sport': ['handball', 'parkour']}"
Pt1_7x2_level9-7,"There are 2 different favourite beverages: soy-milk, water
The people have 2 different jobs:  analyst, teacher
The people prefer 2 different music-genres: pop, salsa
There are 2 different nationalities: dutch, turkish
2 different pets are kept: chinchilla, horse
The people prefer 2 different types of sport: climbing, volleyball
The people use 2 different means of transport: motorbike, quad-bike
1. the person driving the quad-bike is on the right of the person drinking soy-milk##1
2. the owner of the horse and the person who's sport is climbing have the same parity positions
3. the person driving the motorbike is not to the right of the fan pop##8
4. the analyst is somewhere to the left of the dutch##5
5. the fan pop is on the left of the fan salsa##1
6. the fan pop is not to the right of the person who's sport is volleyball##8
7. the person drinking soy-milk and the owner of the horse have the same parity positions","{'Beverage': ['soy-milk', 'water'], 'Job': ['analyst', 'teacher'], 'Music-Genre': ['pop', 'salsa'], 'Nationality': ['turkish', 'dutch'], 'Pet': ['horse', 'chinchilla'], 'Sport': ['climbing', 'volleyball'], 'Transport': ['motorbike', 'quad-bike']}"
Pt1_7x2_level9-8,"There are 2 different favourite beverages: coffee, tea
There 2 different types of food: cabbage, kale
The people have 2 different hobbies: card-games, filmmaking
The people perfer 2 different movie-genres: crime, superhero
The people prefer 2 different music-genres: house, punk
2 different pets are kept: goat, pony
The people prefer 2 different types of sport: basketball, climbing
1. the person who's sport is basketball is somewhere to the left of the fan house##5
2. the person who's hobby is card-games is somewhere to the right of the owner of the goat##5
3. the owner of the pony is not to the right of the person eating kale##8
4. the fan punk and the person watching superhero movies have different parity positions
5. the person drinking tea is on the right of the person drinking coffee##1
6. the person who's hobby is card-games is not the person eating cabbage##6","{'Beverage': ['coffee', 'tea'], 'Food': ['cabbage', 'kale'], 'Hobby': ['filmmaking', 'card-games'], 'Movie-Genre': ['crime', 'superhero'], 'Music-Genre': ['punk', 'house'], 'Pet': ['goat', 'pony'], 'Sport': ['basketball', 'climbing']}"
Pt1_7x2_level9-9,"There are 2 different favourite beverages: cola, mirinda
There 2 different types of food: cranberry, pepper
The people perfer 2 different movie-genres: family, mystery
The people prefer 2 different music-genres: country, punk
There are 2 different nationalities: american, indonesian
2 different pets are kept: goldfish, hedgehog
The people prefer 2 different types of sport: rowing, tennis
1. the person watching family movies and the fan punk have different parity positions
2. the person drinking mirinda is on the left of the person who's sport is tennis##1
3. the person eating pepper is somewhere to the right of the person eating cranberry##5
4. the american and the owner of the goldfish have different parity positions
5. the owner of the hedgehog is on the right of the fan country##1","{'Beverage': ['mirinda', 'cola'], 'Food': ['cranberry', 'pepper'], 'Movie-Genre': ['family', 'mystery'], 'Music-Genre': ['country', 'punk'], 'Nationality': ['indonesian', 'american'], 'Pet': ['goldfish', 'hedgehog'], 'Sport': ['rowing', 'tennis']}"
