ID,Clues,SolutionGrid
Pt1_5x3_level9-0,"There 3 different types of food: corn, pumpkin, watermelon
The people have 3 different hobbies: card-games, dancing, fishing
The people have 3 different jobs:  accountant, engineer, pilot
The people perfer 3 different movie-genres: spy, time-travel, western
The people prefer 3 different music-genres: jazz, pop, punk
1. the person eating corn is on the far left or far right##3
2. the fan jazz is somewhere to the right of the person watching western movies##5
3. the person eating watermelon is between the person eating pumpkin and the person watching spy movies##2
4. the fan pop is not to the left of the person who's hobby is card-games##8
5. the person who's hobby is dancing is the engineer##1
6. the person watching time-travel movies is not to the left of the fan jazz##8
7. the person watching western movies and the person eating corn have different parity positions
8. the accountant is the fan jazz##1
9. the person who's hobby is dancing is on the left of the pilot##1","{'Food': ['corn', 'watermelon', 'pumpkin'], 'Hobby': ['dancing', 'card-games', 'fishing'], 'Job': ['engineer', 'pilot', 'accountant'], 'Movie-Genre': ['spy', 'western', 'time-travel'], 'Music-Genre': ['punk', 'pop', 'jazz']}"
Pt1_5x3_level9-1,"There are 3 different favourite beverages: hot-chocolate, milk, soy-milk
The people have 3 different jobs:  photographer, scientist, videographer
The people prefer 3 different music-genres: disco, r&b, techno
3 different pets are kept: dog, guinea-pig, horse
The people prefer 3 different types of sport: badminton, basketball, rugby
 1. the person who's sport is badminton is on the right of the person who's sport is basketball##1
 2. the owner of the guinea-pig and the person drinking hot-chocolate have different parity positions
 3. the fan techno is not to the right of the person drinking milk##8
 4. the person drinking hot-chocolate is not to the right of the videographer##8
 5. the fan r&b is not to the right of the photographer##8
 6. the person drinking milk is somewhere to the right of the person who's sport is rugby##5
 7. the person who's sport is basketball is not to the right of the person drinking hot-chocolate##8
 8. the person drinking hot-chocolate is on the right of the fan r&b##1
 9. the fan r&b and the owner of the dog have different parity positions
10. the person drinking hot-chocolate is on the right of the photographer##1
11. the fan r&b is on the left or right of the person drinking hot-chocolate##3
12. the fan techno is not to the right of the person who's sport is badminton##8
13. the owner of the dog is on the far left##1
14. the person drinking hot-chocolate is not to the left of the person who's sport is rugby##8","{'Beverage': ['soy-milk', 'milk', 'hot-chocolate'], 'Job': ['scientist', 'photographer', 'videographer'], 'Music-Genre': ['techno', 'r&b', 'disco'], 'Pet': ['dog', 'guinea-pig', 'horse'], 'Sport': ['rugby', 'basketball', 'badminton']}"
Pt1_5x3_level9-2,"There 3 different types of food: garlic, kiwi, pineapple
The people prefer 3 different music-genres: country, hip-hop, jazz
There are 3 different nationalities: brazilian, chinese, indonesian
3 different pets are kept: cat, goldfish, rat
The people prefer 3 different types of sport: lacrosse, sailing, weightlifting
 1. the indonesian is on the left or right of the person eating pineapple##3
 2. the person eating garlic is not to the left of the owner of the rat##8
 3. the fan jazz is on the left of the owner of the rat##1
 4. the owner of the goldfish is on the left or right of the owner of the rat##3
 5. the person who's sport is sailing is on the left of the person eating kiwi##1
 6. the fan country is on the right of the brazilian##1
 7. the owner of the cat is on the left of the person eating kiwi##1
 8. the owner of the rat is on the left or right of the person who's sport is sailing##3
 9. the person who's sport is lacrosse is not to the right of the owner of the rat##8
10. the fan country and the person who's sport is lacrosse have the same parity positions
11. the person eating kiwi is on the left or right of the owner of the goldfish##3","{'Food': ['pineapple', 'kiwi', 'garlic'], 'Music-Genre': ['jazz', 'country', 'hip-hop'], 'Nationality': ['brazilian', 'indonesian', 'chinese'], 'Pet': ['cat', 'rat', 'goldfish'], 'Sport': ['sailing', 'lacrosse', 'weightlifting']}"
Pt1_5x3_level9-3,"There are 3 different favourite beverages: cola, lemonade, milk
The people have 3 different hobbies: board-games, photography, sudoku
The people have 3 different jobs:  fisherman, nurse, software-developer
The people perfer 3 different movie-genres: musical, spy, superhero
The people prefer 3 different types of sport: cycling, parkour, soccer
 1. the person drinking lemonade is not to the right of the person who's sport is cycling##8
 2. the person watching superhero movies is on the right of the person who's hobby is sudoku##1
 3. the person watching superhero movies and the person drinking lemonade have different parity positions
 4. the person drinking lemonade is not to the right of the person who's hobby is board-games##8
 5. the person drinking cola and the person who's sport is cycling have the same parity positions
 6. the person drinking lemonade is not to the right of the person drinking cola##8
 7. the fisherman is somewhere to the left of the person drinking lemonade##5
 8. the person who's hobby is sudoku is on the right of the person who's hobby is photography##1
 9. the person who's sport is parkour is not to the left of the person who's hobby is sudoku##8
10. the person who's sport is cycling and the software-developer have different parity positions
11. the person who's sport is cycling and the person watching spy movies have different parity positions","{'Beverage': ['milk', 'lemonade', 'cola'], 'Hobby': ['photography', 'sudoku', 'board-games'], 'Job': ['fisherman', 'software-developer', 'nurse'], 'Movie-Genre': ['musical', 'spy', 'superhero'], 'Sport': ['soccer', 'parkour', 'cycling']}"
Pt1_5x3_level9-4,"The people have 3 different hobbies: drawing, gardening, sudoku
The people have 3 different jobs:  software-developer, videographer, writer
There are 3 different nationalities: canadian, colombian, indonesian
3 different pets are kept: guinea-pig, horse, mouse
The people use 3 different means of transport: motorbike, snowmobile, trike
 1. the person driving the snowmobile and the person who's hobby is gardening have the same parity positions
 2. the canadian is the owner of the horse##1
 3. the colombian is somewhere to the right of the owner of the horse##5
 4. the owner of the guinea-pig is on the left or right of the writer##3
 5. the person driving the motorbike is on the right of the person driving the snowmobile##1
 6. the canadian is not to the right of the person driving the trike##8
 7. the person who's hobby is gardening is on the right of the writer##1
 8. the person who's hobby is sudoku is on the left of the software-developer##1
 9. the owner of the mouse is not the indonesian##6
10. the person who's hobby is drawing is somewhere to the right of the software-developer##5","{'Hobby': ['sudoku', 'gardening', 'drawing'], 'Job': ['writer', 'software-developer', 'videographer'], 'Nationality': ['canadian', 'indonesian', 'colombian'], 'Pet': ['horse', 'guinea-pig', 'mouse'], 'Transport': ['trike', 'snowmobile', 'motorbike']}"
Pt1_5x3_level9-5,"There are 3 different favourite beverages: juice, tea, water
The people have 3 different hobbies: hiking, singing, woodworking
The people have 3 different jobs:  manager, police-officer, teacher
The people perfer 3 different movie-genres: animation, epic, satire
The people use 3 different means of transport: car, ship, subway
 1. the person who's hobby is hiking and the police-officer have different parity positions
 2. the person who's hobby is singing is not to the right of the person drinking tea##8
 3. the police-officer is on the right of the teacher##1
 4. the person who's hobby is hiking is on the right of the person driving the ship##1
 5. the person drinking tea is between the person driving the car and the person drinking water##2
 6. the person watching epic movies is the person watching epic movies##1
 7. the teacher is somewhere to the left of the person watching epic movies##5
 8. the person watching epic movies is not to the right of the person drinking juice##8
 9. the person who's hobby is singing is the police-officer##1
10. the person driving the car is not to the right of the person drinking juice##8
11. the police-officer is on the left of the person driving the car##1
12. the person who's hobby is hiking and the person watching animation movies have different parity positions","{'Beverage': ['water', 'tea', 'juice'], 'Hobby': ['woodworking', 'singing', 'hiking'], 'Job': ['teacher', 'police-officer', 'manager'], 'Movie-Genre': ['satire', 'animation', 'epic'], 'Transport': ['subway', 'ship', 'car']}"
Pt1_5x3_level9-6,"There are 3 different favourite beverages: hot-chocolate, soy-milk, tea
The people have 3 different hobbies: board-games, card-games, cooking
The people have 3 different jobs:  engineer, nurse, police-officer
There are 3 different nationalities: malaysian, mexican, pakistani
The people prefer 3 different types of sport: basketball, ice-hockey, lacrosse
 1. the malaysian is not the person drinking tea##6
 2. the person who's sport is ice-hockey and the person drinking tea have the same parity positions
 3. the police-officer is on the right of the person who's sport is ice-hockey##1
 4. the mexican is not the person drinking hot-chocolate##6
 5. the person drinking tea is somewhere to the left of the malaysian##5
 6. the pakistani is not the person who's hobby is cooking##6
 7. the person who's hobby is board-games is on the right of the nurse##1
 8. the engineer is on the far left##1
 9. the person who's sport is basketball is on the far left##1
10. the person who's sport is basketball and the person who's hobby is card-games have different parity positions","{'Beverage': ['soy-milk', 'tea', 'hot-chocolate'], 'Hobby': ['cooking', 'card-games', 'board-games'], 'Job': ['engineer', 'nurse', 'police-officer'], 'Nationality': ['mexican', 'pakistani', 'malaysian'], 'Sport': ['basketball', 'ice-hockey', 'lacrosse']}"
Pt1_5x3_level9-7,"The people have 3 different hobbies: board-games, card-games, gardening
The people prefer 3 different music-genres: country, dubstep, soul
There are 3 different nationalities: colombian, indian, nigerian
3 different pets are kept: dog, hedgehog, mouse
The people use 3 different means of transport: helicopter, quad-bike, trike
 1. the person who's hobby is board-games and the person driving the helicopter have different parity positions
 2. the owner of the dog is not to the left of the colombian##8
 3. the owner of the hedgehog and the person who's hobby is board-games have different parity positions
 4. the person who's hobby is card-games is the person driving the helicopter##1
 5. the person driving the trike and the nigerian have different parity positions
 6. the person driving the quad-bike is not the fan country##6
 7. the person who's hobby is gardening is somewhere to the left of the owner of the mouse##5
 8. the colombian is on the far left or far right##3
 9. the fan country is on the right of the person driving the helicopter##1
10. the fan soul and the person driving the trike have the same parity positions
11. the fan dubstep is on the left or right of the colombian##3","{'Hobby': ['gardening', 'card-games', 'board-games'], 'Music-Genre': ['soul', 'dubstep', 'country'], 'Nationality': ['colombian', 'nigerian', 'indian'], 'Pet': ['dog', 'hedgehog', 'mouse'], 'Transport': ['quad-bike', 'helicopter', 'trike']}"
Pt1_5x3_level9-8,"There are 3 different favourite beverages: iced-tea, milk, mirinda
The people perfer 3 different movie-genres: comedy, crime, western
There are 3 different nationalities: british, chinese, german
3 different pets are kept: goldfish, horse, pony
The people use 3 different means of transport: bike, jet-ski, subway
 1. the person drinking milk is somewhere to the right of the person watching western movies##5
 2. the german and the owner of the horse have the same parity positions
 3. the chinese and the owner of the pony have the same parity positions
 4. the person driving the bike is not to the right of the chinese##8
 5. the person watching crime movies is not to the right of the british##8
 6. the person watching western movies is not the person drinking iced-tea##6
 7. the owner of the goldfish is somewhere to the right of the chinese##5
 8. the person drinking iced-tea is on the right of the person drinking milk##1
 9. the person driving the bike is on the right of the person driving the subway##1
10. the german is not the person drinking milk##6
11. the person watching crime movies is on the left or right of the owner of the goldfish##3","{'Beverage': ['mirinda', 'milk', 'iced-tea'], 'Movie-Genre': ['western', 'crime', 'comedy'], 'Nationality': ['german', 'chinese', 'british'], 'Pet': ['horse', 'pony', 'goldfish'], 'Transport': ['subway', 'bike', 'jet-ski']}"
Pt1_5x3_level9-9,"There 3 different types of food: cabbage, papaya, peas
The people have 3 different jobs:  electrician, musician, nurse
The people perfer 3 different movie-genres: mystery, superhero, time-travel
3 different pets are kept: ferret, hedgehog, rat
The people prefer 3 different types of sport: baseball, basketball, cycling
 1. the owner of the rat is somewhere to the left of the owner of the hedgehog##5
 2. the person who's sport is basketball is on the left of the person watching superhero movies##1
 3. the person watching mystery movies and the person who's sport is cycling have the same parity positions
 4. the owner of the ferret is somewhere to the left of the nurse##5
 5. the nurse is somewhere to the left of the musician##5
 6. the person eating cabbage is on the left or right of the owner of the hedgehog##3
 7. the person eating cabbage is not to the right of the person watching superhero movies##8
 8. the nurse is somewhere to the right of the person who's sport is cycling##5
 9. the person eating papaya is not to the left of the electrician##8
10. the person eating papaya is on the right of the person watching time-travel movies##1
11. the person who's sport is baseball is on the far right##1","{'Food': ['peas', 'cabbage', 'papaya'], 'Job': ['electrician', 'nurse', 'musician'], 'Movie-Genre': ['mystery', 'time-travel', 'superhero'], 'Pet': ['ferret', 'rat', 'hedgehog'], 'Sport': ['cycling', 'basketball', 'baseball']}"
