ID,Clues,SolutionGrid
Pt1_2x7_level4-0,"The people prefer 7 different music-genres: d&b, electronic, metal, pop, punk, soul, trance
There are 7 different nationalities: brazilian, british, chinese, colombian, indonesian, nigerian, spanish
 1. the chinese is on the left of the fan of trance##1
 2. the chinese is on the right of the indonesian##1
 3. the chinese is on the left or right of the fan of metal##3
 4. the spanish is the fan of d&b##1
 5. the british is the fan of pop##1
 6. the brazilian is in the middle##1
 7. the colombian is on the far left or far right##3
 8. the fan of metal is in an even position
 9. the nigerian is in an odd position
10. the nigerian is on the left or right of the spanish##3
11. the fan of d&b is on the right of the nigerian##1
12. the fan of metal is the indonesian##1
13. the fan of trance is on the right of the fan of soul##1
14. the fan of punk is on the left or right of the fan of metal##3","{'Music-Genre': ['punk', 'metal', 'soul', 'trance', 'electronic', 'd&b', 'pop'], 'Nationality': ['colombian', 'indonesian', 'chinese', 'brazilian', 'nigerian', 'spanish', 'british']}"
Pt1_2x7_level4-1,"The people perfer 7 different movie-genres: adventure, comedy, martial-arts, mystery, satire, thriller, time-travel
7 different pets are kept: cat, chinchilla, goat, hamster, hedgehog, pony, rat
 1. the person watching martial-arts movies is on the left or right of the person watching comedy movies##3
 2. the owner of the cat is on the left or right of the person watching mystery movies##3
 3. the owner of the hedgehog is in an odd position
 4. the owner of the goat is on the left or right of the owner of the hamster##3
 5. the person watching satire movies is on the far left or far right##3
 6. the owner of the pony is the person watching mystery movies##1
 7. the person watching comedy movies is the owner of the hedgehog##1
 8. the person watching thriller movies is on the left of the owner of the hamster##1
 9. the person watching mystery movies is the owner of the pony##1
10. the person watching martial-arts movies is between the owner of the pony and the person watching comedy movies##2
11. the person watching thriller movies is in the middle##1
12. the owner of the rat is on the far left or far right##3
13. the person watching comedy movies is on the far left or far right##3
14. the person watching time-travel movies is on the right of the owner of the chinchilla##1","{'Movie-Genre': ['comedy', 'martial-arts', 'mystery', 'thriller', 'time-travel', 'adventure', 'satire'], 'Pet': ['hedgehog', 'cat', 'pony', 'chinchilla', 'hamster', 'goat', 'rat']}"
Pt1_2x7_level4-2,"There 7 different types of food: artichoke, cucumber, eggplant, kale, kiwi, nectarine, onion
The people have 7 different jobs:  firefighter, journalist, nurse, paramedic, police-officer, project-manager, teacher
 1. the nurse is on the right of the teacher##1
 2. the teacher is on the left or right of the person eating eggplant##3
 3. the person eating cucumber is on the left or right of the firefighter##3
 4. the person eating cucumber is between the person eating nectarine and the person eating kale##2
 5. the project-manager is on the left or right of the journalist##3
 6. the nurse is on the right of the person eating nectarine##1
 7. the police-officer is in an odd position
 8. the firefighter is on the far left##1
 9. the journalist is the person eating artichoke##1
10. the person eating artichoke is on the far right##1
11. the project-manager is the person eating onion##1
12. the police-officer is between the person eating eggplant and the person eating onion##2","{'Food': ['kale', 'cucumber', 'nectarine', 'eggplant', 'kiwi', 'onion', 'artichoke'], 'Job': ['firefighter', 'paramedic', 'teacher', 'nurse', 'police-officer', 'project-manager', 'journalist']}"
Pt1_2x7_level4-3,"The people have 7 different hobbies: board-games, card-games, dancing, photography, puzzles, reading, woodworking
The people have 7 different jobs:  accountant, designer, fisherman, paramedic, teacher, videographer, writer
 1. the person who's hobby is puzzles is on the left or right of the person who's hobby is board-games##3
 2. the person who's hobby is puzzles is on the left or right of the person who's hobby is card-games##3
 3. the paramedic is on the right of the person who's hobby is reading##1
 4. the writer is on the far left or far right##3
 5. the person who's hobby is card-games is in an even position
 6. the person who's hobby is puzzles is on the left or right of the fisherman##3
 7. the paramedic is in an odd position
 8. the designer is on the far right##1
 9. the person who's hobby is card-games is on the right of the person who's hobby is photography##1
10. the videographer is on the left of the person who's hobby is board-games##1
11. the person who's hobby is reading is on the right of the person who's hobby is dancing##1
12. the person who's hobby is dancing is on the far left##1
13. the person who's hobby is woodworking is on the left or right of the teacher##3","{'Hobby': ['dancing', 'reading', 'photography', 'card-games', 'puzzles', 'board-games', 'woodworking'], 'Job': ['writer', 'accountant', 'paramedic', 'fisherman', 'videographer', 'teacher', 'designer']}"
Pt1_2x7_level4-4,"The people perfer 7 different movie-genres: action, disaster, drama, epic, horror, romance, thriller
There are 7 different nationalities: australian, british, chinese, egyptian, mexican, polish, spanish
 1. the egyptian is on the left or right of the mexican##3
 2. the spanish is on the left or right of the person watching disaster movies##3
 3. the person watching thriller movies is in the middle##1
 4. the spanish is in an odd position
 5. the person watching drama movies is on the left of the australian##1
 6. the person watching horror movies is on the left of the person watching disaster movies##1
 7. the australian is on the left of the person watching epic movies##1
 8. the polish is in an odd position
 9. the person watching epic movies is on the far left or far right##3
10. the mexican is on the far left or far right##3
11. the person watching action movies is on the left of the british##1
12. the chinese is on the right of the person watching thriller movies##1","{'Movie-Genre': ['horror', 'disaster', 'action', 'thriller', 'drama', 'romance', 'epic'], 'Nationality': ['mexican', 'egyptian', 'spanish', 'british', 'chinese', 'australian', 'polish']}"
Pt1_2x7_level4-5,"There 7 different types of food: asparagus, broccoli, kale, pepper, pumpkin, raspberry, zucchini
The people prefer 7 different music-genres: classical, d&b, jazz, pop, punk, r&b, salsa
 1. the fan of punk is on the right of the person eating pepper##1
 2. the person eating zucchini is the fan of d&b##1
 3. the fan of r&b is between the fan of d&b and the person eating raspberry##2
 4. the fan of classical is on the left or right of the fan of r&b##3
 5. the person eating broccoli is between the person eating pumpkin and the person eating raspberry##2
 6. the fan of punk is in an even position
 7. the person eating pepper is the fan of jazz##1
 8. the person eating kale is on the left or right of the person eating zucchini##3
 9. the fan of salsa is in the middle##1
10. the person eating pumpkin is on the left of the fan of salsa##1
11. the person eating broccoli is in an even position
12. the fan of classical is in an odd position
13. the fan of r&b is the person eating kale##1
14. the person eating pepper is on the far left##1
15. the person eating pepper is on the far left or far right##3
16. the person eating zucchini is on the right of the fan of r&b##1","{'Food': ['pepper', 'asparagus', 'pumpkin', 'broccoli', 'raspberry', 'kale', 'zucchini'], 'Music-Genre': ['jazz', 'punk', 'pop', 'salsa', 'classical', 'r&b', 'd&b']}"
Pt1_2x7_level4-6,"The people prefer 7 different music-genres: ambient, folk, indie, pop, r&b, rock, salsa
The people prefer 7 different types of sport: biathlon, climbing, golf, surfing, swimming, tennis, volleyball
 1. the fan of indie is on the left of the fan of salsa##1
 2. the fan of r&b is on the far right##1
 3. the person who's sport is swimming is on the left or right of the person who's sport is golf##3
 4. the fan of folk is on the left or right of the person who's sport is tennis##3
 5. the person who's sport is tennis is in an odd position
 6. the fan of pop is on the left or right of the person who's sport is volleyball##3
 7. the fan of indie is on the far left or far right##3
 8. the fan of rock is the person who's sport is surfing##1
 9. the person who's sport is swimming is in an even position
10. the person who's sport is golf is on the right of the fan of salsa##1
11. the person who's sport is surfing is in the middle##1
12. the person who's sport is tennis is the fan of pop##1
13. the person who's sport is climbing is on the left of the fan of salsa##1","{'Music-Genre': ['indie', 'salsa', 'ambient', 'rock', 'pop', 'folk', 'r&b'], 'Sport': ['climbing', 'swimming', 'golf', 'surfing', 'tennis', 'volleyball', 'biathlon']}"
Pt1_2x7_level4-7,"There are 7 different favourite beverages: 7up, almond-milk, coffee, cola, fanta, hot-chocolate, juice
The people prefer 7 different types of sport: badminton, basketball, golf, handball, parkour, rugby, swimming
 1. the person who's sport is rugby is in an odd position
 2. the person drinking cola is on the left or right of the person drinking juice##3
 3. the person who's sport is badminton is on the left of the person who's sport is handball##1
 4. the person who's sport is rugby is on the left or right of the person drinking juice##3
 5. the person who's sport is parkour is in the middle##1
 6. the person drinking coffee is in an even position
 7. the person drinking almond-milk is on the right of the person drinking hot-chocolate##1
 8. the person who's sport is rugby is on the left of the person who's sport is parkour##1
 9. the person drinking fanta is on the left of the person who's sport is badminton##1
10. the person who's sport is parkour is on the left or right of the person drinking fanta##3
11. the person drinking 7up is the person who's sport is rugby##1
12. the person who's sport is badminton is on the left or right of the person drinking almond-milk##3
13. the person who's sport is basketball is on the right of the person drinking coffee##1
14. the person drinking 7up is on the left of the person drinking coffee##1
15. the person drinking 7up is on the left or right of the person who's sport is golf##3","{'Beverage': ['cola', 'juice', '7up', 'coffee', 'fanta', 'hot-chocolate', 'almond-milk'], 'Sport': ['swimming', 'golf', 'rugby', 'parkour', 'basketball', 'badminton', 'handball']}"
Pt1_2x7_level4-8,"The people have 7 different jobs:  doctor, entrepreneur, fisherman, police-officer, security-guard, software-developer, teacher
The people prefer 7 different types of sport: baseball, basketball, biathlon, climbing, cricket, cycling, surfing
 1. the security-guard is on the left or right of the person who's sport is cricket##3
 2. the person who's sport is biathlon is between the person who's sport is cycling and the fisherman##2
 3. the security-guard is on the far left or far right##3
 4. the person who's sport is surfing is on the left of the doctor##1
 5. the person who's sport is baseball is in an odd position
 6. the fisherman is in an odd position
 7. the software-developer is on the left of the person who's sport is surfing##1
 8. the entrepreneur is on the left or right of the person who's sport is cricket##3
 9. the person who's sport is basketball is on the right of the person who's sport is biathlon##1
10. the police-officer is the person who's sport is biathlon##1
11. the entrepreneur is between the software-developer and the person who's sport is cricket##2","{'Job': ['teacher', 'police-officer', 'fisherman', 'software-developer', 'entrepreneur', 'doctor', 'security-guard'], 'Sport': ['cycling', 'biathlon', 'basketball', 'climbing', 'surfing', 'cricket', 'baseball']}"
Pt1_2x7_level4-9,"The people prefer 7 different music-genres: country, disco, funk, house, r&b, rock, trance
7 different pets are kept: cat, ferret, fish, frog, hamster, mouse, rabbit
 1. the fan of house is in an even position
 2. the fan of house is on the right of the owner of the mouse##1
 3. the fan of rock is on the left of the fan of house##1
 4. the owner of the ferret is on the left or right of the fan of r&b##3
 5. the fan of trance is between the fan of r&b and the owner of the cat##2
 6. the owner of the hamster is on the far left or far right##3
 7. the fan of country is on the left or right of the owner of the frog##3
 8. the owner of the rabbit is on the left or right of the owner of the frog##3
 9. the fan of country is on the far left##1
10. the fan of house is on the left or right of the fan of trance##3
11. the fan of funk is in an even position
12. the owner of the fish is the fan of r&b##1
13. the owner of the cat is on the left or right of the owner of the ferret##3","{'Music-Genre': ['country', 'funk', 'rock', 'house', 'trance', 'r&b', 'disco'], 'Pet': ['rabbit', 'frog', 'mouse', 'cat', 'ferret', 'fish', 'hamster']}"
