ID,Clues,SolutionGrid
Pt1_3x5_level10-0,"There are 5 different favourite beverages: 7up, lemonade, milk, mirinda, water
There 5 different types of food: apple, cherry, garlic, nectarine, spinach
The people use 5 different means of transport: car, jet-ski, skateboard, subway, tram
 1. the person drinking mirinda and the person driving the car have different parity positions##9
 2. the person driving the subway is the person drinking water or the person eating spinach is the person driving the subway, but not both
 3. the person drinking mirinda is somewhere between the person driving the subway and the person eating garlic##7
 4. the person eating garlic is on the right of the person eating apple##1
 5. the person drinking mirinda is not the person driving the car##6
 6. the person eating spinach and the person drinking water have different parity positions##9
 7. the person drinking lemonade is not the person driving the skateboard##6
 8. the person eating nectarine and the person driving the jet-ski have the same parity positions##9
 9. the person driving the skateboard is somewhere between the person eating cherry and the person driving the tram##7
10. the person driving the jet-ski is on the far left or far right##3
11. the person driving the subway is on the right of the person eating nectarine##1
12. the person drinking water is somewhere to the left of the person drinking milk##5
13. the person drinking lemonade is somewhere to the right of the person drinking 7up##5
14. the person driving the skateboard and the person eating nectarine have different parity positions##9
15. the person driving the car is somewhere between the person drinking water and the person driving the skateboard##7
16. the person drinking milk is between the person eating nectarine and the person eating cherry##2","{'Beverage': ['water', 'milk', '7up', 'mirinda', 'lemonade'], 'Food': ['nectarine', 'spinach', 'cherry', 'apple', 'garlic'], 'Transport': ['jet-ski', 'subway', 'car', 'skateboard', 'tram']}"
Pt1_3x5_level10-1,"There are 5 different favourite beverages: coffee, fanta, hot-chocolate, lemonade, soy-milk
The people have 5 different hobbies: baking, chess, drawing, traveling, writing
The people have 5 different jobs:  coach, freelancer, police-officer, scientist, software-developer
 1. the person who's hobby is drawing is not to the right of the person who's hobby is traveling##8
 2. the freelancer is between the coach and the person who's hobby is chess##2
 3. the coach is on the left or right of the freelancer##3
 4. the person who's hobby is drawing is not to the left of the person drinking lemonade##8
 5. the person who's hobby is traveling is not to the left of the person drinking fanta##8
 6. the person drinking fanta is the police-officer or the person drinking fanta is the person who's hobby is traveling, but not both
 7. the person drinking soy-milk is in an even position##4
 8. the person who's hobby is drawing is on the right of the person who's hobby is chess##1
 9. the person who's hobby is drawing is somewhere to the left of the police-officer##5
10. the coach is in the middle##1
11. the person drinking hot-chocolate is somewhere to the right of the person who's hobby is chess##5
12. the person who's hobby is baking is not to the left of the person who's hobby is drawing##8
13. the software-developer is somewhere to the left of the freelancer##5
14. the person drinking lemonade is somewhere to the left of the person drinking coffee##5
15. the person who's hobby is writing is in an odd position##4
16. the person drinking soy-milk is not to the left of the person who's hobby is traveling##8
17. the police-officer is on the left or right of the person drinking coffee##3","{'Beverage': ['lemonade', 'hot-chocolate', 'fanta', 'soy-milk', 'coffee'], 'Hobby': ['chess', 'drawing', 'traveling', 'baking', 'writing'], 'Job': ['software-developer', 'freelancer', 'coach', 'police-officer', 'scientist']}"
Pt1_3x5_level10-2,"The people prefer 5 different music-genres: electronic, metal, punk, techno, trance
The people prefer 5 different types of sport: cricket, cycling, lacrosse, volleyball, weightlifting
The people use 5 different means of transport: airplane, boat, jet-ski, skateboard, tram
 1. the fan techno and the person driving the boat have different parity positions##9
 2. the fan metal is the person driving the jet-ski or the person who's sport is cricket is the fan metal, but not both
 3. the person who's sport is volleyball is on the far left##1
 4. the person who's sport is weightlifting is the person driving the tram or the person driving the tram is the fan electronic, but not both
 5. the person who's sport is cycling and the fan electronic have the same parity positions##9
 6. the fan punk is not to the right of the fan trance##8
 7. the person who's sport is lacrosse is on the left or right of the fan punk##3
 8. the person driving the jet-ski and the person who's sport is weightlifting have different parity positions##9
 9. the person who's sport is weightlifting is on the left or right of the fan trance##3
10. the person who's sport is volleyball is the person driving the airplane##1
11. the fan electronic is somewhere between the person who's sport is cricket and the person driving the tram##7
12. the fan metal is on the far right##1
13. the person driving the skateboard is not to the left of the person driving the boat##8
14. the person who's sport is lacrosse is not to the left of the person driving the jet-ski##8
15. the person who's sport is weightlifting is on the left or right of the person driving the boat##3
16. the person driving the boat is not to the right of the person driving the boat##8
17. the fan punk is on the far left##1","{'Music-Genre': ['punk', 'trance', 'techno', 'electronic', 'metal'], 'Sport': ['volleyball', 'lacrosse', 'weightlifting', 'cycling', 'cricket'], 'Transport': ['airplane', 'jet-ski', 'tram', 'boat', 'skateboard']}"
Pt1_3x5_level10-3,"There 5 different types of food: broccoli, cranberry, cucumber, mango, papaya
The people have 5 different hobbies: baking, cooking, fishing, gardening, traveling
5 different pets are kept: cat, chinchilla, guinea-pig, hamster, hedgehog
 1. the owner of the chinchilla is on the right of the person who's hobby is fishing##1
 2. the person eating cucumber is not to the right of the owner of the chinchilla##8
 3. the owner of the guinea-pig is not to the left of the person eating broccoli##8
 4. the person who's hobby is traveling is not to the right of the person who's hobby is fishing##8
 5. the person eating cranberry is the owner of the hedgehog##1
 6. the owner of the chinchilla is not to the right of the person eating papaya##8
 7. the owner of the chinchilla and the person eating broccoli have the same parity positions##9
 8. the person who's hobby is gardening is the owner of the hamster or the person who's hobby is gardening is the person eating mango, but not both
 9. the owner of the hedgehog is not the person eating mango##6
10. the person who's hobby is traveling is on the left or right of the person eating cranberry##3
11. the person eating papaya is on the far left or far right##3
12. the person eating mango is somewhere between the person who's hobby is baking and the owner of the hamster##7
13. the person eating mango is not to the left of the owner of the hedgehog##8
14. the owner of the chinchilla is on the left of the owner of the hamster##1
15. the person eating cucumber is not to the right of the owner of the guinea-pig##8
16. the person who's hobby is fishing is between the owner of the cat and the person who's hobby is gardening##2
17. the person eating broccoli is not to the right of the person eating cucumber##8
18. the owner of the cat is not to the right of the owner of the cat##8","{'Food': ['cranberry', 'broccoli', 'cucumber', 'mango', 'papaya'], 'Hobby': ['baking', 'traveling', 'fishing', 'gardening', 'cooking'], 'Pet': ['hedgehog', 'cat', 'guinea-pig', 'chinchilla', 'hamster']}"
Pt1_3x5_level10-4,"There are 5 different favourite beverages: 7up, coffee, fanta, juice, sprite
The people have 5 different hobbies: drawing, hiking, magic-tricks, puzzles, traveling
The people use 5 different means of transport: airplane, bike, helicopter, roller, scooter
 1. the person who's hobby is magic-tricks is on the left of the person who's hobby is traveling##1
 2. the person drinking fanta is not to the left of the person drinking coffee##8
 3. the person drinking coffee is somewhere to the right of the person drinking juice##5
 4. the person who's hobby is magic-tricks is somewhere to the left of the person driving the helicopter##5
 5. the person who's hobby is magic-tricks is not to the right of the person driving the helicopter##8
 6. the person who's hobby is traveling is on the left of the person drinking fanta##1
 7. the person drinking juice is on the left of the person driving the airplane##1
 8. the person drinking 7up is somewhere to the right of the person driving the roller##5
 9. the person who's hobby is drawing is the person driving the airplane or the person driving the airplane is the person drinking coffee, but not both
10. the person who's hobby is drawing is on the left of the person driving the scooter##1
11. the person driving the helicopter is the person who's hobby is hiking##1
12. the person drinking juice is somewhere between the person driving the scooter and the person who's hobby is hiking##7","{'Beverage': ['sprite', '7up', 'juice', 'coffee', 'fanta'], 'Hobby': ['drawing', 'puzzles', 'magic-tricks', 'traveling', 'hiking'], 'Transport': ['roller', 'scooter', 'bike', 'airplane', 'helicopter']}"
Pt1_3x5_level10-5,"There are 5 different favourite beverages: coffee, hot-chocolate, milk, mirinda, water
The people have 5 different jobs:  accountant, coach, dressmaker, mechanic, project-manager
The people prefer 5 different music-genres: blues, hip-hop, soul, techno, trance
 1. the person drinking mirinda is on the left or right of the person drinking water##3
 2. the dressmaker is in an odd position##4
 3. the person drinking coffee is the mechanic##1
 4. the fan trance and the accountant have different parity positions##9
 5. the person drinking mirinda is the fan hip-hop or the person drinking mirinda is the accountant, but not both
 6. the fan trance is on the right of the person drinking milk##1
 7. the person drinking milk is not to the left of the fan techno##8
 8. the person drinking hot-chocolate is not the fan blues##6
 9. the person drinking mirinda is on the left or right of the fan hip-hop##3
10. the person drinking coffee is on the far left or far right##3
11. the person drinking water and the accountant have different parity positions##9
12. the fan techno is somewhere to the right of the person drinking water##5
13. the coach is on the right of the person drinking milk##1
14. the person drinking water is not to the left of the dressmaker##8
15. the mechanic is not the fan soul##6
16. the project-manager is not to the right of the coach##8
17. the person drinking water is on the left of the fan techno##1
18. the person drinking water is not to the right of the person drinking hot-chocolate##8
19. the mechanic is on the left of the fan blues##1","{'Beverage': ['coffee', 'mirinda', 'water', 'milk', 'hot-chocolate'], 'Job': ['mechanic', 'accountant', 'dressmaker', 'project-manager', 'coach'], 'Music-Genre': ['hip-hop', 'blues', 'soul', 'techno', 'trance']}"
Pt1_3x5_level10-6,"There are 5 different favourite beverages: 7up, almond-milk, iced-tea, tea, water
There 5 different types of food: broccoli, lettuce, lime, peach, plum
The people use 5 different means of transport: airplane, boat, bus, car, subway
 1. the person driving the airplane is somewhere between the person drinking almond-milk and the person driving the car##7
 2. the person drinking tea is the person eating plum or the person driving the subway is the person drinking tea, but not both
 3. the person drinking tea is on the far left or far right##3
 4. the person eating broccoli is not the person driving the boat##6
 5. the person driving the airplane is somewhere to the left of the person eating broccoli##5
 6. the person driving the car is somewhere to the left of the person drinking 7up##5
 7. the person eating peach is somewhere to the left of the person driving the car##5
 8. the person drinking 7up is on the right of the person drinking iced-tea##1
 9. the person driving the boat is not to the right of the person eating lettuce##8
10. the person driving the car is somewhere to the left of the person drinking tea##5
11. the person driving the car is not to the left of the person drinking iced-tea##8
12. the person eating broccoli is on the left or right of the person drinking almond-milk##3
13. the person drinking water is not to the right of the person driving the bus##8
14. the person eating plum is in the middle##1
15. the person eating lettuce is somewhere between the person driving the subway and the person driving the bus##7
16. the person driving the car is on the left or right of the person drinking water##3","{'Beverage': ['water', 'iced-tea', '7up', 'almond-milk', 'tea'], 'Food': ['peach', 'lime', 'plum', 'lettuce', 'broccoli'], 'Transport': ['bus', 'car', 'airplane', 'boat', 'subway']}"
Pt1_3x5_level10-7,"The people have 5 different jobs:  bartender, doctor, librarian, paramedic, photographer
The people prefer 5 different types of sport: badminton, soccer, swimming, volleyball, weightlifting
The people use 5 different means of transport: bike, roller, scooter, snowmobile, taxi
 1. the person who's sport is volleyball is not to the right of the paramedic##8
 2. the person driving the bike is somewhere to the right of the person who's sport is badminton##5
 3. the person driving the bike is on the left of the person driving the scooter##1
 4. the person who's sport is soccer and the paramedic have the same parity positions##9
 5. the bartender is in an even position##4
 6. the person driving the roller is not to the left of the person driving the bike##8
 7. the person who's sport is swimming is somewhere to the right of the bartender##5
 8. the person driving the taxi is on the far left or far right##3
 9. the photographer is the person driving the scooter or the photographer is the person who's sport is weightlifting, but not both
10. the doctor is on the left of the person who's sport is swimming##1
11. the person driving the scooter is somewhere to the right of the doctor##5
12. the person who's sport is badminton is not to the right of the person who's sport is soccer##8
13. the person who's sport is volleyball is on the right of the person driving the scooter##1
14. the paramedic is somewhere to the right of the photographer##5
15. the librarian is somewhere to the left of the person who's sport is badminton##5","{'Job': ['librarian', 'bartender', 'doctor', 'photographer', 'paramedic'], 'Sport': ['weightlifting', 'badminton', 'soccer', 'swimming', 'volleyball'], 'Transport': ['taxi', 'snowmobile', 'bike', 'scooter', 'roller']}"
Pt1_3x5_level10-8,"The people perfer 5 different movie-genres: action, adventure, drama, superhero, time-travel
The people prefer 5 different music-genres: funk, pop, rock, techno, trance
The people use 5 different means of transport: jet-ski, quad-bike, scooter, snowmobile, subway
 1. the fan techno is somewhere to the left of the person watching drama movies##5
 2. the fan trance is not to the right of the fan rock##8
 3. the fan rock and the person driving the quad-bike have the same parity positions##9
 4. the person watching time-travel movies and the person driving the subway have different parity positions##9
 5. the fan techno is on the left of the person driving the jet-ski##1
 6. the fan funk is somewhere to the right of the person watching time-travel movies##5
 7. the fan trance is not to the right of the person driving the snowmobile##8
 8. the fan pop is not the person watching superhero movies##6
 9. the person driving the subway is in an even position##4
10. the person watching action movies is on the left of the fan funk##1
11. the person watching superhero movies is somewhere to the right of the person driving the subway##5
12. the fan funk is not to the left of the person watching drama movies##8
13. the person driving the jet-ski is the person watching action movies or the fan funk is the person driving the jet-ski, but not both
14. the person driving the jet-ski is the fan rock or the person watching action movies is the person driving the jet-ski, but not both
15. the person driving the subway is on the left of the person watching action movies##1
16. the person driving the jet-ski is not to the left of the fan pop##8
17. the person driving the jet-ski is somewhere to the right of the fan techno##5
18. the fan pop is not to the right of the person driving the scooter##8
19. the person driving the jet-ski is on the left or right of the person driving the snowmobile##3
20. the person watching drama movies is on the left of the person driving the quad-bike##1","{'Movie-Genre': ['time-travel', 'adventure', 'action', 'drama', 'superhero'], 'Music-Genre': ['pop', 'techno', 'trance', 'funk', 'rock'], 'Transport': ['scooter', 'subway', 'jet-ski', 'snowmobile', 'quad-bike']}"
Pt1_3x5_level10-9,"There are 5 different favourite beverages: fanta, iced-tea, milk, mirinda, water
The people have 5 different hobbies: board-games, chess, fishing, magic-tricks, reading
5 different pets are kept: bird, fish, horse, rat, snake
 1. the person drinking milk is not the owner of the fish##6
 2. the owner of the snake is on the left or right of the owner of the rat##3
 3. the person who's hobby is reading is the person drinking iced-tea##1
 4. the person drinking iced-tea is not to the right of the person who's hobby is reading##8
 5. the person drinking water is somewhere to the right of the owner of the fish##5
 6. the person who's hobby is fishing is on the left of the owner of the horse##1
 7. the person who's hobby is reading is on the right of the person drinking mirinda##1
 8. the person drinking iced-tea is the owner of the bird##1
 9. the person drinking mirinda is on the left of the owner of the bird##1
10. the owner of the bird is somewhere to the right of the person drinking milk##5
11. the person who's hobby is chess is not to the right of the person who's hobby is magic-tricks##8
12. the person who's hobby is chess is on the left or right of the person drinking milk##3
13. the owner of the snake is not to the left of the person who's hobby is fishing##8
14. the person who's hobby is chess is the person drinking water##1
15. the person who's hobby is magic-tricks and the owner of the fish have the same parity positions##9
16. the person who's hobby is magic-tricks is the person drinking milk##1
17. the person drinking milk is the person who's hobby is chess or the person drinking milk is the owner of the rat, but not both
18. the owner of the fish is somewhere to the left of the owner of the horse##5","{'Beverage': ['fanta', 'water', 'milk', 'mirinda', 'iced-tea'], 'Hobby': ['fishing', 'chess', 'magic-tricks', 'board-games', 'reading'], 'Pet': ['fish', 'horse', 'rat', 'snake', 'bird']}"
