ID,Clues,SolutionGrid
Pt1_4x4_level8-0,"The people have 4 different hobbies: camping, dancing, singing, woodworking
The people perfer 4 different movie-genres: animation, documentary, family, mystery
The people prefer 4 different types of sport: cycling, ice-hockey, lacrosse, water-polo
The people use 4 different means of transport: airplane, jet-ski, motorbike, taxi
 1. the person who's sport is ice-hockey is not to the right of the person who's sport is cycling
 2. the person driving the airplane is not to the left of the person driving the airplane
 3. the person driving the taxi is on the far left or far right##3
 4. the person who's sport is cycling is not to the left of the person who's sport is water-polo
 5. the person driving the airplane is not to the right of the person driving the airplane
 6. the person watching family movies is on the right of the person who's sport is water-polo##1
 7. the person who's hobby is dancing is somewhere to the right of the person who's hobby is camping##5
 8. the person watching mystery movies is between the person driving the jet-ski and the person who's sport is ice-hockey##2
 9. the person driving the taxi is the person watching family movies##1
10. the person driving the taxi is on the right of the person who's hobby is woodworking##1
11. the person who's hobby is singing is on the left or right of the person watching animation movies##3
12. the person who's hobby is woodworking is somewhere to the right of the person who's hobby is dancing##5
13. the person watching family movies is not to the left of the person driving the taxi
14. the person who's hobby is dancing is the person driving the motorbike##1
15. the person who's hobby is dancing is not the person who's sport is ice-hockey##6","{'Hobby': ['camping', 'dancing', 'woodworking', 'singing'], 'Movie-Genre': ['documentary', 'mystery', 'animation', 'family'], 'Sport': ['ice-hockey', 'lacrosse', 'water-polo', 'cycling'], 'Transport': ['airplane', 'motorbike', 'jet-ski', 'taxi']}"
Pt1_4x4_level8-1,"There are 4 different favourite beverages: lemonade, milk, sprite, water
There 4 different types of food: carrot, grapes, kale, peas
The people prefer 4 different music-genres: house, indie, salsa, trance
4 different pets are kept: dog, frog, goldfish, rabbit
 1. the fan of salsa is between the owner of the dog and the fan of indie##2
 2. the person drinking milk is not to the right of the owner of the frog
 3. the person drinking milk is on the left or right of the person eating carrot##3
 4. the person drinking lemonade is not to the right of the owner of the rabbit
 5. the owner of the dog is not to the left of the fan of indie
 6. the person eating peas is not to the right of the person drinking water
 7. the owner of the goldfish is somewhere to the left of the owner of the rabbit##5
 8. the owner of the goldfish is in an odd position##4
 9. the fan of house is the owner of the frog##1
10. the fan of salsa is on the left or right of the owner of the dog##3
11. the owner of the dog is not to the left of the fan of salsa
12. the person drinking water is on the left of the person drinking milk##1
13. the fan of trance is somewhere to the right of the person eating grapes##5
14. the fan of indie is on the left or right of the fan of salsa##3
15. the person drinking lemonade is on the far left or far right##3
16. the person eating kale is on the right of the person eating carrot##1
17. the person drinking lemonade is not to the right of the fan of indie
18. the person eating grapes is not to the right of the owner of the frog
19. the person drinking water is on the right of the person eating grapes##1","{'Beverage': ['lemonade', 'sprite', 'water', 'milk'], 'Food': ['peas', 'grapes', 'carrot', 'kale'], 'Music-Genre': ['indie', 'salsa', 'trance', 'house'], 'Pet': ['goldfish', 'rabbit', 'dog', 'frog']}"
Pt1_4x4_level8-2,"The people have 4 different hobbies: camping, card-games, skydiving, sudoku
The people perfer 4 different movie-genres: action, drama, mystery, western
The people prefer 4 different music-genres: blues, electronic, folk, jazz
The people prefer 4 different types of sport: climbing, cycling, sailing, surfing
 1. the person who's sport is climbing is on the right of the person who's hobby is camping##1
 2. the person who's hobby is card-games is somewhere to the right of the person who's hobby is skydiving##5
 3. the person who's hobby is sudoku is somewhere to the left of the person watching western movies##5
 4. the person who's hobby is skydiving is somewhere to the right of the fan of blues##5
 5. the person who's sport is sailing is not to the right of the person watching action movies
 6. the person who's hobby is sudoku is not to the left of the person watching mystery movies
 7. the fan of folk is in an odd position##4
 8. the person watching mystery movies is on the left of the person watching western movies##1
 9. the person watching western movies is on the left of the person watching drama movies##1
10. the person who's sport is cycling is on the far right##1
11. the person watching action movies is not to the left of the fan of electronic
12. the person watching western movies is on the left or right of the person who's sport is cycling##3","{'Hobby': ['camping', 'sudoku', 'skydiving', 'card-games'], 'Movie-Genre': ['action', 'mystery', 'western', 'drama'], 'Music-Genre': ['electronic', 'blues', 'folk', 'jazz'], 'Sport': ['sailing', 'climbing', 'surfing', 'cycling']}"
Pt1_4x4_level8-3,"There 4 different types of food: apple, banana, cucumber, plum
The people have 4 different hobbies: board-games, chess, puzzles, reading
The people have 4 different jobs:  dancer, electrician, musician, software-developer
The people prefer 4 different types of sport: basketball, golf, rowing, tennis
 1. the person who's hobby is puzzles is not the dancer##6
 2. the software-developer is on the left or right of the person who's sport is rowing##3
 3. the person eating plum is the musician##1
 4. the person eating banana is between the dancer and the electrician##2
 5. the person who's hobby is puzzles is on the left or right of the person who's sport is basketball##3
 6. the person who's sport is basketball is not to the right of the person eating banana
 7. the person who's hobby is reading is in an odd position##4
 8. the person who's hobby is puzzles is somewhere to the right of the person who's hobby is board-games##5
 9. the person who's hobby is reading is on the right of the software-developer##1
10. the electrician is the person who's sport is basketball##1
11. the person who's sport is golf is not to the right of the person eating apple
12. the dancer is on the left or right of the person who's sport is golf##3
13. the person who's hobby is puzzles is on the right of the person who's hobby is board-games##1
14. the electrician is on the left or right of the person who's sport is golf##3
15. the person who's hobby is board-games is in an odd position##4","{'Food': ['cucumber', 'banana', 'apple', 'plum'], 'Hobby': ['board-games', 'puzzles', 'reading', 'chess'], 'Job': ['electrician', 'software-developer', 'dancer', 'musician'], 'Sport': ['basketball', 'golf', 'rowing', 'tennis']}"
Pt1_4x4_level8-4,"The people have 4 different hobbies: card-games, cooking, fishing, sudoku
The people perfer 4 different movie-genres: disaster, drama, mystery, scientific
There are 4 different nationalities: british, malaysian, polish, russian
The people prefer 4 different types of sport: cricket, handball, skiing, volleyball
 1. the person watching disaster movies is not to the left of the person who's hobby is card-games
 2. the russian is the person who's hobby is cooking##1
 3. the person who's sport is handball is not the person who's hobby is card-games##6
 4. the person who's sport is cricket is on the left of the person watching mystery movies##1
 5. the person watching disaster movies is not to the right of the polish
 6. the person who's sport is skiing is not to the right of the person watching disaster movies
 7. the person who's sport is handball is not to the left of the person who's hobby is cooking
 8. the malaysian is the person watching drama movies##1
 9. the british is not to the left of the person who's hobby is sudoku
10. the person watching mystery movies is not to the left of the person watching disaster movies
11. the person who's sport is volleyball is between the person who's hobby is sudoku and the person watching drama movies##2
12. the person who's hobby is card-games is on the right of the person who's sport is skiing##1
13. the malaysian is not to the right of the person watching drama movies
14. the person who's sport is handball is on the left or right of the person watching drama movies##3","{'Hobby': ['sudoku', 'card-games', 'fishing', 'cooking'], 'Movie-Genre': ['scientific', 'disaster', 'drama', 'mystery'], 'Nationality': ['british', 'polish', 'malaysian', 'russian'], 'Sport': ['skiing', 'volleyball', 'cricket', 'handball']}"
Pt1_4x4_level8-5,"There are 4 different favourite beverages: iced-tea, sprite, tea, water
The people have 4 different jobs:  freelancer, manager, musician, pilot
There are 4 different nationalities: argentine, dutch, nigerian, thai
The people use 4 different means of transport: bus, quad-bike, scooter, van
 1. the person driving the scooter is somewhere to the left of the person drinking iced-tea##5
 2. the person driving the bus is not to the left of the pilot
 3. the person driving the bus is not to the left of the person drinking water
 4. the person drinking tea is somewhere to the right of the person drinking water##5
 5. the person driving the scooter is the nigerian##1
 6. the person drinking iced-tea is not to the right of the dutch
 7. the person drinking sprite is not the thai##6
 8. the manager is somewhere between the person driving the scooter and the person drinking sprite##7
 9. the person driving the scooter is somewhere to the right of the manager##5
10. the person driving the van is on the left or right of the manager##3
11. the musician is on the right of the freelancer##1
12. the manager is not the argentine##6
13. the dutch is somewhere to the right of the person drinking sprite##5
14. the person drinking tea is on the left of the person drinking iced-tea##1
15. the person driving the bus is not to the right of the manager","{'Beverage': ['sprite', 'water', 'tea', 'iced-tea'], 'Job': ['pilot', 'manager', 'freelancer', 'musician'], 'Nationality': ['argentine', 'thai', 'nigerian', 'dutch'], 'Transport': ['van', 'bus', 'scooter', 'quad-bike']}"
Pt1_4x4_level8-6,"There are 4 different favourite beverages: 7up, iced-tea, soy-milk, tea
The people prefer 4 different music-genres: d&b, dubstep, gospel, reggae
There are 4 different nationalities: dutch, indian, pakistani, spanish
4 different pets are kept: bird, hedgehog, lizard, mouse
 1. the owner of the mouse is not to the right of the owner of the hedgehog
 2. the owner of the bird is somewhere to the right of the indian##5
 3. the person drinking soy-milk is somewhere to the right of the fan of reggae##5
 4. the dutch is not the fan of dubstep##6
 5. the fan of d&b is not to the left of the fan of gospel
 6. the owner of the hedgehog is somewhere to the left of the person drinking 7up##5
 7. the dutch is on the left or right of the fan of reggae##3
 8. the person drinking tea is not to the right of the owner of the hedgehog
 9. the fan of gospel is somewhere between the person drinking 7up and the fan of reggae##7
10. the fan of gospel is not to the left of the pakistani
11. the fan of gospel is somewhere to the left of the indian##5
12. the owner of the mouse is not to the right of the fan of d&b
13. the person drinking soy-milk is on the right of the person drinking 7up##1
14. the fan of d&b is on the right of the person drinking tea##1
15. the indian is somewhere to the right of the dutch##5","{'Beverage': ['iced-tea', 'tea', '7up', 'soy-milk'], 'Music-Genre': ['reggae', 'gospel', 'd&b', 'dubstep'], 'Nationality': ['pakistani', 'dutch', 'indian', 'spanish'], 'Pet': ['mouse', 'hedgehog', 'lizard', 'bird']}"
Pt1_4x4_level8-7,"There are 4 different favourite beverages: iced-tea, milk, tea, water
The people have 4 different hobbies: card-games, hiking, skydiving, video-games
The people have 4 different jobs:  electrician, librarian, social-worker, videographer
The people use 4 different means of transport: airplane, bus, taxi, trike
 1. the librarian is on the left or right of the videographer##3
 2. the person driving the airplane is not the person who's hobby is card-games##6
 3. the person driving the trike is somewhere to the left of the person who's hobby is card-games##5
 4. the social-worker is the person drinking iced-tea##1
 5. the person drinking tea is in an even position##4
 6. the person driving the trike is somewhere between the person drinking water and the person drinking milk##7
 7. the person driving the trike is not to the left of the person driving the taxi
 8. the person driving the bus is somewhere between the person who's hobby is skydiving and the person who's hobby is hiking##7
 9. the electrician is on the far left or far right##3
10. the librarian is not to the left of the librarian
11. the electrician is on the far left##1
12. the videographer is on the far right##1
13. the person driving the trike is the person who's hobby is skydiving##1
14. the person who's hobby is skydiving is not to the left of the person drinking milk
15. the person driving the bus is somewhere to the right of the person drinking iced-tea##5
16. the librarian is not to the left of the person who's hobby is video-games","{'Beverage': ['milk', 'iced-tea', 'water', 'tea'], 'Hobby': ['video-games', 'skydiving', 'card-games', 'hiking'], 'Job': ['electrician', 'social-worker', 'librarian', 'videographer'], 'Transport': ['taxi', 'trike', 'bus', 'airplane']}"
Pt1_4x4_level8-8,"There are 4 different favourite beverages: almond-milk, coffee, fanta, hot-chocolate
The people perfer 4 different movie-genres: documentary, musical, romance, time-travel
There are 4 different nationalities: american, brazilian, italian, russian
The people use 4 different means of transport: bike, subway, taxi, van
 1. the person drinking hot-chocolate is on the left of the person driving the taxi##1
 2. the person driving the subway is not to the right of the person drinking fanta
 3. the person drinking hot-chocolate is not the person driving the taxi##6
 4. the russian is not to the left of the person drinking coffee
 5. the person drinking fanta is not to the right of the person watching musical movies
 6. the person driving the subway is on the left of the person driving the van##1
 7. the person drinking almond-milk is not to the right of the person watching time-travel movies
 8. the person watching time-travel movies is somewhere to the right of the person watching romance movies##5
 9. the person watching documentary movies is not to the left of the person drinking fanta
10. the brazilian is on the left or right of the person driving the bike##3
11. the brazilian is not to the left of the person driving the taxi
12. the person watching documentary movies is on the left or right of the russian##3
13. the brazilian is between the italian and the person driving the bike##2
14. the person driving the bike is somewhere to the right of the person watching time-travel movies##5","{'Beverage': ['almond-milk', 'hot-chocolate', 'fanta', 'coffee'], 'Movie-Genre': ['romance', 'time-travel', 'documentary', 'musical'], 'Nationality': ['american', 'italian', 'brazilian', 'russian'], 'Transport': ['subway', 'van', 'taxi', 'bike']}"
Pt1_4x4_level8-9,"There are 4 different favourite beverages: iced-tea, juice, lemonade, sprite
The people prefer 4 different music-genres: folk, punk, rock, salsa
4 different pets are kept: dog, goldfish, hedgehog, turtle
The people use 4 different means of transport: bike, taxi, train, trike
 1. the owner of the goldfish is not the fan of rock##6
 2. the owner of the dog is somewhere between the owner of the hedgehog and the person driving the taxi##7
 3. the person drinking lemonade is the fan of punk##1
 4. the person drinking juice is not to the right of the person drinking lemonade
 5. the person driving the bike is between the person driving the train and the fan of salsa##2
 6. the owner of the dog is not to the left of the owner of the hedgehog
 7. the owner of the dog is on the left of the fan of punk##1
 8. the person drinking iced-tea is somewhere to the left of the owner of the dog##5
 9. the person driving the taxi is not the owner of the goldfish##6
10. the owner of the dog is in an even position##4
11. the person drinking juice is not to the left of the person driving the bike
12. the owner of the goldfish is on the left of the person drinking sprite##1
13. the person driving the bike is on the left or right of the person drinking lemonade##3
14. the fan of folk is on the left of the person drinking lemonade##1","{'Beverage': ['iced-tea', 'juice', 'lemonade', 'sprite'], 'Music-Genre': ['salsa', 'folk', 'punk', 'rock'], 'Pet': ['hedgehog', 'dog', 'goldfish', 'turtle'], 'Transport': ['trike', 'bike', 'train', 'taxi']}"
