ID,Clues,SolutionGrid
Pt1_5x6_level8-0,"There are 6 different favourite beverages: 7up, fanta, iced-tea, milk, sprite, water
The people have 6 different jobs:  bartender, electrician, journalist, manager, mechanic, photographer
There are 6 different nationalities: british, canadian, dutch, mexican, nigerian, pakistani
The people prefer 6 different types of sport: baseball, basketball, climbing, sailing, skateboarding, soccer
The people use 6 different means of transport: airplane, bike, helicopter, skateboard, snowmobile, tram
 1. the person drinking fanta is not to the left of the person who's sport is basketball
 2. the pakistani is on the left of the photographer##1
 3. the bartender is on the right of the journalist##1
 4. the person drinking 7up is the person drinking 7up##1
 5. the person who's sport is sailing is not to the left of the nigerian
 6. the person driving the tram is not to the right of the canadian
 7. the person drinking fanta is the person who's sport is basketball##1
 8. the person drinking water is somewhere between the person drinking 7up and the bartender##7
 9. the person drinking fanta is not to the right of the person who's sport is baseball
10. the person drinking sprite is between the person driving the tram and the person drinking water##2
11. the person who's sport is baseball is somewhere to the left of the person drinking water##5
12. the person drinking milk is not to the right of the person who's sport is basketball
13. the electrician is somewhere to the left of the person drinking iced-tea##5
14. the photographer is not to the right of the person drinking 7up
15. the dutch is not to the left of the person driving the tram
16. the person who's sport is skateboarding is the manager##1
17. the british is on the far right##1
18. the nigerian is not to the right of the journalist
19. the british is the person driving the airplane##1
20. the canadian is on the left or right of the person drinking water##3
21. the mexican is not the electrician##6
22. the electrician is in an even position##4
23. the person who's sport is soccer is not to the left of the nigerian
24. the person driving the bike is not to the right of the person who's sport is skateboarding
25. the journalist is the journalist##1
26. the journalist is on the left or right of the canadian##3
27. the mechanic is not to the left of the nigerian
28. the person driving the bike is on the far left##1
29. the person driving the snowmobile is not the person drinking fanta##6
30. the person driving the helicopter is on the left of the person driving the airplane##1
31. the mexican is not to the left of the person drinking fanta
32. the person who's sport is sailing is between the canadian and the british##2
33. the person who's sport is baseball is between the person who's sport is soccer and the person drinking fanta##2
34. the electrician is somewhere to the left of the person drinking water##5
35. the person who's sport is climbing is not to the left of the dutch
36. the person drinking 7up is on the left or right of the mexican##3
37. the person driving the snowmobile is on the left or right of the journalist##3
38. the pakistani is on the far left##1
39. the person drinking sprite is not to the right of the person drinking water","{'Beverage': ['milk', 'fanta', '7up', 'sprite', 'water', 'iced-tea'], 'Job': ['manager', 'photographer', 'mechanic', 'electrician', 'journalist', 'bartender'], 'Nationality': ['pakistani', 'mexican', 'nigerian', 'canadian', 'dutch', 'british'], 'Sport': ['skateboarding', 'basketball', 'baseball', 'soccer', 'sailing', 'climbing'], 'Transport': ['bike', 'skateboard', 'tram', 'snowmobile', 'helicopter', 'airplane']}"
Pt1_5x6_level8-1,"There are 6 different favourite beverages: coffee, fanta, lemonade, milk, mirinda, sprite
There 6 different types of food: blueberry, cabbage, carrot, pepper, pomegranate, pumpkin
The people have 6 different hobbies: baking, collecting, drawing, gardening, magic-tricks, skydiving
The people perfer 6 different movie-genres: drama, family, fantasy, scientific, spy, zombie
The people use 6 different means of transport: boat, helicopter, scooter, skateboard, subway, tram
 1. the person eating pepper is not to the left of the person driving the tram
 2. the person watching scientific movies is somewhere to the right of the person eating pepper##5
 3. the person eating pomegranate is the person drinking mirinda##1
 4. the person who's hobby is baking is not to the left of the person drinking sprite
 5. the person watching spy movies is somewhere to the right of the person who's hobby is drawing##5
 6. the person watching spy movies is somewhere between the person eating cabbage and the person watching fantasy movies##7
 7. the person driving the skateboard is not the person who's hobby is collecting##6
 8. the person driving the scooter is on the left of the person drinking coffee##1
 9. the person eating cabbage is somewhere to the left of the person eating carrot##5
10. the person watching family movies is the person driving the tram##1
11. the person drinking mirinda is somewhere between the person eating carrot and the person who's hobby is gardening##7
12. the person driving the helicopter is somewhere to the right of the person who's hobby is baking##5
13. the person driving the scooter is on the left of the person who's hobby is gardening##1
14. the person who's hobby is baking is on the left of the person watching fantasy movies##1
15. the person driving the helicopter is not to the left of the person driving the tram
16. the person who's hobby is drawing is somewhere to the right of the person who's hobby is magic-tricks##5
17. the person driving the skateboard is not to the left of the person drinking milk
18. the person driving the subway is not to the left of the person who's hobby is gardening
19. the person driving the boat is not to the right of the person driving the helicopter
20. the person drinking sprite is somewhere to the right of the person eating pepper##5
21. the person who's hobby is collecting is on the right of the person drinking milk##1
22. the person drinking sprite is not to the left of the person watching scientific movies
23. the person eating pumpkin is on the left of the person who's hobby is collecting##1
24. the person watching spy movies is somewhere to the right of the person eating pumpkin##5
25. the person eating carrot is on the left of the person driving the helicopter##1
26. the person drinking fanta is not to the right of the person driving the skateboard
27. the person watching fantasy movies is on the left or right of the person driving the skateboard##3
28. the person watching spy movies is somewhere to the right of the person who's hobby is drawing##5
29. the person driving the boat is somewhere to the right of the person watching scientific movies##5
30. the person who's hobby is collecting is the person eating pepper##1
31. the person who's hobby is gardening is not the person driving the boat##6
32. the person watching zombie movies is not the person driving the boat##6
33. the person driving the skateboard is on the left of the person who's hobby is skydiving##1
34. the person driving the subway is not to the left of the person watching zombie movies
35. the person who's hobby is gardening is somewhere to the left of the person watching drama movies##5
36. the person who's hobby is skydiving is on the far left or far right##3
37. the person watching drama movies is on the left or right of the person eating carrot##3
38. the person watching fantasy movies is on the left or right of the person driving the skateboard##3","{'Beverage': ['milk', 'fanta', 'coffee', 'mirinda', 'sprite', 'lemonade'], 'Food': ['pumpkin', 'pepper', 'cabbage', 'pomegranate', 'carrot', 'blueberry'], 'Hobby': ['magic-tricks', 'collecting', 'gardening', 'drawing', 'baking', 'skydiving'], 'Movie-Genre': ['family', 'zombie', 'scientific', 'drama', 'spy', 'fantasy'], 'Transport': ['tram', 'scooter', 'subway', 'boat', 'skateboard', 'helicopter']}"
Pt1_5x6_level8-2,"There are 6 different favourite beverages: hot-chocolate, juice, soy-milk, sprite, tea, water
The people perfer 6 different movie-genres: adventure, comedy, epic, fantasy, musical, zombie
The people prefer 6 different music-genres: classical, d&b, disco, gospel, salsa, soul
6 different pets are kept: bird, goat, hedgehog, mouse, pony, snake
The people prefer 6 different types of sport: badminton, basketball, ice-hockey, skateboarding, soccer, tennis
 1. the person drinking water is on the left or right of the owner of the bird##3
 2. the person watching fantasy movies is not the owner of the goat##6
 3. the person who's sport is basketball is on the left or right of the owner of the goat##3
 4. the person who's sport is tennis is not the person watching fantasy movies##6
 5. the person who's sport is basketball is not to the right of the person drinking sprite
 6. the person drinking tea is not the person who's sport is ice-hockey##6
 7. the owner of the goat is not to the left of the person drinking water
 8. the person who's sport is ice-hockey is somewhere to the left of the person who's sport is soccer##5
 9. the person drinking juice is on the left or right of the person who's sport is skateboarding##3
10. the fan of disco is not to the right of the person drinking hot-chocolate
11. the owner of the bird is on the left of the owner of the snake##1
12. the person drinking tea is not to the left of the person drinking sprite
13. the person watching zombie movies is on the left of the owner of the goat##1
14. the person drinking tea is on the far left or far right##3
15. the person watching adventure movies is on the left of the person drinking tea##1
16. the person watching epic movies is not to the right of the owner of the pony
17. the person who's sport is soccer is somewhere to the right of the person drinking water##5
18. the fan of classical is on the far right##1
19. the fan of classical is on the left or right of the fan of d&b##3
20. the person who's sport is badminton is not the person drinking soy-milk##6
21. the person watching zombie movies is somewhere to the left of the person drinking tea##5
22. the owner of the bird is not to the right of the owner of the mouse
23. the person drinking sprite is not to the right of the person drinking juice
24. the person who's sport is basketball is somewhere to the left of the person watching epic movies##5
25. the fan of classical is not to the left of the owner of the mouse
26. the person who's sport is basketball is in an odd position##4
27. the person watching fantasy movies is not to the left of the owner of the snake
28. the fan of gospel is on the left or right of the person drinking water##3
29. the person drinking sprite is not to the right of the person watching musical movies
30. the fan of d&b is not to the left of the person watching fantasy movies
31. the person watching adventure movies is not to the right of the owner of the pony
32. the person watching zombie movies is somewhere to the left of the person watching comedy movies##5
33. the person drinking hot-chocolate is the person who's sport is soccer##1
34. the person who's sport is skateboarding is not to the right of the person watching musical movies
35. the owner of the pony is not to the right of the fan of classical
36. the person watching zombie movies is not to the left of the owner of the hedgehog
37. the fan of classical is on the right of the person drinking juice##1
38. the person watching comedy movies is somewhere between the person who's sport is skateboarding and the fan of salsa##7
39. the fan of d&b is not to the left of the person who's sport is tennis
40. the owner of the goat is between the person drinking soy-milk and the person who's sport is ice-hockey##2
41. the owner of the hedgehog is not to the left of the fan of soul
42. the person who's sport is badminton is on the left or right of the person who's sport is soccer##3
43. the person drinking water is somewhere to the left of the person drinking sprite##5
44. the person watching musical movies is the owner of the pony##1","{'Beverage': ['soy-milk', 'water', 'sprite', 'hot-chocolate', 'juice', 'tea'], 'Movie-Genre': ['zombie', 'epic', 'comedy', 'fantasy', 'adventure', 'musical'], 'Music-Genre': ['soul', 'salsa', 'gospel', 'disco', 'd&b', 'classical'], 'Pet': ['hedgehog', 'goat', 'bird', 'snake', 'mouse', 'pony'], 'Sport': ['basketball', 'tennis', 'ice-hockey', 'soccer', 'badminton', 'skateboarding']}"
Pt1_5x6_level8-3,"There are 6 different favourite beverages: 7up, almond-milk, coffee, cola, fanta, juice
The people have 6 different jobs:  accountant, chef, electrician, photographer, project-manager, social-worker
The people perfer 6 different movie-genres: adventure, animation, comedy, documentary, musical, satire
6 different pets are kept: bird, cat, ferret, fish, goldfish, rabbit
The people use 6 different means of transport: bus, motorbike, roller, skateboard, taxi, trike
 1. the person watching comedy movies is on the far right##1
 2. the social-worker is not the person driving the skateboard##6
 3. the person watching documentary movies is not the chef##6
 4. the person watching comedy movies is not the owner of the bird##6
 5. the person watching animation movies is somewhere to the right of the person driving the motorbike##5
 6. the person drinking almond-milk is somewhere to the right of the person watching adventure movies##5
 7. the person watching musical movies is on the far left##1
 8. the photographer is not to the right of the person drinking fanta
 9. the owner of the cat is somewhere to the right of the owner of the rabbit##5
10. the owner of the bird is the person driving the bus##1
11. the person driving the motorbike is not to the left of the person watching satire movies
12. the owner of the ferret is between the person watching documentary movies and the person watching satire movies##2
13. the electrician is not the person watching documentary movies##6
14. the person driving the skateboard is not to the right of the person drinking 7up
15. the owner of the cat is on the right of the person driving the trike##1
16. the person watching comedy movies is not to the left of the accountant
17. the person drinking coffee is not to the right of the chef
18. the person drinking cola is on the left or right of the person drinking juice##3
19. the person watching satire movies is the accountant##1
20. the person drinking coffee is not to the right of the owner of the bird
21. the owner of the goldfish is not to the left of the person drinking 7up
22. the person driving the bus is the person watching documentary movies##1
23. the owner of the rabbit is somewhere between the owner of the goldfish and the owner of the fish##7
24. the person driving the skateboard is not to the left of the owner of the bird
25. the owner of the ferret is the person driving the roller##1
26. the project-manager is on the right of the social-worker##1
27. the electrician is not to the left of the person watching comedy movies
28. the project-manager is on the left or right of the social-worker##3
29. the person drinking juice is on the left or right of the accountant##3
30. the accountant is somewhere to the right of the person driving the trike##5
31. the owner of the cat is on the left of the person drinking coffee##1
32. the person watching animation movies is the person drinking coffee##1
33. the project-manager is on the left or right of the social-worker##3
34. the person drinking fanta is not to the left of the chef
35. the person drinking 7up is on the far left or far right##3","{'Beverage': ['cola', 'juice', 'almond-milk', 'coffee', 'fanta', '7up'], 'Job': ['social-worker', 'project-manager', 'accountant', 'chef', 'photographer', 'electrician'], 'Movie-Genre': ['musical', 'adventure', 'satire', 'animation', 'documentary', 'comedy'], 'Pet': ['fish', 'rabbit', 'cat', 'ferret', 'bird', 'goldfish'], 'Transport': ['taxi', 'trike', 'motorbike', 'roller', 'bus', 'skateboard']}"
Pt1_5x6_level8-4,"The people perfer 6 different movie-genres: disaster, drama, family, romance, satire, scientific
The people prefer 6 different music-genres: country, dubstep, funk, house, rock, techno
6 different pets are kept: chinchilla, ferret, horse, lizard, pony, turtle
The people prefer 6 different types of sport: badminton, cycling, handball, lacrosse, rugby, sailing
The people use 6 different means of transport: motorbike, scooter, snowmobile, subway, train, trike
 1. the fan of house is the person driving the scooter##1
 2. the owner of the pony is the fan of house##1
 3. the person watching disaster movies is not to the right of the fan of funk
 4. the owner of the horse is somewhere between the person driving the subway and the fan of country##7
 5. the person driving the trike is the person watching satire movies##1
 6. the person watching romance movies is the fan of rock##1
 7. the owner of the chinchilla is somewhere to the left of the person watching drama movies##5
 8. the person who's sport is handball is on the left or right of the owner of the turtle##3
 9. the person watching family movies is the owner of the horse##1
10. the person watching romance movies is not to the left of the owner of the turtle
11. the person who's sport is sailing is not the fan of funk##6
12. the owner of the ferret is the person who's sport is cycling##1
13. the person who's sport is badminton is somewhere to the left of the person watching family movies##5
14. the owner of the ferret is on the far left##1
15. the person who's sport is badminton is not to the left of the fan of house
16. the fan of techno is not the owner of the turtle##6
17. the person who's sport is cycling is on the left or right of the fan of dubstep##3
18. the person watching family movies is not the fan of house##6
19. the owner of the chinchilla is on the left or right of the fan of country##3
20. the person driving the trike is not the person watching family movies##6
21. the person watching disaster movies is not to the right of the fan of dubstep
22. the person who's sport is lacrosse is on the far right##1
23. the person watching disaster movies is not to the right of the owner of the chinchilla
24. the person watching romance movies is in an odd position##4
25. the person driving the snowmobile is on the left or right of the owner of the ferret##3
26. the person watching disaster movies is not to the right of the fan of country
27. the person driving the trike is on the far left or far right##3
28. the person watching satire movies is somewhere to the right of the person driving the motorbike##5
29. the owner of the turtle is somewhere to the right of the fan of house##5
30. the person who's sport is rugby is on the left or right of the person who's sport is badminton##3
31. the person driving the train is not to the left of the fan of techno
32. the person who's sport is handball is not the owner of the turtle##6","{'Movie-Genre': ['disaster', 'scientific', 'drama', 'family', 'romance', 'satire'], 'Music-Genre': ['country', 'dubstep', 'house', 'techno', 'rock', 'funk'], 'Pet': ['ferret', 'chinchilla', 'pony', 'horse', 'turtle', 'lizard'], 'Sport': ['cycling', 'rugby', 'badminton', 'handball', 'sailing', 'lacrosse'], 'Transport': ['motorbike', 'snowmobile', 'scooter', 'train', 'subway', 'trike']}"
Pt1_5x6_level8-5,"The people have 6 different jobs:  dancer, doctor, nurse, pilot, social-worker, writer
The people prefer 6 different music-genres: ambient, folk, jazz, r&b, reggae, soul
There are 6 different nationalities: brazilian, british, french, mexican, spanish, thai
6 different pets are kept: cat, fish, frog, goldfish, horse, snake
The people use 6 different means of transport: boat, bus, car, quad-bike, roller, snowmobile
 1. the owner of the horse is on the right of the owner of the goldfish##1
 2. the person driving the bus is not the owner of the cat##6
 3. the owner of the snake is not the doctor##6
 4. the person driving the car is somewhere to the right of the person driving the snowmobile##5
 5. the british is not the dancer##6
 6. the spanish is somewhere to the right of the social-worker##5
 7. the person driving the bus is not to the right of the person driving the boat
 8. the owner of the fish is somewhere to the right of the dancer##5
 9. the fan of soul is not the owner of the frog##6
10. the fan of reggae is somewhere to the right of the owner of the fish##5
11. the french is somewhere to the left of the writer##5
12. the person driving the quad-bike is on the left or right of the spanish##3
13. the brazilian is on the right of the owner of the cat##1
14. the fan of ambient is not to the left of the fan of jazz
15. the social-worker is somewhere to the right of the person driving the roller##5
16. the person driving the quad-bike is not to the right of the writer
17. the fan of soul is not to the left of the pilot
18. the thai is not to the left of the brazilian
19. the fan of folk is somewhere to the left of the thai##5
20. the nurse is somewhere to the left of the owner of the cat##5
21. the owner of the snake is somewhere to the right of the pilot##5
22. the french is on the far left##1
23. the spanish is the fan of soul##1
24. the person driving the roller is not the fan of ambient##6
25. the fan of ambient is on the left of the mexican##1
26. the fan of folk is on the right of the doctor##1
27. the spanish is not the person driving the roller##6
28. the person driving the car is in an even position##4
29. the fan of ambient is the person driving the car##1
30. the fan of folk is somewhere to the left of the fan of soul##5
31. the nurse is not the fan of jazz##6
32. the person driving the bus is not to the right of the spanish
33. the mexican is not to the right of the owner of the fish
34. the owner of the frog is not to the left of the fan of folk
35. the owner of the snake is the fan of reggae##1
36. the owner of the fish is between the fan of reggae and the person driving the bus##2
37. the fan of ambient is on the left of the doctor##1","{'Job': ['dancer', 'nurse', 'doctor', 'social-worker', 'pilot', 'writer'], 'Music-Genre': ['jazz', 'ambient', 'r&b', 'folk', 'soul', 'reggae'], 'Nationality': ['french', 'british', 'mexican', 'brazilian', 'spanish', 'thai'], 'Pet': ['goldfish', 'horse', 'cat', 'frog', 'fish', 'snake'], 'Transport': ['snowmobile', 'car', 'roller', 'bus', 'boat', 'quad-bike']}"
Pt1_5x6_level8-6,"The people have 6 different jobs:  analyst, fisherman, lawyer, photographer, project-manager, software-developer
The people perfer 6 different movie-genres: adventure, animation, fantasy, musical, sports, western
The people prefer 6 different music-genres: country, folk, indie, jazz, punk, r&b
There are 6 different nationalities: egyptian, indonesian, mexican, nigerian, spanish, thai
The people prefer 6 different types of sport: baseball, cricket, golf, ice-hockey, rugby, weightlifting
 1. the mexican is between the fan of country and the fisherman##2
 2. the nigerian is the person watching musical movies##1
 3. the fan of indie is on the left or right of the fan of punk##3
 4. the person watching musical movies is not the person who's sport is cricket##6
 5. the person watching fantasy movies is not to the left of the person who's sport is cricket
 6. the software-developer is somewhere to the left of the mexican##5
 7. the fan of indie is not to the right of the person who's sport is weightlifting
 8. the lawyer is not to the right of the fan of folk
 9. the analyst is on the right of the fan of indie##1
10. the spanish is on the left or right of the photographer##3
11. the fan of indie is on the left or right of the person who's sport is weightlifting##3
12. the project-manager is in an odd position##4
13. the fan of r&b is not to the left of the fan of country
14. the person who's sport is baseball is not to the right of the spanish
15. the thai is on the far left##1
16. the person who's sport is ice-hockey is not the person watching musical movies##6
17. the person watching sports movies is between the fan of folk and the thai##2
18. the software-developer is on the left or right of the photographer##3
19. the person watching adventure movies is on the left of the person who's sport is cricket##1
20. the person who's sport is golf is not the indonesian##6
21. the analyst is not the mexican##6
22. the fan of country is on the left of the fan of r&b##1
23. the lawyer is not to the right of the software-developer
24. the person watching musical movies is somewhere to the left of the person who's sport is baseball##5
25. the person who's sport is ice-hockey is not the fan of country##6
26. the fan of indie is somewhere between the fan of punk and the egyptian##7
27. the egyptian is somewhere to the right of the fan of r&b##5
28. the person watching fantasy movies is on the left of the photographer##1
29. the project-manager is not to the right of the indonesian
30. the person who's sport is ice-hockey is not the person watching western movies##6
31. the fan of folk is not the lawyer##6
32. the analyst is somewhere to the left of the egyptian##5
33. the person who's sport is ice-hockey is not to the left of the fan of r&b
34. the egyptian is not to the left of the person who's sport is baseball
35. the person who's sport is cricket is on the right of the person who's sport is rugby##1
36. the person watching western movies is on the left or right of the spanish##3
37. the person watching sports movies is on the left or right of the person watching musical movies##3
38. the person watching animation movies is not to the left of the spanish","{'Job': ['project-manager', 'lawyer', 'analyst', 'software-developer', 'photographer', 'fisherman'], 'Movie-Genre': ['adventure', 'sports', 'musical', 'fantasy', 'western', 'animation'], 'Music-Genre': ['punk', 'indie', 'folk', 'country', 'r&b', 'jazz'], 'Nationality': ['thai', 'indonesian', 'nigerian', 'spanish', 'mexican', 'egyptian'], 'Sport': ['rugby', 'cricket', 'weightlifting', 'baseball', 'golf', 'ice-hockey']}"
Pt1_5x6_level8-7,"The people have 6 different hobbies: board-games, camping, fishing, gardening, hiking, video-games
The people have 6 different jobs:  dancer, doctor, musician, paramedic, photographer, pilot
The people perfer 6 different movie-genres: animation, drama, martial-arts, mystery, sports, western
The people prefer 6 different types of sport: climbing, golf, ice-hockey, skiing, volleyball, water-polo
The people use 6 different means of transport: bike, helicopter, quad-bike, snowmobile, train, van
 1. the person who's sport is golf is not to the left of the musician
 2. the person who's sport is water-polo is not the pilot##6
 3. the person who's hobby is fishing is somewhere to the right of the person who's hobby is camping##5
 4. the person watching sports movies is somewhere to the left of the pilot##5
 5. the person who's sport is water-polo is somewhere to the left of the person watching animation movies##5
 6. the person who's hobby is fishing is not to the right of the person watching western movies
 7. the person who's sport is volleyball is on the far right##1
 8. the doctor is the person watching martial-arts movies##1
 9. the person who's sport is golf is not the person who's hobby is board-games##6
10. the person who's hobby is fishing is not to the left of the person driving the bike
11. the pilot is on the left of the person watching mystery movies##1
12. the person watching animation movies is somewhere to the left of the paramedic##5
13. the person driving the quad-bike is somewhere to the left of the doctor##5
14. the person watching sports movies is somewhere between the person watching mystery movies and the person who's hobby is board-games##7
15. the person who's hobby is hiking is not to the left of the person driving the helicopter
16. the person who's hobby is board-games is the person who's sport is skiing##1
17. the person driving the snowmobile is on the left or right of the person who's sport is golf##3
18. the person driving the train is on the far right##1
19. the musician is not the person driving the quad-bike##6
20. the person who's hobby is camping is not to the right of the photographer
21. the doctor is on the left or right of the person who's hobby is hiking##3
22. the person who's sport is climbing is somewhere to the left of the person who's hobby is camping##5
23. the person watching martial-arts movies is the person who's hobby is gardening##1
24. the person who's hobby is gardening is not the person driving the quad-bike##6
25. the person watching mystery movies is on the left or right of the person watching animation movies##3
26. the person who's hobby is camping is not to the left of the musician
27. the person who's sport is skiing is not the doctor##6
28. the doctor is not to the right of the pilot
29. the person who's sport is golf is the person who's hobby is video-games##1
30. the person watching mystery movies is not to the left of the person driving the van
31. the photographer is on the right of the paramedic##1
32. the person driving the train is somewhere to the right of the person watching animation movies##5
33. the person who's hobby is board-games is somewhere to the left of the dancer##5
34. the person who's sport is climbing is on the left of the person watching mystery movies##1
35. the person driving the bike is on the right of the person who's hobby is video-games##1
36. the person who's sport is climbing is on the right of the person who's hobby is gardening##1","{'Hobby': ['board-games', 'video-games', 'gardening', 'hiking', 'camping', 'fishing'], 'Job': ['musician', 'dancer', 'doctor', 'pilot', 'paramedic', 'photographer'], 'Movie-Genre': ['drama', 'sports', 'martial-arts', 'animation', 'mystery', 'western'], 'Sport': ['skiing', 'golf', 'water-polo', 'climbing', 'ice-hockey', 'volleyball'], 'Transport': ['snowmobile', 'quad-bike', 'bike', 'helicopter', 'van', 'train']}"
Pt1_5x6_level8-8,"There are 6 different favourite beverages: 7up, coffee, cola, juice, milk, water
The people have 6 different hobbies: collecting, puzzles, singing, skydiving, traveling, video-games
The people perfer 6 different movie-genres: action, disaster, musical, satire, sports, time-travel
There are 6 different nationalities: argentine, dutch, indian, malaysian, polish, thai
6 different pets are kept: bird, chinchilla, fish, frog, goldfish, mouse
 1. the person watching time-travel movies is not to the left of the person who's hobby is singing
 2. the person who's hobby is puzzles is not to the right of the person who's hobby is collecting
 3. the owner of the fish is not the person drinking juice##6
 4. the thai is not to the left of the owner of the fish
 5. the owner of the bird is the person watching time-travel movies##1
 6. the person who's hobby is singing is somewhere to the right of the owner of the goldfish##5
 7. the person drinking water is not to the left of the person watching action movies
 8. the person watching disaster movies is on the left of the malaysian##1
 9. the owner of the bird is somewhere to the right of the indian##5
10. the person who's hobby is collecting is not the thai##6
11. the person who's hobby is video-games is not to the left of the person watching satire movies
12. the owner of the chinchilla is not to the left of the person who's hobby is puzzles
13. the person drinking cola is somewhere to the right of the person who's hobby is traveling##5
14. the owner of the frog is in an odd position##4
15. the person drinking juice is on the right of the owner of the frog##1
16. the person watching time-travel movies is not the indian##6
17. the indian is somewhere to the right of the argentine##5
18. the dutch is not the person watching sports movies##6
19. the argentine is somewhere to the left of the person drinking 7up##5
20. the owner of the bird is not to the left of the person watching musical movies
21. the owner of the mouse is not to the right of the person watching sports movies
22. the owner of the chinchilla is on the left or right of the person watching action movies##3
23. the person watching sports movies is between the person who's hobby is collecting and the person who's hobby is puzzles##2
24. the person who's hobby is traveling is somewhere to the left of the person watching disaster movies##5
25. the indian is not to the right of the person drinking 7up
26. the person who's hobby is collecting is the owner of the goldfish##1
27. the person drinking 7up is on the right of the person watching disaster movies##1
28. the owner of the bird is not the person who's hobby is collecting##6
29. the person who's hobby is video-games is somewhere to the left of the person watching time-travel movies##5
30. the indian is not to the right of the person who's hobby is collecting
31. the person who's hobby is collecting is not to the left of the person who's hobby is traveling
32. the owner of the frog is on the left of the person watching musical movies##1
33. the owner of the goldfish is in an odd position##4
34. the owner of the fish is not to the right of the person watching time-travel movies
35. the person drinking 7up is not the person who's hobby is collecting##6
36. the dutch is not to the left of the person watching sports movies
37. the polish is on the far left##1
38. the person who's hobby is video-games is on the left of the person watching musical movies##1
39. the person drinking coffee is somewhere to the right of the person drinking water##5
40. the person watching action movies is the owner of the fish##1
41. the owner of the fish is somewhere between the person drinking juice and the owner of the chinchilla##7
42. the owner of the bird is on the left or right of the person watching disaster movies##3
43. the thai is somewhere to the left of the person drinking water##5
44. the person drinking juice is somewhere to the left of the owner of the chinchilla##5","{'Beverage': ['milk', 'juice', 'cola', 'water', 'coffee', '7up'], 'Hobby': ['video-games', 'traveling', 'puzzles', 'skydiving', 'collecting', 'singing'], 'Movie-Genre': ['satire', 'musical', 'action', 'sports', 'disaster', 'time-travel'], 'Nationality': ['polish', 'argentine', 'thai', 'indian', 'dutch', 'malaysian'], 'Pet': ['frog', 'mouse', 'fish', 'chinchilla', 'goldfish', 'bird']}"
Pt1_5x6_level8-9,"There are 6 different favourite beverages: 7up, almond-milk, cola, soy-milk, tea, water
The people perfer 6 different movie-genres: comedy, documentary, epic, horror, martial-arts, western
The people prefer 6 different music-genres: dubstep, gospel, metal, reggae, rock, trance
There are 6 different nationalities: brazilian, british, colombian, malaysian, pakistani, russian
The people use 6 different means of transport: bike, boat, jet-ski, motorbike, skateboard, taxi
 1. the person driving the boat is not the person watching western movies##6
 2. the person drinking 7up is on the left of the person watching documentary movies##1
 3. the person watching martial-arts movies is not to the right of the person watching horror movies
 4. the person drinking tea is on the left or right of the person watching comedy movies##3
 5. the person watching epic movies is not to the left of the person driving the boat
 6. the person watching horror movies is somewhere between the person watching martial-arts movies and the fan of reggae##7
 7. the person drinking 7up is not to the right of the person driving the bike
 8. the fan of rock is not to the right of the person drinking tea
 9. the person watching epic movies is not to the right of the person drinking soy-milk
10. the person watching comedy movies is somewhere to the left of the colombian##5
11. the person driving the jet-ski is on the right of the person driving the motorbike##1
12. the british is the fan of dubstep##1
13. the person drinking almond-milk is in an even position##4
14. the person watching documentary movies is on the left or right of the person watching horror movies##3
15. the person drinking 7up is somewhere to the left of the colombian##5
16. the person drinking almond-milk is somewhere between the person driving the motorbike and the fan of dubstep##7
17. the person driving the skateboard is not to the right of the person drinking water
18. the person drinking water is on the left of the fan of dubstep##1
19. the fan of trance is not to the left of the fan of dubstep
20. the brazilian is on the left or right of the russian##3
21. the person drinking cola is on the right of the fan of dubstep##1
22. the person drinking soy-milk is somewhere to the right of the fan of trance##5
23. the person drinking almond-milk is not to the left of the pakistani
24. the person watching horror movies is somewhere to the left of the fan of trance##5
25. the person watching epic movies is somewhere to the right of the person drinking 7up##5
26. the person driving the jet-ski is not to the left of the colombian
27. the person watching epic movies is somewhere to the left of the person watching western movies##5
28. the person watching epic movies is somewhere to the right of the fan of reggae##5
29. the person watching martial-arts movies is somewhere to the left of the person drinking cola##5
30. the person driving the boat is the person drinking 7up##1
31. the person drinking almond-milk is on the left or right of the fan of metal##3
32. the pakistani is not to the right of the person driving the boat
33. the fan of gospel is somewhere to the left of the person drinking 7up##5
34. the person driving the motorbike is not to the left of the pakistani
35. the person driving the taxi is on the left of the person watching epic movies##1
36. the malaysian is somewhere to the left of the fan of trance##5
37. the fan of trance is not to the left of the fan of gospel
38. the british is not the person drinking water##6
39. the pakistani is not the person driving the boat##6
40. the russian is not to the left of the person watching comedy movies","{'Beverage': ['water', '7up', 'cola', 'almond-milk', 'soy-milk', 'tea'], 'Movie-Genre': ['martial-arts', 'horror', 'documentary', 'epic', 'comedy', 'western'], 'Music-Genre': ['gospel', 'dubstep', 'reggae', 'trance', 'metal', 'rock'], 'Nationality': ['pakistani', 'british', 'malaysian', 'brazilian', 'russian', 'colombian'], 'Transport': ['skateboard', 'boat', 'taxi', 'bike', 'motorbike', 'jet-ski']}"
