ID,Clues,SolutionGrid
Pt1_3x5_level12-0,"5 different pets are kept: bird, ferret, fish, frog, goat
The people prefer 5 different types of sport: biathlon, snowboarding, swimming, tennis, water-polo
The people use 5 different means of transport: airplane, ship, snowmobile, train, trike
 1. the person who's sport is tennis and the owner of the ferret have the same parity positions##9
 2. the person driving the snowmobile is on the far right##1
 3. the person driving the trike is somewhere to the right of the person driving the train##5
 4. the owner of the bird is the person who's sport is biathlon or the owner of the bird is the person driving the train or both##11
 5. the owner of the ferret is on the left of the person driving the ship##1
 6. the person who's sport is snowboarding is somewhere between the person who's sport is swimming and the person driving the trike##7
 7. the owner of the goat is not to the right of the owner of the frog##8
 8. the owner of the frog is not the person who's sport is snowboarding##6
 9. the person driving the trike is on the left of the person who's sport is water-polo##1
10. the owner of the bird is not to the left of the person driving the train##8
11. the person driving the trike is not the person who's sport is snowboarding##6
12. the person who's sport is tennis is not to the left of the person driving the airplane##8
13. the person who's sport is swimming is somewhere to the right of the person who's sport is tennis##5
14. the person driving the train is not the person who's sport is water-polo or the person who's sport is water-polo is not the owner of the frog or both
15. the owner of the frog is on the right of the owner of the goat##1
16. the person who's sport is swimming is not to the right of the person who's sport is snowboarding##8
17. the person driving the trike is on the left or right of the person who's sport is snowboarding##3
18. the owner of the bird is not to the left of the owner of the fish##8","{'Pet': ['ferret', 'fish', 'bird', 'goat', 'frog'], 'Sport': ['tennis', 'swimming', 'snowboarding', 'biathlon', 'water-polo'], 'Transport': ['airplane', 'ship', 'train', 'trike', 'snowmobile']}"
Pt1_3x5_level12-1,"The people have 5 different hobbies: collecting, cooking, fishing, puzzles, sudoku
The people have 5 different jobs:  accountant, analyst, lawyer, nurse, teacher
The people perfer 5 different movie-genres: action, drama, fantasy, western, zombie
 1. the nurse is somewhere between the analyst and the person who's hobby is collecting##7
 2. the lawyer is on the far right##1
 3. the person who's hobby is fishing is on the far right##1
 4. the nurse is not to the right of the person who's hobby is puzzles##8
 5. the nurse is not to the left of the teacher##8
 6. the person watching zombie movies is between the person watching action movies and the person who's hobby is puzzles##2
 7. the person who's hobby is cooking is not to the right of the person watching fantasy movies##8
 8. the person watching fantasy movies is the accountant##1
 9. the person who's hobby is puzzles is not the person watching western movies or the person watching western movies is not the accountant or both
10. the person who's hobby is collecting and the accountant have different parity positions##9
11. the person who's hobby is sudoku is somewhere between the teacher and the person who's hobby is cooking##7
12. the person watching western movies is on the left or right of the person who's hobby is puzzles##3
13. the person who's hobby is puzzles is in an even position##4
14. the person watching drama movies is on the left of the person watching action movies##1
15. the person who's hobby is fishing is the person watching western movies or the person who's hobby is fishing is the lawyer or both##11","{'Hobby': ['collecting', 'sudoku', 'cooking', 'puzzles', 'fishing'], 'Job': ['teacher', 'nurse', 'analyst', 'accountant', 'lawyer'], 'Movie-Genre': ['drama', 'action', 'zombie', 'fantasy', 'western']}"
Pt1_3x5_level12-2,"The people prefer 5 different music-genres: d&b, jazz, pop, punk, rock
There are 5 different nationalities: argentine, french, malaysian, polish, russian
5 different pets are kept: cat, frog, goat, pony, rat
 1. the fan punk is somewhere to the left of the fan d&b##5
 2. the russian is not to the left of the owner of the cat##8
 3. the argentine is on the right of the owner of the pony##1
 4. the argentine is not the owner of the rat or the argentine is not the fan jazz or both
 5. the owner of the frog is not to the left of the polish##8
 6. the fan jazz is somewhere between the owner of the cat and the owner of the frog##7
 7. the fan pop is on the far left or far right##3
 8. the fan jazz is on the left of the fan punk##1
 9. the owner of the pony is on the right of the russian##1
10. the malaysian is the fan jazz or the malaysian is the owner of the frog or both##11
11. the fan d&b is on the left or right of the fan punk##3
12. the russian is the owner of the cat or the russian is the fan rock or both##11
13. the fan rock is on the left or right of the french##3
14. the owner of the goat is not to the left of the malaysian##8
15. the russian is somewhere to the right of the owner of the goat##5
16. the fan jazz is somewhere to the right of the fan pop##5
17. the french is not to the right of the fan rock##8
18. the fan punk is on the left of the french##1
19. the russian is not to the left of the owner of the frog##8
20. the owner of the goat is in an even position##4
21. the malaysian is somewhere to the left of the russian##5","{'Music-Genre': ['pop', 'jazz', 'punk', 'd&b', 'rock'], 'Nationality': ['polish', 'malaysian', 'russian', 'french', 'argentine'], 'Pet': ['frog', 'goat', 'cat', 'pony', 'rat']}"
Pt1_3x5_level12-3,"The people have 5 different hobbies: board-games, card-games, gardening, skydiving, writing
The people prefer 5 different music-genres: folk, gospel, r&b, salsa, soul
The people use 5 different means of transport: bike, jet-ski, roller, ship, subway
 1. the person driving the roller is not the person who's hobby is card-games or the person driving the roller is not the fan soul or both
 2. the fan folk is on the left of the fan salsa##1
 3. the person driving the ship is on the right of the person driving the roller##1
 4. the fan r&b is not to the right of the person who's hobby is gardening##8
 5. the person driving the jet-ski is somewhere between the fan salsa and the fan soul##7
 6. the person driving the bike is on the right of the person who's hobby is skydiving##1
 7. the fan soul is somewhere to the right of the person who's hobby is board-games##5
 8. the person driving the subway is on the far left or far right##3
 9. the fan r&b is on the far left or far right##3
10. the person driving the subway is on the right of the fan salsa##1
11. the fan r&b is somewhere to the left of the person driving the ship##5
12. the fan salsa is not to the right of the person who's hobby is gardening##8
13. the person driving the jet-ski and the fan salsa have different parity positions##9
14. the person who's hobby is writing is the fan soul or the person driving the subway is the person who's hobby is writing, but not both##10
15. the fan gospel and the person who's hobby is writing have the same parity positions##9
16. the person who's hobby is skydiving is in an odd position##4
17. the fan r&b is the person who's hobby is board-games##1
18. the person driving the bike and the person who's hobby is gardening have the same parity positions##9","{'Hobby': ['board-games', 'card-games', 'skydiving', 'gardening', 'writing'], 'Music-Genre': ['r&b', 'soul', 'folk', 'salsa', 'gospel'], 'Transport': ['roller', 'ship', 'jet-ski', 'bike', 'subway']}"
Pt1_3x5_level12-4,"There are 5 different favourite beverages: 7up, almond-milk, hot-chocolate, lemonade, tea
The people have 5 different hobbies: hiking, puzzles, reading, sudoku, woodworking
The people use 5 different means of transport: quad-bike, roller, scooter, skateboard, subway
 1. the person drinking almond-milk is the person who's hobby is reading##1
 2. the person who's hobby is sudoku is the person driving the quad-bike##1
 3. the person who's hobby is woodworking is on the left of the person drinking hot-chocolate##1
 4. the person who's hobby is reading is not to the left of the person drinking almond-milk##8
 5. the person who's hobby is puzzles is on the right of the person who's hobby is sudoku##1
 6. the person who's hobby is reading is not the person driving the roller or the person driving the roller is not the person drinking tea or both
 7. the person drinking hot-chocolate is on the left or right of the person driving the scooter##3
 8. the person drinking hot-chocolate is not the person driving the subway or the person drinking hot-chocolate is not the person who's hobby is reading or both
 9. the person who's hobby is puzzles is somewhere to the right of the person drinking 7up##5
10. the person who's hobby is hiking is not to the right of the person who's hobby is sudoku##8
11. the person driving the skateboard is on the right of the person drinking 7up##1
12. the person who's hobby is hiking is not the person driving the roller or the person drinking 7up is not the person who's hobby is hiking or both
13. the person who's hobby is hiking is on the left of the person drinking lemonade##1
14. the person who's hobby is hiking is somewhere to the right of the person who's hobby is woodworking##5
15. the person driving the quad-bike is the person who's hobby is sudoku or the person who's hobby is sudoku is the person drinking lemonade or both##11
16. the person drinking almond-milk is the person who's hobby is puzzles or the person driving the roller is the person drinking almond-milk, but not both##10
17. the person driving the skateboard is not to the right of the person driving the subway##8
18. the person drinking 7up is on the far left##1","{'Beverage': ['7up', 'hot-chocolate', 'lemonade', 'tea', 'almond-milk'], 'Hobby': ['woodworking', 'hiking', 'sudoku', 'puzzles', 'reading'], 'Transport': ['scooter', 'skateboard', 'quad-bike', 'subway', 'roller']}"
Pt1_3x5_level12-5,"There are 5 different favourite beverages: 7up, coffee, cola, soy-milk, water
There are 5 different nationalities: british, chinese, german, malaysian, thai
The people use 5 different means of transport: motorbike, scooter, snowmobile, train, van
 1. the german is on the left or right of the person drinking water##3
 2. the british is on the right of the thai##1
 3. the person drinking water is on the left of the person driving the scooter##1
 4. the thai is in the middle##1
 5. the thai and the person driving the motorbike have different parity positions##9
 6. the person drinking soy-milk is not the person driving the van or the person drinking soy-milk is not the malaysian or both
 7. the malaysian is somewhere between the person drinking 7up and the german##7
 8. the person drinking 7up is on the left or right of the chinese##3
 9. the person drinking 7up is on the left or right of the person drinking coffee##3
10. the person drinking coffee and the british have different parity positions##9
11. the british is not to the right of the person driving the motorbike##8
12. the person driving the van and the person drinking soy-milk have the same parity positions##9
13. the malaysian is on the left or right of the person drinking cola##3
14. the person driving the motorbike is not to the left of the person driving the train##8
15. the person drinking cola is on the left or right of the person driving the motorbike##3
16. the person driving the train is not the thai##6
17. the person drinking water is on the right of the person driving the snowmobile##1","{'Beverage': ['soy-milk', 'water', 'cola', '7up', 'coffee'], 'Nationality': ['german', 'malaysian', 'thai', 'british', 'chinese'], 'Transport': ['snowmobile', 'train', 'scooter', 'motorbike', 'van']}"
Pt1_3x5_level12-6,"The people prefer 5 different music-genres: country, folk, gospel, reggae, rock
There are 5 different nationalities: dutch, indonesian, nigerian, pakistani, turkish
5 different pets are kept: cat, chinchilla, frog, mouse, turtle
 1. the fan gospel is not to the right of the owner of the frog##8
 2. the fan country and the owner of the mouse have different parity positions##9
 3. the dutch is not to the left of the owner of the mouse##8
 4. the indonesian and the fan rock have different parity positions##9
 5. the owner of the cat is somewhere to the left of the owner of the mouse##5
 6. the fan country is the owner of the turtle or the fan country is the pakistani or both##11
 7. the fan gospel and the dutch have different parity positions##9
 8. the nigerian is on the right of the owner of the chinchilla##1
 9. the owner of the chinchilla is on the left of the owner of the turtle##1
10. the owner of the cat is not the fan rock##6
11. the fan reggae is between the fan gospel and the fan country##2
12. the fan rock is not to the left of the indonesian##8
13. the owner of the turtle is somewhere between the owner of the frog and the indonesian##7
14. the fan reggae is somewhere to the left of the owner of the frog##5
15. the dutch is on the left of the fan gospel##1
16. the owner of the turtle is not to the left of the fan rock##8
17. the owner of the mouse is on the right of the fan folk##1
18. the indonesian is not the owner of the turtle##6
19. the owner of the frog is not the fan reggae or the dutch is not the owner of the frog or both
20. the owner of the chinchilla is somewhere to the right of the owner of the mouse##5
21. the owner of the cat is on the left or right of the owner of the mouse##3","{'Music-Genre': ['folk', 'rock', 'gospel', 'reggae', 'country'], 'Nationality': ['indonesian', 'dutch', 'turkish', 'nigerian', 'pakistani'], 'Pet': ['cat', 'mouse', 'chinchilla', 'turtle', 'frog']}"
Pt1_3x5_level12-7,"There are 5 different favourite beverages: 7up, hot-chocolate, iced-tea, sprite, water
The people have 5 different jobs:  accountant, bartender, librarian, pilot, videographer
5 different pets are kept: cat, goat, goldfish, hamster, pony
 1. the owner of the goldfish is in the middle##1
 2. the owner of the cat is not the videographer##6
 3. the bartender is the person drinking 7up##1
 4. the owner of the pony is not to the right of the owner of the pony##8
 5. the owner of the goldfish is on the right of the person drinking water##1
 6. the owner of the hamster is somewhere to the right of the person drinking hot-chocolate##5
 7. the person drinking sprite is somewhere to the left of the bartender##5
 8. the librarian is on the left or right of the accountant##3
 9. the owner of the hamster is not the person drinking iced-tea or the person drinking iced-tea is not the librarian or both
10. the videographer is on the left or right of the owner of the cat##3
11. the librarian is somewhere between the accountant and the person drinking 7up##7
12. the person drinking sprite is somewhere to the right of the owner of the cat##5
13. the person drinking iced-tea is on the left of the person drinking sprite##1
14. the pilot is somewhere to the left of the librarian##5
15. the owner of the hamster is somewhere to the left of the owner of the goat##5
16. the person drinking hot-chocolate and the videographer have the same parity positions##9","{'Beverage': ['hot-chocolate', 'water', 'iced-tea', 'sprite', '7up'], 'Job': ['videographer', 'pilot', 'accountant', 'librarian', 'bartender'], 'Pet': ['pony', 'cat', 'goldfish', 'hamster', 'goat']}"
Pt1_3x5_level12-8,"There 5 different types of food: garlic, grapefruit, onion, pumpkin, tomato
The people have 5 different hobbies: board-games, chess, puzzles, reading, rock-climbing
The people prefer 5 different types of sport: cycling, handball, snowboarding, swimming, volleyball
 1. the person who's hobby is chess is in an odd position##4
 2. the person who's hobby is board-games is on the right of the person eating onion##1
 3. the person who's sport is swimming is between the person who's hobby is chess and the person eating grapefruit##2
 4. the person eating grapefruit is somewhere to the left of the person who's hobby is chess##5
 5. the person who's hobby is reading is not the person eating grapefruit or the person who's hobby is reading is not the person who's sport is handball or both
 6. the person who's sport is handball is the person who's hobby is rock-climbing##1
 7. the person who's sport is volleyball and the person who's hobby is rock-climbing have the same parity positions##9
 8. the person who's sport is cycling is in the middle##1
 9. the person eating garlic is not the person who's hobby is reading##6
10. the person who's hobby is chess is somewhere to the right of the person eating tomato##5
11. the person who's sport is cycling is on the left or right of the person who's hobby is puzzles##3
12. the person who's sport is swimming is on the left or right of the person who's hobby is rock-climbing##3
13. the person who's sport is cycling is on the left of the person eating garlic##1
14. the person who's hobby is puzzles and the person eating tomato have the same parity positions##9
15. the person eating tomato is on the right of the person who's hobby is rock-climbing##1
16. the person who's hobby is reading is on the left or right of the person who's hobby is board-games##3
17. the person who's hobby is reading is in an odd position##4
18. the person who's sport is snowboarding is not to the left of the person eating grapefruit##8","{'Food': ['grapefruit', 'tomato', 'onion', 'garlic', 'pumpkin'], 'Hobby': ['rock-climbing', 'puzzles', 'chess', 'board-games', 'reading'], 'Sport': ['handball', 'swimming', 'cycling', 'snowboarding', 'volleyball']}"
Pt1_3x5_level12-9,"There 5 different types of food: cabbage, corn, plum, pumpkin, spinach
5 different pets are kept: cat, dog, ferret, goldfish, pony
The people prefer 5 different types of sport: baseball, ice-hockey, sailing, swimming, water-polo
 1. the person who's sport is sailing is on the left or right of the owner of the ferret##3
 2. the owner of the dog is on the left of the owner of the ferret##1
 3. the person who's sport is swimming is somewhere to the left of the person who's sport is water-polo##5
 4. the owner of the dog is the person eating spinach##1
 5. the person eating cabbage is not the owner of the cat or the owner of the cat is not the person who's sport is water-polo or both
 6. the person who's sport is ice-hockey is not to the left of the person eating cabbage##8
 7. the owner of the goldfish is on the far right##1
 8. the person eating pumpkin is on the far left##1
 9. the person who's sport is baseball is on the right of the person eating corn##1
10. the owner of the dog is somewhere to the right of the owner of the pony##5
11. the person who's sport is sailing is somewhere to the right of the owner of the ferret##5
12. the owner of the ferret is not the person eating plum##6
13. the person who's sport is sailing is not to the left of the person who's sport is water-polo##8
14. the person eating pumpkin is on the left of the owner of the dog##1
15. the person who's sport is ice-hockey is not the person eating spinach or the person who's sport is ice-hockey is not the owner of the pony or both
16. the person eating cabbage is not the person who's sport is sailing##6
17. the person eating pumpkin and the person who's sport is baseball have the same parity positions##9
18. the person who's sport is swimming is somewhere to the left of the person eating spinach##5
19. the person eating plum is not to the left of the person eating cabbage##8","{'Food': ['pumpkin', 'spinach', 'cabbage', 'corn', 'plum'], 'Pet': ['pony', 'dog', 'ferret', 'cat', 'goldfish'], 'Sport': ['swimming', 'water-polo', 'ice-hockey', 'sailing', 'baseball']}"
