ID,Clues,SolutionGrid
Pt1_3x5_level1-0,"The people have 5 different hobbies: collecting, filmmaking, hiking, photography, skydiving
The people have 5 different jobs:  dressmaker, electrician, librarian, paramedic, scientist
The people prefer 5 different music-genres: ambient, hip-hop, punk, r&b, reggae
 1. the electrician is on the left of the fan of hip-hop
 2. the fan of hip-hop is in the middle
 3. the person who's hobby is collecting is on the left of the fan of ambient
 4. the fan of ambient is the person who's hobby is photography
 5. the scientist is on the right of the person who's hobby is hiking
 6. the fan of hip-hop is on the left of the fan of punk
 7. the person who's hobby is skydiving is on the right of the fan of hip-hop
 8. the librarian is the fan of r&b
 9. the fan of ambient is on the left of the dressmaker
10. the person who's hobby is photography is on the right of the librarian","{'Hobby': ['collecting', 'photography', 'hiking', 'skydiving', 'filmmaking'], 'Job': ['librarian', 'electrician', 'dressmaker', 'scientist', 'paramedic'], 'Music-Genre': ['r&b', 'ambient', 'hip-hop', 'punk', 'reggae']}"
Pt1_3x5_level1-1,"There 5 different types of food: apple, pear, peas, potato, zucchini
The people prefer 5 different music-genres: disco, jazz, punk, r&b, salsa
5 different pets are kept: ferret, frog, guinea-pig, mouse, pony
 1. the person eating apple is on the right of the person eating potato
 2. the owner of the mouse is on the left of the owner of the guinea-pig
 3. the person eating potato is the owner of the ferret
 4. the owner of the frog is on the right of the fan of punk
 5. the person eating pear is on the far left
 6. the owner of the guinea-pig is on the right of the person eating pear
 7. the fan of salsa is the person eating zucchini
 8. the fan of r&b is on the left of the owner of the pony
 9. the owner of the frog is on the left of the person eating peas
10. the owner of the mouse is the fan of disco","{'Food': ['pear', 'zucchini', 'potato', 'apple', 'peas'], 'Music-Genre': ['disco', 'salsa', 'punk', 'r&b', 'jazz'], 'Pet': ['mouse', 'guinea-pig', 'ferret', 'frog', 'pony']}"
Pt1_3x5_level1-2,"There are 5 different favourite beverages: coffee, hot-chocolate, iced-tea, sprite, water
There 5 different types of food: apricot, blueberry, eggplant, potato, spinach
The people have 5 different jobs:  chef, coach, manager, mechanic, videographer
 1. the person eating apricot is on the left of the person drinking sprite
 2. the person drinking coffee is on the right of the person drinking water
 3. the person eating apricot is the person drinking iced-tea
 4. the coach is the person eating potato
 5. the manager is the person eating blueberry
 6. the videographer is on the left of the coach
 7. the person eating apricot is on the right of the person eating spinach
 8. the chef is on the right of the person drinking coffee
 9. the person drinking water is on the left of the person eating blueberry
10. the chef is the person drinking hot-chocolate","{'Beverage': ['water', 'coffee', 'hot-chocolate', 'iced-tea', 'sprite'], 'Food': ['eggplant', 'blueberry', 'spinach', 'apricot', 'potato'], 'Job': ['mechanic', 'manager', 'chef', 'videographer', 'coach']}"
Pt1_3x5_level1-3,"There are 5 different favourite beverages: 7up, almond-milk, cola, fanta, water
There are 5 different nationalities: brazilian, colombian, dutch, indian, polish
The people prefer 5 different types of sport: handball, rowing, rugby, snowboarding, tennis
 1. the dutch is on the left of the person drinking almond-milk
 2. the person drinking cola is on the far left
 3. the person drinking 7up is in the middle
 4. the person who's sport is snowboarding is on the left of the person who's sport is handball
 5. the person who's sport is rugby is on the left of the person who's sport is snowboarding
 6. the colombian is on the left of the brazilian
 7. the polish is on the far right
 8. the person drinking fanta is on the right of the person who's sport is handball
 9. the colombian is on the left of the person who's sport is rugby
10. the person who's sport is tennis is on the right of the indian","{'Beverage': ['cola', 'water', '7up', 'almond-milk', 'fanta'], 'Nationality': ['colombian', 'brazilian', 'dutch', 'indian', 'polish'], 'Sport': ['rowing', 'rugby', 'snowboarding', 'handball', 'tennis']}"
Pt1_3x5_level1-4,"There 5 different types of food: blueberry, kiwi, mango, orange, zucchini
The people have 5 different hobbies: baking, camping, chess, gardening, traveling
The people have 5 different jobs:  analyst, coach, doctor, nurse, social-worker
1. the person eating zucchini is on the right of the person who's hobby is camping
2. the person who's hobby is chess is in the middle
3. the person eating zucchini is on the right of the analyst
4. the person eating blueberry is on the far left
5. the nurse is on the far left
6. the person eating kiwi is the person who's hobby is baking
7. the doctor is on the right of the person eating zucchini
8. the person eating mango is on the left of the person eating kiwi
9. the coach is on the left of the person who's hobby is traveling","{'Food': ['blueberry', 'orange', 'zucchini', 'mango', 'kiwi'], 'Hobby': ['gardening', 'camping', 'chess', 'traveling', 'baking'], 'Job': ['nurse', 'analyst', 'coach', 'doctor', 'social-worker']}"
Pt1_3x5_level1-5,"The people have 5 different hobbies: cooking, filmmaking, fishing, magic-tricks, rock-climbing
The people prefer 5 different music-genres: classical, dubstep, pop, r&b, rock
The people use 5 different means of transport: bike, jet-ski, quad-bike, train, van
 1. the fan of dubstep is on the right of the fan of pop
 2. the person who's hobby is filmmaking is on the left of the person who's hobby is rock-climbing
 3. the person who's hobby is rock-climbing is on the left of the person driving the jet-ski
 4. the fan of r&b is the person driving the quad-bike
 5. the fan of dubstep is on the right of the person who's hobby is fishing
 6. the person driving the train is on the right of the person who's hobby is cooking
 7. the person who's hobby is rock-climbing is the fan of r&b
 8. the fan of rock is the person who's hobby is magic-tricks
 9. the person driving the bike is on the right of the person who's hobby is fishing
10. the fan of dubstep is on the left of the person who's hobby is filmmaking","{'Hobby': ['fishing', 'cooking', 'filmmaking', 'rock-climbing', 'magic-tricks'], 'Music-Genre': ['pop', 'dubstep', 'classical', 'r&b', 'rock'], 'Transport': ['van', 'bike', 'train', 'quad-bike', 'jet-ski']}"
Pt1_3x5_level1-6,"There 5 different types of food: carrot, corn, cranberry, mango, peach
The people perfer 5 different movie-genres: crime, drama, family, romance, sports
The people prefer 5 different music-genres: blues, disco, folk, hip-hop, punk
 1. the fan of punk is the person watching sports movies
 2. the person eating carrot is on the left of the person watching drama movies
 3. the person watching romance movies is on the far left
 4. the person eating peach is on the right of the person eating mango
 5. the fan of hip-hop is the person watching crime movies
 6. the fan of punk is on the left of the fan of hip-hop
 7. the person watching romance movies is on the left of the person eating carrot
 8. the fan of folk is on the far left
 9. the person watching crime movies is the person eating cranberry
10. the fan of disco is in the middle
11. the fan of punk is the person eating peach","{'Food': ['corn', 'carrot', 'mango', 'peach', 'cranberry'], 'Movie-Genre': ['romance', 'family', 'drama', 'sports', 'crime'], 'Music-Genre': ['folk', 'blues', 'disco', 'punk', 'hip-hop']}"
Pt1_3x5_level1-7,"The people prefer 5 different music-genres: folk, jazz, pop, salsa, soul
5 different pets are kept: cat, chinchilla, fish, frog, goldfish
The people use 5 different means of transport: bus, jet-ski, scooter, subway, taxi
1. the owner of the goldfish is the person driving the bus
2. the fan of jazz is on the right of the fan of folk
3. the owner of the frog is on the left of the person driving the taxi
4. the owner of the chinchilla is on the left of the person driving the jet-ski
5. the owner of the fish is on the right of the owner of the cat
6. the owner of the fish is the person driving the scooter
7. the person driving the jet-ski is on the right of the fan of pop
8. the fan of salsa is on the right of the owner of the goldfish
9. the owner of the cat is on the right of the owner of the chinchilla","{'Music-Genre': ['soul', 'salsa', 'pop', 'folk', 'jazz'], 'Pet': ['goldfish', 'frog', 'chinchilla', 'cat', 'fish'], 'Transport': ['bus', 'subway', 'taxi', 'jet-ski', 'scooter']}"
Pt1_3x5_level1-8,"There are 5 different favourite beverages: fanta, iced-tea, lemonade, soy-milk, water
The people prefer 5 different music-genres: classical, folk, jazz, punk, salsa
5 different pets are kept: frog, hamster, mouse, pony, snake
 1. the owner of the mouse is on the right of the owner of the pony
 2. the owner of the snake is on the right of the person drinking water
 3. the owner of the hamster is on the left of the owner of the pony
 4. the person drinking water is on the left of the fan of punk
 5. the person drinking lemonade is the fan of salsa
 6. the person drinking iced-tea is on the right of the person drinking water
 7. the fan of jazz is in the middle
 8. the fan of folk is on the left of the person drinking soy-milk
 9. the fan of punk is on the left of the owner of the frog
10. the person drinking water is in the middle","{'Beverage': ['fanta', 'soy-milk', 'water', 'iced-tea', 'lemonade'], 'Music-Genre': ['folk', 'classical', 'jazz', 'punk', 'salsa'], 'Pet': ['hamster', 'pony', 'mouse', 'snake', 'frog']}"
Pt1_3x5_level1-9,"The people perfer 5 different movie-genres: comedy, documentary, epic, romance, spy
There are 5 different nationalities: american, brazilian, canadian, german, japanese
5 different pets are kept: dog, goldfish, guinea-pig, pony, snake
 1. the owner of the goldfish is on the right of the owner of the snake
 2. the brazilian is on the far left
 3. the german is on the right of the owner of the dog
 4. the owner of the guinea-pig is on the right of the owner of the dog
 5. the owner of the goldfish is on the right of the brazilian
 6. the person watching documentary movies is the canadian
 7. the person watching romance movies is in the middle
 8. the person watching epic movies is on the far right
 9. the american is the owner of the dog
10. the person watching spy movies is the american","{'Movie-Genre': ['comedy', 'documentary', 'romance', 'spy', 'epic'], 'Nationality': ['brazilian', 'canadian', 'japanese', 'american', 'german'], 'Pet': ['snake', 'goldfish', 'pony', 'dog', 'guinea-pig']}"
