ID,Clues,SolutionGrid
Pt1_1x3_level1-0,"The people have 3 different jobs:  bartender, engineer, librarian
1. the engineer is on the far left
2. the bartender is on the right of the librarian","{'Job': ['engineer', 'librarian', 'bartender']}"
Pt1_1x3_level1-1,"The people have 3 different jobs:  dancer, doctor, photographer
1. the photographer is on the far right
2. the dancer is on the far left","{'Job': ['dancer', 'doctor', 'photographer']}"
Pt1_1x3_level1-2,"The people have 3 different hobbies: baking, reading, video-games
1. the person who's hobby is baking is on the far left
2. the person who's hobby is video-games is on the right of the person who's hobby is reading","{'Hobby': ['baking', 'reading', 'video-games']}"
Pt1_1x3_level1-3,"There are 3 different nationalities: french, japanese, nigerian
1. the japanese is on the far right
2. the japanese is on the right of the nigerian","{'Nationality': ['french', 'nigerian', 'japanese']}"
Pt1_1x3_level1-4,"There are 3 different favourite beverages: almond-milk, sprite, water
1. the person drinking sprite is on the left of the person drinking almond-milk
2. the person drinking water is on the far right","{'Beverage': ['sprite', 'almond-milk', 'water']}"
Pt1_1x3_level1-5,"The people use 3 different means of transport: boat, car, snowmobile
1. the person driving the car is on the right of the person driving the snowmobile
2. the person driving the car is on the left of the person driving the boat","{'Transport': ['snowmobile', 'car', 'boat']}"
Pt1_1x3_level1-6,"The people perfer 3 different movie-genres: action, martial-arts, thriller
1. the person watching thriller movies is on the left of the person watching action movies
2. the person watching action movies is on the left of the person watching martial-arts movies","{'Movie-Genre': ['thriller', 'action', 'martial-arts']}"
Pt1_1x3_level1-7,"The people have 3 different hobbies: dancing, drawing, traveling
1. the person who's hobby is traveling is in the middle
2. the person who's hobby is dancing is on the right of the person who's hobby is traveling","{'Hobby': ['drawing', 'traveling', 'dancing']}"
Pt1_1x3_level1-8,"The people perfer 3 different movie-genres: comedy, disaster, time-travel
1. the person watching disaster movies is on the right of the person watching comedy movies
2. the person watching disaster movies is in the middle","{'Movie-Genre': ['comedy', 'disaster', 'time-travel']}"
Pt1_1x3_level1-9,"There are 3 different nationalities: italian, spanish, turkish
1. the turkish is in the middle
2. the spanish is on the left of the turkish","{'Nationality': ['spanish', 'turkish', 'italian']}"
